Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Trzy 49m2prawdziwa cena!,Śródmieście,3,324958,48.69,6674,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-49m2-prawdziwa-cena-ID49xBh.html
Dwa 4136m2 Odbiór w marcu! Prawdziwa cena!,Śródmieście,2,289644,41.36,7003,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-41-36m2-odbior-w-marcu-prawdziwa-cena-ID49xBe.html
Mieszkanie 41m2 promocja odbiór w marcu!,Śródmieście,2,289644,41.36,7003,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-promocja-odbior-w-marcu-ID49xBd.html
M3 50m2 parter cegła do przerobienia na M4!,Widzew,2,279000,50.40,5536,18-01-2021,https://www.otodom.pl/pl/oferta/m3-50m2-parter-cegla-do-przerobienia-na-m4-ID49xBa.html
Kawalerka! Odbiór w kwietniu prawdziwa cena!,Śródmieście,1,207938,27.31,7614,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-odbior-w-kwietniu-prawdziwa-cena-ID49xB9.html
4132m2 + ogróddwa!,Śródmieście,2,291115,41.32,7045,18-01-2021,https://www.otodom.pl/pl/oferta/41-32m2-ogrod-dwa-pokoje-ID49xB8.html
Mieszkanie 45m w Łodzi przy ul. Paderewskiego,łódzkie,3,285000,45,6333,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-45m-w-lodzi-przy-ul-paderewskiego-ID49uE2.html
M4 Manhattan z miejscem garażowym w cenie,Śródmieście Manhattan,3,425000,67,6343,18-01-2021,https://www.otodom.pl/pl/oferta/m4-manhattan-z-miejscem-garazowym-w-cenie-ID48FR0.html
Apartament 54m2 z ogrodem! Aktualna cena!,Śródmieście,3,346639,53.91,6430,18-01-2021,https://www.otodom.pl/pl/oferta/apartament-54m2-z-ogrodem-aktualna-cena-ID49xB4.html
Dwa na 35m2! Balkon 45m2,Śródmieście,2,270088,35.04,7708,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-35m2-balkon-4-5m2-ID49xB2.html
Dwa na 40m2 promocja!,Śródmieście,2,286760,40.14,7144,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-40m2-promocja-ID49xB0.html
Odbiór w kwietniu! Nowa kawalerka 30m2 idealna d,Śródmieście,1,224613,29.50,7614,18-01-2021,https://www.otodom.pl/pl/oferta/odbior-w-kwietniu-nowa-kawalerka-30m2-idealna-d-ID49xAZ.html
Cztery 56m2 Promocja!,Śródmieście,4,366697,56.13,6533,18-01-2021,https://www.otodom.pl/pl/oferta/cztery-pokoje-56m2-promocja-ID49xAX.html
Trzy 45m2 prawdziwa cena!,Śródmieście,3,312394,44.91,6956,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-prawdziwa-cena-ID49xAT.html
Nowa kawalerka-idealna pod wynajem! Prawdziwa cena,Śródmieście,1,206720,27.15,7614,18-01-2021,https://www.otodom.pl/pl/oferta/nowa-kawalerka-idealna-pod-wynajem-prawdziwa-cena-ID49xAO.html
Trzy sypialnie + salon! 5613m2,Śródmieście,4,374612,56.13,6674,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-sypialnie-salon-56-13m2-ID49xAM.html
Apartament 107m2 4 sypialnie!,Polesie,5 pokoi,677250,107.50,6300,18-01-2021,https://www.otodom.pl/pl/oferta/apartament-107m2-4-sypialnie-ID49xAL.html
Dwupoziomowy Apartament na 1 piętrze 98m2!,Polesie,3,570199,98.48,5790,18-01-2021,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-na-1-pietrze-98m2-ID49xAK.html
Mieszkanie w apartamentowcu 41m2+ balkon!,Śródmieście,2,276744,40.89,6768,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-ID49xAF.html
Mieszkanie w apartamentowcu 41m2+ balkon 45m2!Tan,Polesie,2,276744,40.89,6768,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-4-5m2-tan-ID49xAE.html
Kawalerka 27.48m2+39m2 ogrodu!,Polesie,1,209232,27.48,7614,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49xAC.html
Kawalerka 27.48m2+39m2 ogrodu!,Śródmieście,1,209232,27.48,7614,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49xAA.html
82m2 M5 Teofilów - Bałuty,Bałuty Teofilów,4,340000,82,4146,18-01-2021,https://www.otodom.pl/pl/oferta/82m2-m5-teofilow-baluty-ID49xzN.html
Rozkładowe M3 Na Dąbrowie,Górna,2,239000,39.66,6026,18-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-dabrowie-ID49xzI.html
M3 65m2 po remoncie Manhattan,Śródmieście,2,315000,65,4846,18-01-2021,https://www.otodom.pl/pl/oferta/m3-65m2-po-remoncie-manhattan-ID49xxT.html
M4 Nowe Rokicie Piasta,Górna,3,264000,51.20,5156,18-01-2021,https://www.otodom.pl/pl/oferta/m4-nowe-rokicie-piasta-ID49xxD.html
M3 po remoncie do wprowadzenia Dąbrowa,Górna,2,245000,36.28,6753,18-01-2021,https://www.otodom.pl/pl/oferta/m3-po-remoncie-do-wprowadzenia-dabrowa-ID49xxC.html
M4 z potencjałem do własnej aranżacji- Łódź Górna,Górna,3,275000,55,5000,18-01-2021,https://www.otodom.pl/pl/oferta/m4-z-potencjalem-do-wlasnej-aranzacji-lodz-gorna-ID49xvk.html
Idealna inwestycja w centrum&gt;&gt;Sprawdź promocje,Śródmieście,2,259200,34.50,7513,18-01-2021,https://www.otodom.pl/pl/oferta/idealna-inwestycja-w-centrumsprawdz-promocje-ID49xvi.html
Idealna inwestycja w centrum&gt;&gt;Sprawdź promocje,Śródmieście,1,220450,29.50,7473,18-01-2021,https://www.otodom.pl/pl/oferta/idealna-inwestycja-w-centrumsprawdz-promocje-ID49xvh.html
Odbierz klucze szybko już 04/2021 roku.,Śródmieście,2,282165,41.12,6862,18-01-2021,https://www.otodom.pl/pl/oferta/odbierz-klucze-szybko-juz-04-2021-roku-ID49xv6.html
Kup z rabatem. Ostatni taki układ mieszkania&gt;&gt;,Śródmieście,2,261996,34.84,7520,18-01-2021,https://www.otodom.pl/pl/oferta/kup-z-rabatem-ostatni-taki-uklad-mieszkania-ID49xv4.html
2 z widokiem na las / Janów - Olechów,Widzew Olechów,2,395000,46.60,8476,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-z-widokiem-na-las-janow-olechow-ID49b2G.html
M3/4 Łódź ul. Azotowa 7 ( Traktorowa /Rabieńska),Polesie,3,345000,57.48,6002,18-01-2021,https://www.otodom.pl/pl/oferta/m3-4-lodz-ul-azotowa-7-traktorowa-rabienska-ID42HBL.html
Miejsce naziemne w cenie mieszkania. Pol. Łódzka&gt;&gt;,Śródmieście,1,217720,27.44,7934,18-01-2021,https://www.otodom.pl/pl/oferta/miejsce-naziemne-w-cenie-mieszkania-pol-lodzka-ID49xv2.html
Najtańsze w inwestycji. Badź pierwszy. Z ogródkiem,Śródmieście,1,205882,27.50,7487,18-01-2021,https://www.otodom.pl/pl/oferta/najtansze-w-inwestycji-badz-pierwszy-z-ogrodkiem-ID49xwZ.html
Rozkładowe 3-pokojowe mieszkanie na Bałutach,Bałuty,3,315000,55,5727,18-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokojowe-mieszkanie-na-balutach-ID49xsp.html
74 m2 Trzy Pokojowe - w Apartamentowcu,Bałuty,3,637000,73.90,8620,18-01-2021,https://www.otodom.pl/pl/oferta/74-m2-trzy-pokojowe-w-apartamentowcu-ID49xlY.html
74 m2 Trzy Pokojowe - od 900m od Manufaktury,Śródmieście,3,637000,73.90,8620,18-01-2021,https://www.otodom.pl/pl/oferta/74-m2-trzy-pokojowe-od-900m-od-manufaktury-ID49xk1.html
M3 Łódź Teofilów 45m2,Bałuty Teofilów,2,296000,45,6578,18-01-2021,https://www.otodom.pl/pl/oferta/m3-lodz-teofilow-45m2-ID49xgM.html
2 po remoncie przy ul. Kusocińskiego,Polesie Retkinia,2,282000,42.42,6648,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-przy-ul-kusocinskiego-ID49x7W.html
M3 jedyne 600 M od Manufaktury! Do negocjacji!,Bałuty,2,277000,44.56,6216,18-01-2021,https://www.otodom.pl/pl/oferta/m3-jedyne-600-m-od-manufaktury-do-negocjacji-ID49vXA.html
Mieszkanie 2 44m2 na 4 piętrze Dąbrowa,Górna Dąbrowa,2,240000,43.70,5492,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-44m2-na-4-pietrze-dabrowa-ID49vV9.html
4132m2 + ogróddwa!,Śródmieście,2,291115,41.32,7045,18-01-2021,https://www.otodom.pl/pl/oferta/41-32m2-ogrod-dwa-pokoje-ID49vWM.html
Apartament 54m2 z ogrodem! Aktualna cena!,Śródmieście,3,346639,53.91,6430,18-01-2021,https://www.otodom.pl/pl/oferta/apartament-54m2-z-ogrodem-aktualna-cena-ID49vWL.html
Dwa na 35m2! Balkon 45m2,Śródmieście,2,270088,35.04,7708,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-35m2-balkon-4-5m2-ID49vWK.html
Dwa na 40m2 promocja!,Śródmieście,2,286760,40.14,7144,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-40m2-promocja-ID49vWJ.html
Odbiór w kwietniu! Nowa kawalerka 30m2 idealna d,Śródmieście,1,224613,29.50,7614,18-01-2021,https://www.otodom.pl/pl/oferta/odbior-w-kwietniu-nowa-kawalerka-30m2-idealna-d-ID49vWI.html
Cztery 56m2 Promocja!,Śródmieście,4,366697,56.13,6533,18-01-2021,https://www.otodom.pl/pl/oferta/cztery-pokoje-56m2-promocja-ID49vWH.html
Trzy 45m2 prawdziwa cena!,Śródmieście,3,312394,44.91,6956,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-prawdziwa-cena-ID49vWD.html
Nowa kawalerka-idealna pod wynajem! Prawdziwa cena,Śródmieście,1,206720,27.15,7614,18-01-2021,https://www.otodom.pl/pl/oferta/nowa-kawalerka-idealna-pod-wynajem-prawdziwa-cena-ID49vWC.html
Trzy sypialnie + salon! 5613m2,Śródmieście,4,374612,56.13,6674,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-sypialnie-salon-56-13m2-ID49vWy.html
Apartament 107m2 4 sypialnie!,Polesie,5 pokoi,677250,107.50,6300,18-01-2021,https://www.otodom.pl/pl/oferta/apartament-107m2-4-sypialnie-ID49vWx.html
Dwupoziomowy Apartament na 1 piętrze 98m2!,Polesie,3,570199,98.48,5790,18-01-2021,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-na-1-pietrze-98m2-ID49vWv.html
Mieszkanie w apartamentowcu 41m2+ balkon!,Śródmieście,2,276744,40.89,6768,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-ID49vWu.html
Mieszkanie w apartamentowcu 41m2+ balkon 45m2!Tan,Polesie,2,276744,40.89,6768,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-4-5m2-tan-ID49vWt.html
Kawalerka 27.48m2+39m2 ogrodu!,Polesie,1,209232,27.48,7614,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49vWs.html
Kawalerka 27.48m2+39m2 ogrodu!,Śródmieście,1,209232,27.48,7614,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49vWq.html
2 48m2 Widzew Wschód Czajkowskiego,Widzew Widzew-Wschód,2,275000,48,5729,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-48m2-widzew-wschod-czajkowskiego-ID49ox7.html
Łódź Wodna apt DWUPOZIOMOWY 104 m + ogromny taras!,Widzew,3,669000,104.82,6382,18-01-2021,https://www.otodom.pl/pl/oferta/lodz-wodna-apt-dwupoziomowy-104-m-ogromny-taras-ID45yVc.html
UKOŃCZONE - POLITECHNIKI 2pok+balkon+smart+parking,Śródmieście,2,271100,39.46,6870,18-01-2021,https://www.otodom.pl/pl/oferta/ukonczone-politechniki-2pok-balkon-smart-parking-ID49vUO.html
M-3 Retkinia Maratońska!,Polesie Retkinia,2,249500,42,5940,18-01-2021,https://www.otodom.pl/pl/oferta/m-3-retkinia-maratonska-ID49vUF.html
Zamieszkaj jako pierwszy! Miejsce postojowe gratis,Górna,2,380000,42.87,8864,18-01-2021,https://www.otodom.pl/pl/oferta/zamieszkaj-jako-pierwszy-miejsce-postojowe-gratis-ID49vUa.html
Mieszkanie inwestycyjne pewna lokata kapitału,Bałuty,1,170000,19.32,8799,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-pewna-lokata-kapitalu-ID49vT3.html
Mieszkanie 60 m2 Łódź,Górna Rokicie,3,330000,60,5500,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-60-m2-lodz-ID49vSZ.html
Super Oferta .Kupujacy Bez Prowizjii.,Górna,2,329000,46,7152,18-01-2021,https://www.otodom.pl/pl/oferta/super-oferta-kupujacy-bez-prowizjii-ID49vRC.html
Mieszkanie inwestycyjne w rewitalizowanej kamienic,Bałuty,1,140000,14.14,9901,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-rewitalizowanej-kamienic-ID49vPj.html
M3 - Łódź Dąbrowa dwa 3632m z balkonem,Górna Dąbrowa,2,204000,36.32,5617,18-01-2021,https://www.otodom.pl/pl/oferta/m3-lodz-dabrowa-dwa-pokoje-36-32m-z-balkonem-ID49vOF.html
Mieszkanie o pow. 70 mkw. Łódź ul. Szcanieckiej.,Górna,3,448500,70.45,6366,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-o-pow-70-mkw-lodz-ul-szcanieckiej-ID49vMd.html
Mieszkanie na sprzedaż 53m2 Retkinia Florecistow,Polesie,2,299000,53,5642,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-53m2-retkinia-florecistow-ID49vDh.html
Sprzedam M4 na Widzewie ul. Czernika rozkładowe,Widzew,3,350300,56.50,6200,18-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-m4-na-widzewie-ul-czernika-rozkladowe-ID49vwt.html
Mieszkanie 8727 Łódź,Polesie,3,280000,87.27,3208,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-87-27-m-lodz-ID49vtW.html
3-pokojowe mieszkanie w wieżowcu - Lutomierska,Bałuty,3,400000,62.50,6400,18-01-2021,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-wiezowcu-lutomierska-ID49vs0.html
2-pokojowe Górna- Prywatna kamienica,Górna,2,45000,42,1071,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-gorna-prywatna-kamienica-ID49vqV.html
Wyjątkowe mieszkanie na Karolewie,Polesie Karolew,2,247000,30.94,7983,18-01-2021,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-na-karolewie-ID49vq7.html
Apartament Chojny Park - 3 winda taras,Górna,3,540000,65.63,8228,18-01-2021,https://www.otodom.pl/pl/oferta/apartament-chojny-park-3-pokoje-winda-taras-ID49vjU.html
Mieszkanie - Łódź Górna,Górna,2,160000,28.48,5618,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49vjJ.html
Mieszkanie - Łódź Górna,Górna,3,340000,52,6538,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49vjG.html
Mieszkanie - Łódź Polesie,Polesie,1,327000,46,7109,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-polesie-ID49vjE.html
4 pokojowe mieszkanie z dużym potencjałem,Górna,4,355000,64,5547,18-01-2021,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-z-duzym-potencjalem-ID49wjX.html
Mieszkanie - Łódź Polesie,Polesie,4,780000,109,7156,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-polesie-ID49vjC.html
Rozkładowe M4 /57 m2/balkon/ ok. ul.Jana,Bałuty,3,370000,57,6491,18-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m4-57-m2-balkon-ok-ul-jana-ID49vii.html
2-pokojowe ok.ul. Lipowej- Prywatna kamienica,Polesie,2,45000,90,500,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-ok-ul-lipowej-prywatna-kamienica-ID49vhd.html
2 blisko Politechniki,Górna,2,205000,33,6212,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-politechniki-ID49veB.html
3 1 piętro Górna,Górna,3,265000,47,5638,18-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-1-pietro-gorna-ID49vew.html
2-pokojowe mieszkanie 445 m2,Bałuty,2,245000,44.50,5506,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44-5-m2-ID49vc5.html
3Bałutyblisko Doły Julianów3980/m2 !,Bałuty,3,305000,76.50,3987,18-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-baluty-blisko-doly-julianow-3980-zl-m2-ID49vbL.html
M3 do zamieszkania Bałuty blisko Manufaktury,Bałuty,2,289000,45.13,6404,18-01-2021,https://www.otodom.pl/pl/oferta/m3-do-zamieszkania-baluty-blisko-manufaktury-ID49vbI.html
Mieszkanie z ogródkiem duża prywatność Bałtycka,Górna,3,399905,66.10,6050,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-duza-prywatnosc-baltycka-ID49vbd.html
Mieszkanie z tarasem spokojna okolica ul.Kurczaki,Górna,4,488617.50,79.45,6150,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-spokojna-okolica-ul-kurczaki-ID49vam.html
M4-Łódź-Górna-Nowe Rokicie,Górna Nowe Rokicie,3,350000,62,5645,18-01-2021,https://www.otodom.pl/pl/oferta/m4-lodz-gorna-nowe-rokicie-ID49va6.html
Tylko do końca miesiąca- promocja świąteczna! 59,Widzew,4,387724,59.84,6479,18-01-2021,https://www.otodom.pl/pl/oferta/tylko-do-konca-miesiaca-promocja-swiateczna-59-ID49v9W.html
Kup po rabacie ! Oferta świąteczna 41 m2 w aparata,Górna,2,294484,41.12,7162,18-01-2021,https://www.otodom.pl/pl/oferta/kup-po-rabacie-oferta-swiateczna-41-m2-w-aparata-ID49v9T.html
Promocja Świąteczna ! 51m2 w nowym apartamentowcu,Widzew,3,329617,51.05,6457,18-01-2021,https://www.otodom.pl/pl/oferta/promocja-swiateczna-51m2-w-nowym-apartamentowcu-ID49v9U.html
Okazja cenowa ! Mieszkanie w nowym apartamentowcu,Górna,3,358631,52.52,6828,18-01-2021,https://www.otodom.pl/pl/oferta/okazja-cenowa-mieszkanie-w-nowym-apartamentowcu-ID49v9S.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,47.29,7050,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9P.html
Dwa + balkon  blisko Piotrkowskiej w nowej,Śródmieście,2,380633,56.39,6750,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-ID49v9O.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,49.47,6739,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9M.html
Trzy + balkon  blisko Piotrkowskiej w nowe,Śródmieście,3,469854,71.19,6600,18-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-balkon-blisko-piotrkowskiej-w-nowe-ID49v9K.html
Mieszkanie dwupokojowe na nowym osiedlu na Widzewe,Śródmieście,2,340221,66.71,5100,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-nowym-osiedlu-na-widzewe-ID49v9H.html
Mieszkanie 4 71m2 na nowym osiedlu na Widze,Widzew,4,431880,71.98,6000,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-71m2-na-nowym-osiedlu-na-widze-ID49v9G.html
Hot oferta! Mieszkanie 3 61 m2 na nowym osi,Śródmieście,3,375272,61.52,6100,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-mieszkanie-3-pokoje-61-m2-na-nowym-osi-ID49v9F.html
Przestronne dwa 57 m2 na nowym osiedlu na W,Śródmieście,2,359352,57.04,6300,18-01-2021,https://www.otodom.pl/pl/oferta/przestronne-dwa-pokoje-57-m2-na-nowym-osiedlu-na-w-ID49v9E.html
Mieszkanie Łódź - Górna doskonała lokalizacja do,Górna,3,356000,66.10,5386,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-doskonala-lokalizacja-do-ID48Xtt.html
2 balkon po remoncie kamienica parking,Górna,2,229000,58.05,3945,18-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-po-remoncie-kamienica-parking-ID48xgk.html
Hot Oferta !! 2 Na Nowym Osiedlu na Górnej,Górna,2,295848,41.09,7200,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-2-pokoje-na-nowym-osiedlu-na-gornej-ID49v9D.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,48.64,6768,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9C.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,385641,55.89,6900,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9A.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,336638,47.75,7050,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9z.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,52.54,6265,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9y.html
Duże trzypokojowe mieszkanie z tarasem na ostatnim,Śródmieście,3,771554,78.73,9800,18-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-z-tarasem-na-ostatnim-ID49v9x.html
Mieszkanie jednopokojowe 38 m2 - świetne pod inwes,Śródmieście,1,281445,38.82,7250,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-38-m2-swietne-pod-inwes-ID49v9v.html
Duże trzypokojowe mieszkanie w nowej inwestycji w,Śródmieście,3,542322,82.17,6600,18-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-w-nowej-inwestycji-w-ID49v9u.html
Duże trzypokojowe mieszkanie + balkon nowa inwesty,Śródmieście,3,486469,74.27,6550,18-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-balkon-nowa-inwesty-ID49v9t.html
Duże trzypokojowe mieszkanie + balkon nowa inwesty,Śródmieście,3,453850,69.29,6550,18-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-balkon-nowa-inwesty-ID49v9s.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,47.29,7050,18-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9r.html
Duże dwupokojowe mieszkanie z tarasem na ostatnim,Śródmieście,2,527436,53.82,9800,18-01-2021,https://www.otodom.pl/pl/oferta/duze-dwupokojowe-mieszkanie-z-tarasem-na-ostatnim-ID49v9q.html
Duże dwupokojowe mieszkanie z tarasem na drugim pi,Śródmieście,2,461691,71.58,6450,18-01-2021,https://www.otodom.pl/pl/oferta/duze-dwupokojowe-mieszkanie-z-tarasem-na-drugim-pi-ID49v9p.html
Kup w Promocji ! Kawalerka 29 m2 + balkon + system,Śródmieście,1,221260,29.05,7617,18-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-kawalerka-29-m2-balkon-system-ID49v9o.html
Okazja ! Trzy 51 m2 + balkon + system homes,Śródmieście,3,328640,51.35,6400,18-01-2021,https://www.otodom.pl/pl/oferta/okazja-trzy-pokoje-51-m2-balkon-system-homes-ID49v9n.html
Cztery 55 m2 ! + balkon + system home smart,Śródmieście,4,352107,55.89,6300,18-01-2021,https://www.otodom.pl/pl/oferta/cztery-pokoje-55-m2-balkon-system-home-smart-ID49v9m.html
Kawalerka z tarasem dostępna w lutym! 34 m2 + ogró,Śródmieście,1,239610,34.23,7000,18-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-z-tarasem-dostepna-w-lutym-34-m2-ogro-ID49v9l.html
Kup w Promocji ! Cztery 56 m2 + balkon 4 pi,Śródmieście,4,364845,56.13,6500,18-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-cztery-pokoje-56-m2-balkon-4-pi-ID49v9j.html
Doskonała inwestycja 2 + balkon ! stan dewe,Śródmieście,2,273963,40.89,6700,18-01-2021,https://www.otodom.pl/pl/oferta/doskonala-inwestycja-2-pokoje-balkon-stan-dewe-ID49v9h.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,52.54,6265,18-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9g.html
Zdalna rezerwacja! Trzy 53 m2 + balkon na n,Śródmieście,3,347700,53.14,6543,18-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-trzy-pokoje-53-m2-balkon-na-n-ID49v9d.html
Doskonała inwestycja kawalerka + balkon ! stan dew,Górna,1,217560,29.40,7400,18-01-2021,https://www.otodom.pl/pl/oferta/doskonala-inwestycja-kawalerka-balkon-stan-dew-ID49v9b.html
Kup W Promocji ! 3 50 m2 +Balkon+System Hom,Górna,3,316000,50.41,6269,18-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-3-pokoje-50-m2-balkon-system-hom-ID49v9a.html
Przestronne 4 stan deweloperski - Nowa inwe,Śródmieście,4,441823,72.43,6100,18-01-2021,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-stan-deweloperski-nowa-inwe-ID49v98.html
M3 - 4595m2 - Wielkopolska,Bałuty,2,259000,45.95,5637,18-01-2021,https://www.otodom.pl/pl/oferta/m3-45-95m2-wielkopolska-ID47z5b.html
Hot Promocja ! 3 Pokoje + balkon w nowej inwestycj,Widzew,3,332652,53.91,6171,18-01-2021,https://www.otodom.pl/pl/oferta/hot-promocja-3-pokoje-balkon-w-nowej-inwestycj-ID49v97.html
Rabaty ! Trzypokojowe mieszkanie w nowej inwestycj,Widzew,3,332652,52.08,6387,18-01-2021,https://www.otodom.pl/pl/oferta/rabaty-trzypokojowe-mieszkanie-w-nowej-inwestycj-ID49v96.html
Mieszkanie na nowym osiedlu 1 piętro - Centrum !!!,Śródmieście,2,337350,44.91,7512,18-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-nowym-osiedlu-1-pietro-centrum-ID49v95.html
Świetna inwestycja w mieszkanie deweloperskie 44 M,Śródmieście,2,345704,43.76,7900,18-01-2021,https://www.otodom.pl/pl/oferta/swietna-inwestycja-w-mieszkanie-deweloperskie-44-m-ID49v94.html
