Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Kawalerka śródmieście prywatnie,Śródmieście,1,109000.0,15.0,7267.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-srodmiescie-prywatnie-ID4bU6v.html
"Mikrokawalerka, antresola, Piotrkowska 37",Śródmieście,1,147900.0,22.64,6533.0,2021-06-27,https://www.otodom.pl/pl/oferta/mikrokawalerka-antresola-piotrkowska-37-ID43NSH.html
2 Pokoje/Retkinia/Do Remontu/,Polesie,2,259000.0,42.42,6106.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-pokoje-retkinia-do-remontu-ID4c8Tz.html
Do sprzedania trzypokojowe mieszkanie z balkonem w,Śródmieście,3,325000.0,71.79,4527.0,2021-06-27,https://www.otodom.pl/pl/oferta/do-sprzedania-trzypokojowe-mieszkanie-z-balkonem-w-ID4c8Tf.html
"Atrakcyjne M4, loggia, blisko parku!",Górna,3,330000.0,47.22,6989.0,2021-06-27,https://www.otodom.pl/pl/oferta/atrakcyjne-m4-loggia-blisko-parku-ID4c8Sg.html
4 pokojowe mieszkanie na Retkini. 1 piętro.,Polesie,4,570000.0,77.92,7315.0,2021-06-27,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-na-retkini-1-pietro-ID4c8QY.html
Kawalerka Zarzew,Widzew,1,169000.0,27.5,6145.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-zarzew-ID4c8HW.html
M3 800 M od Manufaktury!,"Bałuty, Żubardź",2,289000.0,44.5,6494.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-800-m-od-manufaktury-ID4c8Fd.html
"M-4, Górna-Dąbrowa, Balkon, Park Podolski","Górna, Dąbrowa",3,280000.0,48.18,5812.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-4-gorna-dabrowa-balkon-park-podolski-ID4c8BO.html
Mieszkanie 62m2+3+loggia,Górna,3,379000.0,62.0,6113.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-62m2-3-pokoje-loggia-ID4c8x7.html
"Przestronne M4 blisko nowego centrum, loggia, Uł.",Śródmieście,3,425000.0,62.0,6855.0,2021-06-27,https://www.otodom.pl/pl/oferta/przestronne-m4-blisko-nowego-centrum-loggia-ul-ID4c8vZ.html
Ładne M3 na Dąbrowie!,"Górna, Dąbrowa",2,235000.0,36.9,6369.0,2021-06-27,https://www.otodom.pl/pl/oferta/ladne-m3-na-dabrowie-ID4c8wZ.html
"M-3, ul. Łączna, Blok Z Cegły, Do Negocjacji",Górna,2,200000.0,32.99,6062.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-3-ul-laczna-blok-z-cegly-do-negocjacji-ID4c8tj.html
"Mieszkanie, 47,86, Łódź",Bałuty,2,399000.0,47.86,8337.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-47-86-m-lodz-ID4c8qJ.html
"Mieszkanie 53m3 - 3, Retkinia, 2 piętro","Polesie, Retkinia",3,315000.0,53.0,5943.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-53m3-3-pokoje-retkinia-2-pietro-ID4c8og.html
M2 ul.Konstytucyjna !!!,Śródmieście,1,240000.0,28.0,8571.0,2021-06-27,https://www.otodom.pl/pl/oferta/m2-ul-konstytucyjna-ID4c8iL.html
M-3 na II piętrze Stare Bałuty Blisko Asp,Bałuty,2,233000.0,41.57,5605.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-3-na-ii-pietrze-stare-baluty-blisko-asp-ID4c8im.html
"M-3(45)Teofilów, ul.Łanowa -4 piętro",Bałuty,2,225000.0,45.0,5000.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-345teofilow-ul-lanowa-4-pietro-ID4c8cg.html
3 pokojowe mieszkanie do remontu - Teofilów,"Bałuty, Teofilów",3,335000.0,57.0,5877.0,2021-06-27,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-do-remontu-teofilow-ID4c8c6.html
M4 na Olechowie! 62 m2,"Widzew, Olechów",3,345000.0,62.0,5565.0,2021-06-27,https://www.otodom.pl/pl/oferta/m4-na-olechowie-62-m2-ID4c8by.html
4 pokojowe mieszkanie na Janowie,Widzew,4,480000.0,90.0,5333.0,2021-06-27,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-na-janowie-ID4c88B.html
M3 Opcja M4 /Do Remontu/ Idealne Pod Inwestycję,"Górna, Chojny",2,273000.0,51.5,5301.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-opcja-m4-do-remontu-idealne-pod-inwestycje-ID4c84R.html
Kawalerka blisko Uczelni Śródmieście,Śródmieście,1,229000.0,25.5,8980.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-blisko-uczelni-srodmiescie-ID4c84J.html
"""Zielone Polesie"" - ul. Żeromskiego a ul. Zielona","Polesie, Stare Polesie",2,391980.0,65.33,6000.0,2021-06-27,https://www.otodom.pl/pl/oferta/zielone-polesie-ul-zeromskiego-a-ul-zielona-ID4c81X.html
Centrum Łodzi 160 m2 Wschodnia 65,Śródmieście,4,800000.0,161.66,4949.0,2021-06-27,https://www.otodom.pl/pl/oferta/centrum-lodzi-160-m2-wschodnia-65-ID4c7Sz.html
"M3 Górna, słoneczne, fajny rozkład, okazja","Górna, Chojny",2,310000.0,57.37,5404.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-gorna-sloneczne-fajny-rozklad-okazja-ID4c7GG.html
"Łódź Bemowo, Górna, ul. Granitowa",Górna,1,239000.0,34.58,6912.0,2021-06-27,https://www.otodom.pl/pl/oferta/lodz-bemowo-gorna-ul-granitowa-ID4c3yG.html
dwupokojowe w kameralnym bloku z ładnym widokiem,"Bałuty, Radogoszcz",2,295000.0,44.5,6629.0,2021-06-27,https://www.otodom.pl/pl/oferta/dwupokojowe-w-kameralnym-bloku-z-ladnym-widokiem-ID4c32f.html
Sprzedam Bezpośrednio M6 Widzew-Wschód,"Widzew, Widzew-Wschód",5 pokoi,595000.0,84.35,7054.0,2021-06-27,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-m6-widzew-wschod-ID4aHoU.html
Przestronne 2 ul. Kutrzeby,Bałuty,2,289000.0,55.7,5189.0,2021-06-27,https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-ul-kutrzeby-ID4c7Gx.html
Koziny 3 pokojowe mieszkanie,"Polesie, Koziny",3,386000.0,65.6,5884.0,2021-06-27,https://www.otodom.pl/pl/oferta/koziny-3-pokojowe-mieszkanie-ID4c7DV.html
M3 Retkinia X piętro,"Polesie, Retkinia",2,229000.0,42.42,5398.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-retkinia-x-pietro-ID4c7DD.html
"Mieszkanie 3 pokojowe, Matejki Łódź Infosys Rondo",Śródmieście,3,415000.0,56.0,7411.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-matejki-lodz-infosys-rondo-ID4c7BN.html
M-4 Retkinia Botanik do wprowadzenia,"Polesie, Retkinia",3,365000.0,59.13,6173.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-4-retkinia-botanik-do-wprowadzenia-ID4c7Ba.html
"M3, 46mkw, Polesie, Retkinia,blisko Karolew+balkon","Polesie, Retkinia",2,315000.0,45.92,6860.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-46mkw-polesie-retkinia-blisko-karolew-balkon-ID4c7As.html
M2 /M3 na Chojnach!,"Górna, Chojny",2,199000.0,38.0,5237.0,2021-06-27,https://www.otodom.pl/pl/oferta/m2-m3-na-chojnach-ID4c7sG.html
"z garażem w cenie, Chojny, bez proozwizji",Górna,3,360000.0,54.0,6667.0,2021-06-27,https://www.otodom.pl/pl/oferta/z-garazem-w-cenie-chojny-bez-proozwizji-ID4c7k0.html
M3 ul.Wyszyńskiego!!!,Polesie,2,259000.0,42.42,6106.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-ul-wyszynskiego-ID4c7iv.html
Mieszkanie inwestycyjne ul.Piotrkowska !!,Śródmieście,3,470000.0,66.0,7121.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-ul-piotrkowska-ID4c7i0.html
bezpośrednio sprzedam mieszkanie,Bałuty,3,375000.0,54.66,6861.0,2021-06-27,https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-mieszkanie-ID4c7g7.html
Kawalerka w pełni umeblowana idealna pod wynajem,Górna,1,250000.0,34.58,7230.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-w-pelni-umeblowana-idealna-pod-wynajem-ID4c7bF.html
"Mieszkanie, 44,31, Łódź","Bałuty, Żabieniec",2,239000.0,44.31,5394.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-44-31-m-lodz-ID4c76S.html
"Przestronne M3 blisko centrum, do wprowadzenia.",Polesie,2,335000.0,49.0,6837.0,2021-06-27,https://www.otodom.pl/pl/oferta/przestronne-m3-blisko-centrum-do-wprowadzenia-ID4c76k.html
Dwupoziomowe mieszkanie przy Parku na Zdrowiu,Polesie,5 pokoi,630360.0,102.8,6132.0,2021-06-27,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-przy-parku-na-zdrowiu-ID4c755.html
Przestronne mieszkanie w kamienicy,Śródmieście,3,540000.0,100.9,5352.0,2021-06-27,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-kamienicy-ID4c6LA.html
"Kawalerka 38m2, 1 piętro, osiedle Mireckiego","Polesie, Zdrowie",1,268000.0,38.0,7053.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-38m2-1-pietro-osiedle-mireckiego-ID4c6Jd.html
Idealne Inwestycyjne/ M3 Z Opcją M4/ Od Zaraz,Górna,2,293000.0,51.0,5745.0,2021-06-27,https://www.otodom.pl/pl/oferta/idealne-inwestycyjne-m3-z-opcja-m4-od-zaraz-ID4c6Fj.html
Mieszkanie w świetnej lokalizacji!,Bałuty,2,259000.0,42.6,6080.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-w-swietnej-lokalizacji-ID4c6u4.html
"2, 47m2 blok cegła, okolice milionowej",Widzew,2,319000.0,47.0,6787.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-pokoje-47m2-blok-cegla-okolice-milionowej-ID4bZD8.html
"Sprzedam mieszkanie 59,5 m2, Łódź Górna",Górna,3,360000.0,59.5,6050.0,2021-06-27,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-59-5-m2-lodz-gorna-ID49JQs.html
Komfortowa Kawalerka do wprowadzenia,"Polesie, Retkinia",1,210000.0,31.0,6774.0,2021-06-27,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-do-wprowadzenia-ID4c6r0.html
Wyremontowane M3 Łódź Marysin w zielonej okolicy,Bałuty,2,343000.0,47.0,7298.0,2021-06-27,https://www.otodom.pl/pl/oferta/wyremontowane-m3-lodz-marysin-w-zielonej-okolicy-ID4c6qP.html
Rozkładowe M4 do wprowadzenia z balkonem!,Górna,3,375000.0,56.0,6696.0,2021-06-27,https://www.otodom.pl/pl/oferta/rozkladowe-m4-do-wprowadzenia-z-balkonem-ID4c6pf.html
"Kawalerka z klimatyzacją, niedaleko ASP","Bałuty, Doły",1,170000.0,24.4,6967.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-z-klimatyzacja-niedaleko-asp-ID4c6lw.html
Okazja! 2 rozkładowe Żabieniec,Bałuty,2,217000.0,44.5,4876.0,2021-06-27,https://www.otodom.pl/pl/oferta/okazja-2-rozkladowe-pokoje-zabieniec-ID4c6kY.html
"M3 z balkonem, winda, 2 piętro, ul. Piotrkowska","Śródmieście, Manhattan",2,310000.0,52.0,5962.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-z-balkonem-winda-2-pietro-ul-piotrkowska-ID4c6aa.html
"Narutowicza 140, 55m2, 3 nowe",Śródmieście,3,550000.0,55.0,10000.0,2021-06-27,https://www.otodom.pl/pl/oferta/narutowicza-140-55m2-3-pokoje-nowe-ID4c62f.html
Kawalerka w ścisłym centrum,"Widzew, Księży Młyn",1,165000.0,27.12,6084.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-w-scislym-centrum-ID4c61g.html
"M3 z widokiem, do wprowadzenia, loggia, Dąbrowa","Górna, Dąbrowa",2,279000.0,40.0,6975.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-z-widokiem-do-wprowadzenia-loggia-dabrowa-ID4c60Y.html
2 na retkini do remontu,"Polesie, Retkinia",2,235000.0,38.23,6147.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-pokoje-na-retkini-do-remontu-ID4c5ZK.html
Sprzedam mieszkanie 3 pokojowe Łódź ul. Smetany 9,"Widzew, Widzew-Wschód",3,438000.0,63.4,6909.0,2021-06-27,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokojowe-lodz-ul-smetany-9-ID4c5Yd.html
2 rozkładowe okolice ronda Lotników,Górna,2,255000.0,44.0,5795.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-okolice-ronda-lotnikow-ID4c5Y3.html
"M-2 61m2, Łódź Widzew ul. Maszynowa",Widzew,2,350000.0,61.0,5738.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-2-61m2-lodz-widzew-ul-maszynowa-ID4c5XE.html
Super oferta. Mieszkanie do remontu obok Manufaktu,Bałuty,2,250000.0,48.21,5186.0,2021-06-27,https://www.otodom.pl/pl/oferta/super-oferta-mieszkanie-do-remontu-obok-manufaktu-ID4c5Wr.html
2 rozkładowe w centrum!,Śródmieście,2,298000.0,55.0,5418.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-w-centrum-ID4c5RS.html
Mieszkanie 2 pokojowe na Górnej,łódzkie,2,330000.0,49.0,6735.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-gornej-ID4c5GK.html
"Dąbrowa, Górna, 4pokoje + garderoba, loggia","Górna, Dąbrowa",4,430000.0,65.04,6611.0,2021-06-27,https://www.otodom.pl/pl/oferta/dabrowa-gorna-4pokoje-garderoba-loggia-ID4c5El.html
"Rozkładowe mieszkanie, 65m2+3 + loggia",Górna,3,375000.0,64.8,5787.0,2021-06-27,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-65m2-3-pokoje-loggia-ID4c5BT.html
"Słoneczne mieszkanie, ogrodz. osiedle, monitoring",Bałuty,2,277550.0,45.13,6150.0,2021-06-27,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-ogrodz-osiedle-monitoring-ID4c5zH.html
"Mieszkanie, 52, Łódź",Bałuty,3,360000.0,52.0,6923.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-52-m-lodz-ID4c5zz.html
3 po remoncie,"Polesie, Karolew",3,368000.0,54.66,6733.0,2021-06-27,https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-ID4c5zy.html
"M-3 ok. Ronda Lotników Lwowskich, balkon",Górna,2,285900.0,45.0,6353.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-3-ok-ronda-lotnikow-lwowskich-balkon-ID4c5y1.html
M-3 os. Teofilów - parter - zieleń,Bałuty,2,247000.0,45.0,5489.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-3-os-teofilow-parter-zielen-ID4c5wJ.html
Nowoczesne 3 pełen rozkład z Klimatyzacją,Górna,3,450000.0,62.13,7243.0,2021-06-27,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokoje-pelen-rozklad-z-klimatyzacja-ID4c56B.html
"z garażem w cenie, Chojny, bez proozwizji",Górna,3,360000.0,54.0,6667.0,2021-06-27,https://www.otodom.pl/pl/oferta/z-garazem-w-cenie-chojny-bez-proozwizji-ID4bJ3g.html
M 4 Przybyszewskiego!,Górna,3,385000.0,68.0,5662.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-4-przybyszewskiego-ID4c5tr.html
"Mieszkanie, 35, Łódź","Widzew, Olechów",1,230000.0,35.0,6571.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-35-m-lodz-ID4c5sB.html
2 w bloku z cegły z miejscem parkingowym,"Polesie, Stare Polesie",2,330000.0,53.6,6157.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-pokoje-w-bloku-z-cegly-z-miejscem-parkingowym-ID4c5pD.html
Rozkładowe mieszkanie z balkonem blisko centrum,Widzew,2,290000.0,45.8,6332.0,2021-06-27,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-z-balkonem-blisko-centrum-ID4c5l5.html
"Teofilów, niski blok II p. balkon","Bałuty, Teofilów",2,230000.0,37.7,6101.0,2021-06-27,https://www.otodom.pl/pl/oferta/teofilow-niski-blok-ii-p-balkon-ID4c590.html
2 rozkładowe rondo Lotników Lwowskich,Górna,2,285900.0,44.7,6396.0,2021-06-27,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-rondo-lotnikow-lwowskich-ID4c58F.html
Apartament na Smulsku na zamkniętym osiedlu,Polesie,4,835000.0,92.0,9076.0,2021-06-27,https://www.otodom.pl/pl/oferta/apartament-na-smulsku-na-zamknietym-osiedlu-ID4c55Z.html
3 Pokoje Do Wprowadzenia 2 Piętro Balkon,Górna,3,330000.0,48.0,6875.0,2021-06-27,https://www.otodom.pl/pl/oferta/3-pokoje-do-wprowadzenia-2-pietro-balkon-ID4c55V.html
Retkinia Atrakcyjne M3,Polesie,2,315000.0,45.92,6860.0,2021-06-27,https://www.otodom.pl/pl/oferta/retkinia-atrakcyjne-m3-ID4c51g.html
M 3 w cichej i spokojnej lokalizacji,Górna,2,320000.0,48.85,6551.0,2021-06-27,https://www.otodom.pl/pl/oferta/m-3-w-cichej-i-spokojnej-lokalizacji-ID4c4ZB.html
Apartamenty Sokołówka! Wyjątkowe miejsce!!!,łódzkie,2,449000.0,53.0,8472.0,2021-06-27,https://www.otodom.pl/pl/oferta/apartamenty-sokolowka-wyjatkowe-miejsce-ID4c4O1.html
"Zarzew: dochodowe 2, loggia","Widzew, Zarzew",2,270000.0,38.16,7075.0,2021-06-27,https://www.otodom.pl/pl/oferta/zarzew-dochodowe-2-pokoje-loggia-ID4c4Kj.html
Mieszkanie M3 Chojny Kurczaki rozkład po remoncie,"Górna, Chojny",2,340000.0,50.0,6800.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-m3-chojny-kurczaki-rozklad-po-remoncie-ID4c4K2.html
Mieszkanie 3 pokojowe na zamkniętym osiedlu,Śródmieście,3,425000.0,62.0,6855.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-zamknietym-osiedlu-ID4c4IF.html
M3 ul.Hermana Konstadta!!,Bałuty,2,250000.0,47.41,5273.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-ul-hermana-konstadta-ID4c4zo.html
M3 ul.Wapienna!!,Polesie,2,255000.0,47.29,5392.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-ul-wapienna-ID4c4zn.html
"Mieszkanie, 45,17, Łódź",łódzkie,2,260000.0,45.17,5756.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-45-17-m-lodz-ID4c4y0.html
Kawalerka w centrum stan deweloperski,Śródmieście,1,216000.0,23.0,9391.0,2021-06-27,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-stan-deweloperski-ID4c4uC.html
M3 po odświeżeniu z loggią- Górna,Górna,2,229000.0,36.24,6319.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-po-odswiezeniu-z-loggia-gorna-ID4c4rQ.html
"M3 z ogromnym potencjałem, Okolice Asp, 1 piętro",Bałuty,2,222222.0,38.0,5848.0,2021-06-27,https://www.otodom.pl/pl/oferta/m3-z-ogromnym-potencjalem-okolice-asp-1-pietro-ID4c4pL.html
"Mieszkanie 3 Pokoje/52,97m2/Retkinia/Oś.Zagrodniki","Polesie, Retkinia",3,370000.0,52.97,6985.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-52-97m2-retkinia-os-zagrodniki-ID4c4pj.html
Mieszkanie 49m kamienica bezpośrednio msce parking,"Polesie, Stare Polesie",2,335000.0,49.5,6768.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-49m-kamienica-bezposrednio-msce-parking-ID4c4mv.html
"Mieszkanie, 54, Łódź",Śródmieście,2,330000.0,54.0,6111.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-54-m-lodz-ID4c4ih.html
Sprzedam mieszkanie 91 mkw w apartamentowcu Marina,"Bałuty, Julianów",3,785000.0,91.0,8626.0,2021-06-27,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-91-mkw-w-apartamentowcu-marina-ID4bLbI.html
Przestronne mieszkanie w odnowionej kamienicy,Polesie,3,475000.0,106.89,4444.0,2021-06-27,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-odnowionej-kamienicy-ID4c4eY.html
M5 w pobliżu Bramy Miasta,Śródmieście,4,449000.0,112.0,4009.0,2021-06-27,https://www.otodom.pl/pl/oferta/m5-w-poblizu-bramy-miasta-ID4c4eQ.html
M2 Piotrkowska ok. Piłsudskiego,Śródmieście,1,205000.0,34.17,5999.0,2021-06-27,https://www.otodom.pl/pl/oferta/m2-piotrkowska-ok-pilsudskiego-ID4c4ed.html
Apartament ze świetnym widokiem w Ilumino na 12p.,Śródmieście,2,770000.0,75.0,10267.0,2021-06-27,https://www.otodom.pl/pl/oferta/apartament-ze-swietnym-widokiem-w-ilumino-na-12p-ID4c4du.html
"Apartament w centrum ul. Żwirki, Central Park",Śródmieście,2,423000.0,50.4,8393.0,2021-06-27,https://www.otodom.pl/pl/oferta/apartament-w-centrum-ul-zwirki-central-park-ID4c47p.html
Mieszkanie w samym centrum miasta Zamenhofa 1/3,łódzkie,3,470000.0,73.0,6438.0,2021-06-27,https://www.otodom.pl/pl/oferta/mieszkanie-w-samym-centrum-miasta-zamenhofa-1-3-ID4c44Q.html
"Rozkładowe, 3 pok., taras, garaż, ul. Sczanieckiej",Górna,3,490000.0,73.67,6651.0,2021-06-27,https://www.otodom.pl/pl/oferta/rozkladowe-3-pok-taras-garaz-ul-sczanieckiej-ID4c3Zr.html
