Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Trio Park | nowe mieszkanie B.17,Bałuty,2,251790.0,38.15,6600.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-17-ID4awe0.html#83305b385b
Trio Park | atrakcyjne mieszkanie B.16,Bałuty,3,392464.0,51.64,7600.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-16-ID4awdY.html#83305b385b
Trio Park | przestronne mieszkanie B.15,Bałuty,3,329024.0,51.41,6400.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-15-ID4awdV.html#83305b385b
Trio Park | ustawne mieszkanie B.14,Bałuty,3,293952.0,45.93,6400.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-b-14-ID4awdW.html#83305b385b
Trio Park | wyjątkowe mieszkanie B.13,Bałuty,3,303616.0,47.44,6400.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-13-ID4awdU.html#83305b385b
Trio Park | duże mieszkanie B.12,Bałuty,2,249210.0,38.34,6500.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-12-ID4awdS.html#83305b385b
Trio Park | nowe mieszkanie B.11,Bałuty,2,251615.0,38.71,6500.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-11-ID4awdQ.html#83305b385b
Trio Park | atrakcyjne mieszkanie B.10,Bałuty,3,314048.0,49.07,6400.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-10-ID4awdM.html#83305b385b
Trio Park | przestronne mieszkanie B.09,Bałuty,3,313362.0,49.74,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-09-ID4awdL.html#83305b385b
Trio Park | ustawne mieszkanie B.08,Bałuty,3,290493.0,46.11,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-b-08-ID4awdJ.html#83305b385b
Trio Park | wyjątkowe mieszkanie B.07,Bałuty,3,300195.0,47.65,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-07-ID4awdI.html#83305b385b
Trio Park | duże mieszkanie B.04,Bałuty,3,315456.0,49.29,6400.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-04-ID4awdH.html#83305b385b
Trio Park | nowe mieszkanie B.03,Bałuty,3,309318.0,49.89,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-03-ID4awdF.html#83305b385b
Trio Park | atrakcyjne mieszkanie B.02,Bałuty,3,286254.0,46.17,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-02-ID4awdE.html#83305b385b
Trio Park | przestronne mieszkanie B.01,Bałuty,3,296050.0,47.75,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-01-ID4awdC.html#83305b385b
Trio Park | ustawne mieszkanie A.11,Bałuty,3,290430.0,46.1,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-a-11-ID4awdB.html#83305b385b
Trio Park | wyjątkowe mieszkanie A.10,Bałuty,2,271064.0,43.72,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-a-10-ID4awdz.html#83305b385b
Trio Park | duże mieszkanie A.08,Bałuty,2,255626.0,41.23,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-a-08-ID4awdu.html#83305b385b
"Segment D w inwestycji Cztery Wiersze, Widzew-Wsch","Widzew, Andrzejów",4,609000.0,97.5,6246.0,2021-03-11,https://www.otodom.pl/pl/oferta/segment-d-w-inwestycji-cztery-wiersze-widzew-wsch-ID4adee.html#4cef489b22
Sprzedam mieszkanie,"Widzew, Olechów",3,530000.0,66.0,8030.0,2021-03-11,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4aaew.html#4cef489b22
0% od Kupującego,łódzkie,1,246316.0,32.41,7600.0,2021-03-11,https://www.otodom.pl/pl/oferta/0-od-kupujacego-ID4a9Hc.html#4cef489b22
Trio Park | nowe mieszkanie A.07,Bałuty,3,291060.0,46.2,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-a-07-ID4awdr.html#4cef489b22
Trio Park | atrakcyjne mieszkanie A.05,Bałuty,3,291627.0,46.29,6300.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-a-05-ID4awdq.html#4cef489b22
Trio Park | przestronne mieszkanie A.04,Bałuty,2,272862.0,44.01,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-a-04-ID4awdp.html#4cef489b22
Trio Park | ustawne mieszkanie A.03,Bałuty,3,344596.0,55.58,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-a-03-ID4awdn.html#4cef489b22
Łódź Centrum Rewolucji 1905r kawalerka z sypialnią,Śródmieście,2,172000.0,36.0,4778.0,2021-03-11,https://www.otodom.pl/pl/oferta/lodz-centrum-rewolucji-1905r-kawalerka-z-sypialnia-ID4awd4.html#4cef489b22
RADIOSTACJA Kopcińskiego M5 44m OD ZARAZ 9%rocznie,"Śródmieście, Radiostacja",4,312000.0,44.0,7091.0,2021-03-11,https://www.otodom.pl/pl/oferta/radiostacja-kopcinskiego-m5-44m-od-zaraz-9-rocznie-ID4aw7H.html#4cef489b22
M-4 osiedle Jagiełły !,Bałuty,3,265000.0,52.45,5052.0,2021-03-11,https://www.otodom.pl/pl/oferta/m-4-osiedle-jagielly-ID4aw7k.html#4cef489b22
"Mieszkanie, 61,50, Łódź",Widzew,3,390000.0,61.5,6341.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-61-50-m-lodz-ID4auYU.html#4cef489b22
"Kawlerka 33 m2, IV piętro, winda Retkinia Polecam","Polesie, Retkinia",1,204499.0,33.0,6197.0,2021-03-11,https://www.otodom.pl/pl/oferta/kawlerka-33-m2-iv-pietro-winda-retkinia-polecam-ID4auXW.html#4cef489b22
M3 blisko Manufaktury,"Polesie, Koziny",2,317350.0,57.72,5498.0,2021-03-11,https://www.otodom.pl/pl/oferta/m3-blisko-manufaktury-ID4auVr.html#4cef489b22
"Mieszkanie, 51, Łódź",Górna,2,299000.0,51.0,5863.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-51-m-lodz-ID4auQL.html#4cef489b22
"Mieszkanie, 57,09, Łódź",Górna,3,330000.0,57.09,5780.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-57-09-m-lodz-ID4auQE.html#4cef489b22
"Mieszkanie na sprzedaż, Łódź, Górna",łódzkie,3,349000.0,56.21,6209.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-gorna-ID4auOF.html#4cef489b22
"Mieszkanie 52,75m2 super lokalizacja BEZPOŚREDNIO",Górna,2,283000.0,52.75,5365.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-52-75m2-super-lokalizacja-bezposrednio-ID4auNi.html#4cef489b22
M-3 Zarzew częściowy rozkład !!!,"Widzew, Zarzew",2,250000.0,38.0,6579.0,2021-03-11,https://www.otodom.pl/pl/oferta/m-3-zarzew-czesciowy-rozklad-ID4auMz.html#4cef489b22
Widzew wschód 2 balkon loggia.,"Widzew, Widzew-Wschód",2,315000.0,51.28,6143.0,2021-03-11,https://www.otodom.pl/pl/oferta/widzew-wschod-2-pokoje-balkon-loggia-ID4auMl.html#4cef489b22
"Mieszkanie, 79, Łódź",Widzew,3,825000.0,79.0,10443.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-79-m-lodz-ID4auGb.html#4cef489b22
Osiedle zamknięte | Wyposażenie w cenie | Centrum,Śródmieście,3,799000.0,134.0,5963.0,2021-03-11,https://www.otodom.pl/pl/oferta/osiedle-zamkniete-wyposazenie-w-cenie-centrum-ID4auEU.html#4cef489b22
M4-Łódź-Śródmieście-Radiostacja,Śródmieście,3,310000.0,47.0,6596.0,2021-03-11,https://www.otodom.pl/pl/oferta/m4-lodz-srodmiescie-radiostacja-ID4auE2.html#4cef489b22
"Bałuty,Julianów,3 rozkładowe,balkon","Bałuty, Julianów",3,309000.0,52.92,5839.0,2021-03-11,https://www.otodom.pl/pl/oferta/baluty-julianow-3-pokoje-rozkladowe-balkon-ID4auCu.html#4cef489b22
Mieszkanie w Inwestycji Trio Park A.01,Bałuty,3,287804.0,46.42,6200.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-trio-park-a-01-ID4auzT.html#4cef489b22
M-4 Retkinia Świeżo po remoncie Bezpośrednio,"Polesie, Retkinia",3,372000.0,53.0,7019.0,2021-03-11,https://www.otodom.pl/pl/oferta/m-4-retkinia-swiezo-po-remoncie-bezposrednio-ID4acp9.html#b7223ac5f4
Sprzedam mieszkanie,"Widzew, Olechów",3,530000.0,66.0,8030.0,2021-03-11,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4aaew.html#b7223ac5f4
Idealna lokalizacja Radogoszcz Łódź ul. Jesionowa,"Bałuty, Radogoszcz",2,415000.0,65.6,6326.0,2021-03-11,https://www.otodom.pl/pl/oferta/idealna-lokalizacja-radogoszcz-lodz-ul-jesionowa-ID49iz0.html#b7223ac5f4
Mieszkanie na wysokim parterze o pow. 37 mkw,Śródmieście,2,270000.0,37.0,7297.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-na-wysokim-parterze-o-pow-37-mkw-ID4auxc.html#b7223ac5f4
"Mieszkanie w kamienicy 3, 2 piętro Centrum.",Śródmieście,3,350000.0,64.0,5469.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-3-pokoje-2-pietro-centrum-ID4auvd.html#b7223ac5f4
"Wyjątkowe mieszkanie ul. Narutowicza 49, 88 m2",Śródmieście,3,615000.0,88.0,6989.0,2021-03-11,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-ul-narutowicza-49-88-m2-ID4auvc.html#b7223ac5f4
Przestronne mieszkanie do własnej aranżacji,Górna,2,270000.0,61.5,4390.0,2021-03-11,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-do-wlasnej-aranzacji-ID4auwL.html#b7223ac5f4
3 Teofilów - 2 tarasy 50m2 - Apartament,"Bałuty, Grabieniec",3,438592.0,68.52,6401.0,2021-03-11,https://www.otodom.pl/pl/oferta/3-pokoje-teofilow-2-tarasy-50m2-apartament-ID4auwE.html#b7223ac5f4
"Nowe mieszkanie Łódź, ul. Bema Józefa, gen. 40/87","Bałuty, Julianów",3,764282.4,117.6,6499.0,2021-03-11,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-lodz-ul-bema-jozefa-gen-40-87-ID4aem0.html#6f54f7c188
"winda, na prestiżową kancelarię",Śródmieście,3,696000.0,116.0,6000.0,2021-03-11,https://www.otodom.pl/pl/oferta/winda-na-prestizowa-kancelarie-ID48ZAE.html#6f54f7c188
Kawalerka Łódź- Retkinia,Polesie,1,193000.0,31.0,6226.0,2021-03-11,https://www.otodom.pl/pl/oferta/kawalerka-lodz-retkinia-ID4aunj.html#6f54f7c188
"Apartament z 2009r. 63,34m2 z tarasem ok.30m2",Bałuty,2,460000.0,63.34,7262.0,2021-03-11,https://www.otodom.pl/pl/oferta/apartament-z-2009r-63-34m2-z-tarasem-ok-30m2-ID49UZH.html#05fd0af48e
Mieszkanie dla aktywnych,Górna,2,290000.0,62.1,4670.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-dla-aktywnych-ID4aum9.html#05fd0af48e
Centrum Diasfera kawalerka 25 m,Śródmieście,1,185000.0,25.5,7255.0,2021-03-11,https://www.otodom.pl/pl/oferta/centrum-diasfera-kawalerka-25-m-ID4abeD.html#61930e09a5
Atrakcyjne mieszkanie na sprzedaż!!!,"Polesie, Retkinia",2,239900.0,30.94,7754.0,2021-03-11,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-na-sprzedaz-ID49W5v.html#61930e09a5
Wyjątkowe mieszkanie w oryginalnym stylu,łódzkie,3,460000.0,75.25,6113.0,2021-03-11,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-oryginalnym-stylu-ID47H7n.html#61930e09a5
2 Żabieniec Bałuty Teofilów 44 mkw 1 piętro,Bałuty,2,249000.0,44.41,5607.0,2021-03-11,https://www.otodom.pl/pl/oferta/2-pokoje-zabieniec-baluty-teofilow-44-mkw-1-pietro-ID4aqZ2.html#6cc80a5255
Dwupokojowe mieszkanie z super widokiem na centrum,Śródmieście,2,399999.0,46.07,8682.0,2021-03-11,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-super-widokiem-na-centrum-ID4anYK.html#6cc80a5255
"Słoneczne, rozkładowe 47m2, winda, Łódź-Teofilów.","Bałuty, Teofilów",2,259000.0,46.55,5564.0,2021-03-11,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-47m2-winda-lodz-teofilow-ID47EWD.html#6cc80a5255
M3 Doły Z Możliwością Zrobienia Na M4,"Bałuty, Doły",2,305000.0,57.0,5351.0,2021-03-11,https://www.otodom.pl/pl/oferta/m3-doly-z-mozliwoscia-zrobienia-na-m4-ID4auj1.html#6cc80a5255
"W pełni wyposażone 2, 54m2 obok Manufaktury",Śródmieście,2,339000.0,54.0,6278.0,2021-03-11,https://www.otodom.pl/pl/oferta/w-pelni-wyposazone-2-pokoje-54m2-obok-manufaktury-ID48fUh.html#3dc40b96bb
Bezpośrednio Gotowiec inwestycyjny 4w1 WYNAJĘTE !!,Śródmieście,5 pokoi,599000.0,108.0,5546.0,2021-03-11,https://www.otodom.pl/pl/oferta/bezposrednio-gotowiec-inwestycyjny-4w1-wynajete-ID4838F.html#3dc40b96bb
"Mieszkanie 2 pok , Sokołówka, Św. Teresy","Bałuty, Julianów",2,369000.0,44.0,8386.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-sokolowka-sw-teresy-ID4at9q.html#b16a38c9f9
Dwupoziomowe mieszkanie z ogrodem,Górna,4,624000.0,92.0,6783.0,2021-03-11,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-z-ogrodem-ID48XHS.html#b16a38c9f9
Super Oferta! 2 przy ul. Sierakowskiego 63,Bałuty,2,265000.0,48.89,5420.0,2021-03-11,https://www.otodom.pl/pl/oferta/super-oferta-2-pokoje-przy-ul-sierakowskiego-63-ID4aufU.html#b16a38c9f9
"Duże M3, 1 piętro, balkon, blisko Manufaktury.","Polesie, Koziny",2,317350.0,57.0,5568.0,2021-03-11,https://www.otodom.pl/pl/oferta/duze-m3-1-pietro-balkon-blisko-manufaktury-ID4aufM.html#b16a38c9f9
"Mieszkanie, 51,05, Łódź",Widzew,3,350306.0,51.05,6862.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-51-05-m-lodz-ID4audA.html#b16a38c9f9
"Mieszkanie, 49,13, Łódź",łódzkie,3,347521.0,49.13,7073.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-49-13-m-lodz-ID4aucy.html#b16a38c9f9
"Mieszkanie, 59,50, Łódź",Górna,3,375000.0,59.5,6303.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-59-50-m-lodz-ID4au5A.html#b16a38c9f9
Do Sprzedaży mieszkanie Łódź - Rokicie ul. Piękna,łódzkie,2,269000.0,49.0,5490.0,2021-03-11,https://www.otodom.pl/pl/oferta/do-sprzedazy-mieszkanie-lodz-rokicie-ul-piekna-ID4au56.html#b16a38c9f9
Przytulne M-3 na I piętrze !,Górna,2,273000.0,46.21,5908.0,2021-03-11,https://www.otodom.pl/pl/oferta/przytulne-m-3-na-i-pietrze-ID4au4x.html#b16a38c9f9
"M-3 w otoczeniu zieleni, II piętro",Górna,2,255000.0,43.2,5903.0,2021-03-11,https://www.otodom.pl/pl/oferta/m-3-w-otoczeniu-zieleni-ii-pietro-ID4au4w.html#b16a38c9f9
"Mieszkanie, 39,86, Łódź",Bałuty,2,340000.0,39.86,8530.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-39-86-m-lodz-ID4au4u.html#b16a38c9f9
"Nowoczesne mieszkanie 43m2, ul.Kilińskiego, Łodź",Śródmieście,2,409000.0,43.0,9512.0,2021-03-11,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-43m2-ul-kilinskiego-lodz-ID4ahkI.html#2e531f716c
BEZPOŚREDNIO 1p 3 kawalerki po remoncie WYNAJĘTE,Widzew,3,425000.0,93.2,4560.0,2021-03-11,https://www.otodom.pl/pl/oferta/bezposrednio-1p-3-kawalerki-po-remoncie-wynajete-ID48piI.html#2e531f716c
Nowa kawalerka inwestycyjna na Ogrodowej 4- HIT!,Śródmieście,1,294140.0,38.2,7700.0,2021-03-11,https://www.otodom.pl/pl/oferta/nowa-kawalerka-inwestycyjna-na-ogrodowej-4-hit-ID45YpV.html#2e531f716c
"Nowe mieszkanie Łódź, ul. Bema Józefa, gen. 40/89","Bałuty, Julianów",3,630403.0,97.0,6499.0,2021-03-11,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-lodz-ul-bema-jozefa-gen-40-89-ID4aeie.html#aefd9811c3
2 Żabieniec Bałuty Teofilów 44 mkw 1 piętro,Bałuty,2,249000.0,44.41,5607.0,2021-03-11,https://www.otodom.pl/pl/oferta/2-pokoje-zabieniec-baluty-teofilow-44-mkw-1-pietro-ID4aqZ2.html#efebc15391
"taras 52 m2, 2 miejsca parkingowe, 2011 rok,",Polesie,2,480000.0,59.8,8027.0,2021-03-11,https://www.otodom.pl/pl/oferta/taras-52-m2-2-miejsca-parkingowe-2011-rok-ID4alse.html#efebc15391
Okazja inwestycyjna w centrum Łodzi.,Śródmieście,2,117000.0,20.15,5806.0,2021-03-11,https://www.otodom.pl/pl/oferta/okazja-inwestycyjna-w-centrum-lodzi-ID4a4TS.html#efebc15391
"3 pok mieszkanie 55m, w spokojnej okolicy","Górna, Kurak",3,313000.0,54.7,5722.0,2021-03-11,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-55m-w-spokojnej-okolicy-ID4a4D2.html#91576edc09
M3-Łódź-Lutomierska-niedaleko Manufaktury,Bałuty,2,237000.0,44.5,5326.0,2021-03-11,https://www.otodom.pl/pl/oferta/m3-lodz-lutomierska-niedaleko-manufaktury-ID49Vll.html#91576edc09
"Unikatowy Loft, Arboretum ul. Łukasińskiego 4",Górna,3,825000.0,153.63,5370.0,2021-03-11,https://www.otodom.pl/pl/oferta/unikatowy-loft-arboretum-ul-lukasinskiego-4-ID4atVE.html#91576edc09
"M4 Julianów, po remoncie. Liściasta 66","Bałuty, Julianów",3,409000.0,62.0,6597.0,2021-03-11,https://www.otodom.pl/pl/oferta/m4-julianow-po-remoncie-lisciasta-66-ID4atUr.html#91576edc09
Mieszkanie obok Manufaktury bezpośrednio + parking,"Bałuty, Stare Bałuty",2,320000.0,50.8,6299.0,2021-03-11,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-bezposrednio-parking-ID4atRL.html#91576edc09
3 w kamienicy / centrum,Śródmieście,3,373750.0,57.5,6500.0,2021-03-11,https://www.otodom.pl/pl/oferta/3-pokoje-w-kamienicy-centrum-ID4atRv.html#91576edc09
