Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
M3Chojny rozkładowe balkon ładne do wprowadzenia,"Górna, Chojny",2,307000.0,51.0,6020.0,2021-03-12,https://www.otodom.pl/pl/oferta/m3chojny-rozkladowe-balkon-ladne-do-wprowadzenia-ID4avm6.html#83305b385b
M4Bałuty rozkładowe balkon dobra lokalizacja,Bałuty,3,264000.0,53.0,4981.0,2021-03-12,https://www.otodom.pl/pl/oferta/m4baluty-rozkladowe-balkon-dobra-lokalizacja-ID4aviN.html#83305b385b
"Mieszkanie, 18, Łódź",Górna,1,10000.0,18.0,556.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-18-m-lodz-ID4aviC.html#83305b385b
"Mieszkanie, 62,50, Łódź",Polesie,2,26000.0,62.5,416.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-62-50-m-lodz-ID4aviB.html#83305b385b
0% od Kupującego,Polesie,3,700000.0,138.0,5072.0,2021-03-12,https://www.otodom.pl/pl/oferta/0-od-kupujacego-ID4afNq.html#4cef489b22
Centrum Diasfera kawalerka 25 m,Śródmieście,1,185000.0,25.5,7255.0,2021-03-12,https://www.otodom.pl/pl/oferta/centrum-diasfera-kawalerka-25-m-ID4abeD.html#4cef489b22
Wyjątkowe mieszkanie w oryginalnym stylu,łódzkie,3,460000.0,75.25,6113.0,2021-03-12,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-oryginalnym-stylu-ID47H7n.html#4cef489b22
M3Bałuty rozkładowe balkon 2p. dobra lokalizacja,Bałuty,2,284000.0,54.0,5259.0,2021-03-12,https://www.otodom.pl/pl/oferta/m3baluty-rozkladowe-balkon-2p-dobra-lokalizacja-ID4avhm.html#4cef489b22
"M3,M4 Świetna lokalizacja - Gdańska przy MANU",Polesie,2,207900.0,54.0,3850.0,2021-03-12,https://www.otodom.pl/pl/oferta/m3-m4-swietna-lokalizacja-gdanska-przy-manu-ID4avhi.html#4cef489b22
"Mieszkanie, 27,46, Łódź","Górna, Dąbrowa",1,205000.0,27.46,7465.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-27-46-m-lodz-ID4avdZ.html#4cef489b22
M3Górna pełen rozkład balkon super cena,Górna,2,245000.0,52.0,4712.0,2021-03-12,https://www.otodom.pl/pl/oferta/m3gorna-pelen-rozklad-balkon-super-cena-ID4avcp.html#4cef489b22
Mieszkanie idealne na start!,Bałuty,2,255000.0,43.75,5829.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-idealne-na-start-ID4avaj.html#4cef489b22
Sprzedam M3 Łódź Dąbrowa 44m rozkładowe,Górna,2,269000.0,44.0,6114.0,2021-03-12,https://www.otodom.pl/pl/oferta/sprzedam-m3-lodz-dabrowa-44m-rozkladowe-ID4av8r.html#4cef489b22
3 Pokoje 66m2 ! Taras 48m2! Parking! Nowe !,Bałuty,3,420864.0,66.0,6377.0,2021-03-12,https://www.otodom.pl/pl/oferta/3-pokoje-66m2-taras-48m2-parking-nowe-ID4av82.html#4cef489b22
2 Pokoje Teofilów Rojna 38m2 Parter,Bałuty,2,210000.0,38.0,5526.0,2021-03-12,https://www.otodom.pl/pl/oferta/2-pokoje-teofilow-rojna-38m2-parter-ID4av81.html#4cef489b22
"Przestronne M4 62,1m2 duży balkon blisko parku",Bałuty,3,305000.0,62.1,4911.0,2021-03-12,https://www.otodom.pl/pl/oferta/przestronne-m4-62-1m2-duzy-balkon-blisko-parku-ID4av5d.html#4cef489b22
4 Pokoje Centrum! 59m2 Parking! Teren Ogrodzony!,Widzew,4,369000.0,59.0,6254.0,2021-03-12,https://www.otodom.pl/pl/oferta/4-pokoje-centrum-59m2-parking-teren-ogrodzony-ID4av48.html#4cef489b22
"M-3, 43m2, Dąbrowa, Pełny Rozkład, 2Piętro","Górna, Dąbrowa",2,233000.0,43.26,5386.0,2021-03-12,https://www.otodom.pl/pl/oferta/m-3-43m2-dabrowa-pelny-rozklad-2pietro-ID4av2n.html#4cef489b22
M3 / 37 m2/ parter/ Teofilów,"Bałuty, Teofilów",2,210000.0,37.5,5600.0,2021-03-12,https://www.otodom.pl/pl/oferta/m3-37-m2-parter-teofilow-ID4av1F.html#4cef489b22
Nieruchomość na sprzedaż,Śródmieście,3,315000.0,52.93,5951.0,2021-03-12,https://www.otodom.pl/pl/oferta/nieruchomosc-na-sprzedaz-ID4awZJ.html#4cef489b22
Apartament z 2013 z miejscem parkingowym !,"Widzew, Stoki",3,510000.0,61.0,8361.0,2021-03-12,https://www.otodom.pl/pl/oferta/apartament-z-2013-z-miejscem-parkingowym-ID4awZ7.html#4cef489b22
"Kawalerka 20,89m2 Łódź, Piotrkowska, Śródmieście",Śródmieście,1,223000.0,20.89,10675.0,2021-03-12,https://www.otodom.pl/pl/oferta/kawalerka-20-89m2-lodz-piotrkowska-srodmiescie-ID4awZ1.html#4cef489b22
Mieszkanie w zrewitalizowanej kamienicy w centrum,Śródmieście,4,419000.0,64.8,6466.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-w-zrewitalizowanej-kamienicy-w-centrum-ID4awSI.html#4cef489b22
Przytulne M-3 po remoncie do własnej aranżacji,"Bałuty, Teofilów",2,239900.0,37.0,6484.0,2021-03-12,https://www.otodom.pl/pl/oferta/przytulne-m-3-po-remoncie-do-wlasnej-aranzacji-ID4awPP.html#4cef489b22
"Mieszkanie, 44,50, Łódź",Bałuty,1,32000.0,44.5,719.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-44-50-m-lodz-ID4awPr.html#4cef489b22
M4 ul.Piotrkowska !!,Śródmieście,3,335000.0,57.31,5845.0,2021-03-12,https://www.otodom.pl/pl/oferta/m4-ul-piotrkowska-ID4awJF.html#4cef489b22
"Mieszkanie, 48,85, Łódź","Widzew, Widzew-Wschód",2,290000.0,48.85,5937.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-48-85-m-lodz-ID4awHG.html#4cef489b22
"Mieszkanie, 54, Łódź","Górna, Kurak",2,299000.0,54.0,5537.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-54-m-lodz-ID4awFh.html#4cef489b22
"Apartament 3 - 68,73m2, 5 piętro, Teofilów","Bałuty, Teofilów",3,433062.0,68.73,6301.0,2021-03-12,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-68-73m2-5-pietro-teofilow-ID4awEc.html#4cef489b22
600m od MANUFAKTURY | nowy apartamentowiec LATO21R,Śródmieście,2,269800.0,37.5,7195.0,2021-03-12,https://www.otodom.pl/pl/oferta/600m-od-manufaktury-nowy-apartamentowiec-lato21r-ID4af1l.html#b7223ac5f4
!OKAZJA! do 31 marca 130m2 ANTRESOLA w cenie 77m2,Bałuty,4,520000.0,130.0,4000.0,2021-03-12,https://www.otodom.pl/pl/oferta/okazja-do-31-marca-130m2-antresola-w-cenie-77m2-ID4a4kP.html#b7223ac5f4
"Apartament 3 - 68,73m2, 2 piętro, Teofilów","Bałuty, Grabieniec",3,422751.0,68.73,6151.0,2021-03-12,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-68-73m2-2-pietro-teofilow-ID4awAP.html#b7223ac5f4
"Mieszkanie, 70, Łódź",łódzkie,3,440000.0,70.0,6286.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-70-m-lodz-ID4awwI.html#b7223ac5f4
Łódź Centrum Rewolucji 1905r. 2 46m2,Śródmieście,2,209000.0,46.0,4543.0,2021-03-12,https://www.otodom.pl/pl/oferta/lodz-centrum-rewolucji-1905r-2-pokoje-46m2-ID4awqK.html#b7223ac5f4
INWESTYCYJNE przy Politechnice Łódzkiej.,Widzew,1,217400.0,27.0,8052.0,2021-03-12,https://www.otodom.pl/pl/oferta/inwestycyjne-przy-politechnice-lodzkiej-ID4awpR.html#b7223ac5f4
"Zadbane M4, 56m2, 5p, Chojny!",Górna,3,340000.0,55.6,6115.0,2021-03-12,https://www.otodom.pl/pl/oferta/zadbane-m4-56m2-5p-chojny-ID4awnS.html#b7223ac5f4
"Mieszkanie 45.4m2, trzy pomieszczenia, rozkładowe!","Polesie, Koziny",3,255000.0,45.4,5617.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-45-4m2-trzy-pomieszczenia-rozkladowe-ID4awnM.html#b7223ac5f4
INWESTYCYJNE w Centrum . Wybór pięter.,Widzew,2,274192.0,34.52,7943.0,2021-03-12,https://www.otodom.pl/pl/oferta/inwestycyjne-w-centrum-wybor-pieter-ID4awlP.html#b7223ac5f4
"Rozkładowe mieszkanie 3- pokojowe, centrum",Polesie,3,276000.0,43.5,6345.0,2021-03-12,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-3-pokojowe-centrum-ID4awlv.html#b7223ac5f4
"Mieszkanie, 65,75, Łódź","Bałuty, Grabieniec",3,420864.0,65.75,6401.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-65-75-m-lodz-ID4awls.html#b7223ac5f4
Na sprzedaż 3-pokojowe mieszkanie Łódź-Bałuty,Bałuty,3,272200.0,52.45,5190.0,2021-03-12,https://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokojowe-mieszkanie-lodz-baluty-ID4awgQ.html#b7223ac5f4
Trio Park | nowe mieszkanie C.15,Bałuty,3,385250.0,57.5,6700.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-c-15-ID4awez.html#b7223ac5f4
Trio Park | atrakcyjne mieszkanie C.12,Bałuty,3,382140.0,57.9,6600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-c-12-ID4awev.html#b7223ac5f4
Trio Park | przestronne mieszkanie C.10,Bałuty,4,496716.0,75.26,6600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-c-10-ID4awet.html#b7223ac5f4
Trio Park | ustawne mieszkanie C.08,Bałuty,4,495690.0,76.26,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-c-08-ID4awer.html#b7223ac5f4
Trio Park | wyjątkowe mieszkanie C.07,Bałuty,4,490425.0,75.45,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-c-07-ID4awep.html#b7223ac5f4
Trio Park | duże mieszkanie C.05,Bałuty,4,489408.0,76.47,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-c-05-ID4awek.html#b7223ac5f4
Trio Park | nowe mieszkanie C.04,Bałuty,4,484480.0,75.7,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-c-04-ID4awej.html#b7223ac5f4
Trio Park | atrakcyjne mieszkanie C.03,Bałuty,3,374784.0,58.56,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-c-03-ID4aweh.html#b7223ac5f4
Trio Park | przestronne mieszkanie C.02,Bałuty,4,483147.0,76.69,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-c-02-ID4aweg.html#b7223ac5f4
Trio Park | ustawne mieszkanie C.01,Bałuty,4,607200.0,75.9,8000.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-c-01-ID4awef.html#b7223ac5f4
Trio Park | wyjątkowe mieszkanie B.27,Bałuty,2,256428.0,37.71,6800.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-27-ID4awee.html#b7223ac5f4
Trio Park | duże mieszkanie B.25,Bałuty,3,337920.0,51.2,6600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-25-ID4awed.html#b7223ac5f4
Trio Park | nowe mieszkanie B.24,Bałuty,3,300960.0,45.6,6600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-24-ID4aweb.html#b7223ac5f4
Trio Park | atrakcyjne mieszkanie B.23,Bałuty,2,272160.0,33.6,8100.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-23-ID4awea.html#b7223ac5f4
"Sprzedam mieszkanie - 3, Łódź-Koziny",Polesie,3,320000.0,54.0,5926.0,2021-03-12,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokoje-lodz-koziny-ID4atGV.html#6f54f7c188
Mieszkanie Koplowicza z garażem i komórką okazja,"Widzew, Widzew-Wschód",3,450000.0,62.5,7200.0,2021-03-12,https://www.otodom.pl/pl/oferta/mieszkanie-koplowicza-z-garazem-i-komorka-okazja-ID4a4sL.html#6f54f7c188
Kawalerka przy parku na Ogrodowej i Manufakturze,Śródmieście,1,296166.0,37.97,7800.0,2021-03-12,https://www.otodom.pl/pl/oferta/kawalerka-przy-parku-na-ogrodowej-i-manufakturze-ID45SUS.html#6f54f7c188
Trio Park | przestronne mieszkanie B.22,Bałuty,2,254667.0,38.01,6700.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-22-ID4awe7.html#6f54f7c188
Trio Park | ustawne mieszkanie B.20,Bałuty,3,333385.0,51.29,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-b-20-ID4awe5.html#6f54f7c188
Trio Park | wyjątkowe mieszkanie B.19,Bałuty,3,297700.0,45.8,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-19-ID4awe2.html#6f54f7c188
Trio Park | duże mieszkanie B.18,Bałuty,3,307450.0,47.3,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-18-ID4awe1.html#6f54f7c188
Trio Park | nowe mieszkanie B.17,Bałuty,2,251790.0,38.15,6600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-17-ID4awe0.html#6f54f7c188
Trio Park | atrakcyjne mieszkanie B.16,Bałuty,3,392464.0,51.64,7600.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-16-ID4awdY.html#6f54f7c188
Trio Park | przestronne mieszkanie B.15,Bałuty,3,329024.0,51.41,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-15-ID4awdV.html#6f54f7c188
Trio Park | ustawne mieszkanie B.14,Bałuty,3,293952.0,45.93,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-b-14-ID4awdW.html#6f54f7c188
Trio Park | wyjątkowe mieszkanie B.13,Bałuty,3,303616.0,47.44,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-13-ID4awdU.html#6f54f7c188
Trio Park | duże mieszkanie B.12,Bałuty,2,249210.0,38.34,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-12-ID4awdS.html#6f54f7c188
Trio Park | nowe mieszkanie B.11,Bałuty,2,251615.0,38.71,6500.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-11-ID4awdQ.html#6f54f7c188
Trio Park | atrakcyjne mieszkanie B.10,Bałuty,3,314048.0,49.07,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-10-ID4awdM.html#6f54f7c188
Trio Park | przestronne mieszkanie B.09,Bałuty,3,313362.0,49.74,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-09-ID4awdL.html#6f54f7c188
Trio Park | ustawne mieszkanie B.08,Bałuty,3,290493.0,46.11,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-b-08-ID4awdJ.html#6f54f7c188
Trio Park | wyjątkowe mieszkanie B.07,Bałuty,3,300195.0,47.65,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-b-07-ID4awdI.html#6f54f7c188
Trio Park | duże mieszkanie B.04,Bałuty,3,315456.0,49.29,6400.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-b-04-ID4awdH.html#6f54f7c188
Trio Park | nowe mieszkanie B.03,Bałuty,3,309318.0,49.89,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-b-03-ID4awdF.html#6f54f7c188
Trio Park | atrakcyjne mieszkanie B.02,Bałuty,3,286254.0,46.17,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-b-02-ID4awdE.html#6f54f7c188
Trio Park | przestronne mieszkanie B.01,Bałuty,3,296050.0,47.75,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-b-01-ID4awdC.html#6f54f7c188
Trio Park | ustawne mieszkanie A.11,Bałuty,3,290430.0,46.1,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-a-11-ID4awdB.html#6f54f7c188
Trio Park | wyjątkowe mieszkanie A.10,Bałuty,2,271064.0,43.72,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-wyjatkowe-mieszkanie-a-10-ID4awdz.html#6f54f7c188
Trio Park | duże mieszkanie A.08,Bałuty,2,255626.0,41.23,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-duze-mieszkanie-a-08-ID4awdu.html#6f54f7c188
Trio Park | nowe mieszkanie A.07,Bałuty,3,291060.0,46.2,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-nowe-mieszkanie-a-07-ID4awdr.html#6f54f7c188
Trio Park | atrakcyjne mieszkanie A.05,Bałuty,3,291627.0,46.29,6300.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-atrakcyjne-mieszkanie-a-05-ID4awdq.html#6f54f7c188
"Nowe mieszkanie Łódź, ul. Bema Józefa, gen. 40/89","Bałuty, Julianów",3,630403.0,97.0,6499.0,2021-03-12,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-lodz-ul-bema-jozefa-gen-40-89-ID4aeie.html#05fd0af48e
Trio Park | przestronne mieszkanie A.04,Bałuty,2,272862.0,44.01,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-przestronne-mieszkanie-a-04-ID4awdp.html#05fd0af48e
Trio Park | ustawne mieszkanie A.03,Bałuty,3,344596.0,55.58,6200.0,2021-03-12,https://www.otodom.pl/pl/oferta/trio-park-ustawne-mieszkanie-a-03-ID4awdn.html#05fd0af48e
Łódź Centrum Rewolucji 1905r kawalerka z sypialnią,Śródmieście,2,172000.0,36.0,4778.0,2021-03-12,https://www.otodom.pl/pl/oferta/lodz-centrum-rewolucji-1905r-kawalerka-z-sypialnia-ID4awd4.html#05fd0af48e
RADIOSTACJA Kopcińskiego M5 44m OD ZARAZ 9%rocznie,"Śródmieście, Radiostacja",4,312000.0,44.0,7091.0,2021-03-12,https://www.otodom.pl/pl/oferta/radiostacja-kopcinskiego-m5-44m-od-zaraz-9-rocznie-ID4aw7H.html#05fd0af48e
