Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Duże mieszkanie dla rodziny lub pod inwestycję,Śródmieście,4,520000,80,6500,29-12-2020,https://www.otodom.pl/pl/oferta/duze-mieszkanie-dla-rodziny-lub-pod-inwestycje-ID49le7.html#25075a1c82
3 centrum-okolice Placu Hallera,Bałuty,3,285000,67.50,4222,29-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-centrum-okolice-placu-hallera-ID49ldB.html#25075a1c82
Apartament w centrum dla najbardziej wymagających,Śródmieście,3,800000,110,7273,29-12-2020,https://www.otodom.pl/pl/oferta/apartament-w-centrum-dla-najbardziej-wymagajacych-ID49lcU.html#25075a1c82
Mieszkanie M3 - Radogoszcz Wschód - Bezpośrednio,Bałuty Radogoszcz,2,260000,43,6047,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-radogoszcz-wschod-bezposrednio-ID49lcy.html#25075a1c82
Licytacja Mieszkania* 22 23 m2* Łódź,Widzew,1,59250,22.23,2665,29-12-2020,https://www.otodom.pl/pl/oferta/licytacja-mieszkania-22-23-m2-lodz-ID49l9S.html#25075a1c82
2 Dąbrowa  Tatrzańska  umeblowane,Górna Dąbrowa,2,240000,37,6486,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-dabrowa-tatrzanska-umeblowane-ID49l9H.html#25075a1c82
Sprzedam Mieszkanie 3pokoje/68m ul. Adamieckiego,Widzew,3,320000,67.98,4707,29-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3pokoje-68m-ul-adamieckiego-ID49iwB.html#83305b385b
Mieszkanie w Centrum - Fuzja,Śródmieście,1,237800,29,8200,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-fuzja-ID49hdT.html#83305b385b
Niepowtarzalny apartament w Barciński Park,Śródmieście,3,899000,93,9667,29-12-2020,https://www.otodom.pl/pl/oferta/niepowtarzalny-apartament-w-barcinski-park-ID49l3q.html#83305b385b
Apartament w nowej inwestycji Fuzja,Widzew,2,256000,34.83,7350,29-12-2020,https://www.otodom.pl/pl/oferta/apartament-w-nowej-inwestycji-fuzja-ID49l3o.html#83305b385b
Mieszkanie w kamienicy parking i piwnica w cenie,Polesie,2,486000,73.30,6630,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-parking-i-piwnica-w-cenie-ID49l3l.html#83305b385b
Atrakcyjne mieszkanie w ścisłym centrum Łodzi,Śródmieście,3,490000,73.10,6703,29-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-scislym-centrum-lodzi-ID49l2v.html#83305b385b
Mieszkanie w kamienicy Łódź -Śródmieście -6622m2,Śródmieście,2,290000,66.22,4379,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-lodz-srodmiescie-66-22m2-ID49l1U.html#83305b385b
Rozkładowe w świetnej lokalizacji!,Polesie Retkinia,4,390000,71.62,5445,29-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-w-swietnej-lokalizacji-ID49kYR.html#83305b385b
Przytulne M4 w dobrej cenie Górna,Górna,3,270000,50.55,5341,29-12-2020,https://www.otodom.pl/pl/oferta/przytulne-m4-w-dobrej-cenie-gorna-ID49kVi.html#83305b385b
Nowoczesny segment _ ostatnie wolne domy!,Bałuty,4,495000,89.46,5533,29-12-2020,https://www.otodom.pl/pl/oferta/nowoczesny-segment-ostatnie-wolne-domy-ID49kWB.html#83305b385b
M4(43) II piętro balkonblok Nowe Rokicie Pł,Górna Nowe Rokicie,3,219000,43,5093,29-12-2020,https://www.otodom.pl/pl/oferta/m443-ii-pietro-balkon-blok-nowe-rokicie-pl-ID49kUa.html#83305b385b
2 na osiedlu Primo klucze na już,Śródmieście,2,314000,41,7659,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-na-osiedlu-primo-klucze-na-juz-ID49kPm.html#83305b385b
Na sprzedaż kawalerka w stanie deweloperskim.Chojn,Górna Chojny,1,203000,29.03,6993,29-12-2020,https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-w-stanie-deweloperskim-chojn-ID49kNj.html#83305b385b
M-3 4242m2 Retkinia Duży Balkon Pełny Rozkład,Polesie Retkinia,2,219000,42.42,5163,29-12-2020,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-duzy-balkon-pelny-rozklad-ID49kMG.html#83305b385b
M3 rozkładowe Łódź-Dąbrowa częściowo umeblowane,Górna Dąbrowa,2,269000,42.98,6259,29-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-lodz-dabrowa-czesciowo-umeblowane-ID49kM3.html#83305b385b
kawalerka po kapitalmym remoncie ok parku Julianow,Bałuty,1,189000,29.50,6407,29-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-po-kapitalmym-remoncie-ok-parku-julianow-ID49kCj.html#83305b385b
Mieszkanie w Kamienicy w trakcie rewitalizacji,Polesie,1,271000,68,3985,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-trakcie-rewitalizacji-ID49kBA.html#83305b385b
Mieszkanie obok Manufaktury z balkonem francuskim,Śródmieście,1,200000,38,5263,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-z-balkonem-francuskim-ID49kBy.html#83305b385b
Mieszkanie na 1. piętrze w cichej okolicy balkon,Widzew,2,180000,34,5294,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-1-pietrze-w-cichej-okolicy-balkon-ID49kBu.html#83305b385b
3 pokojowy apartament na Górnej ul. Mazurska,Górna,3,470000,64.30,7309,29-12-2020,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-gornej-ul-mazurska-ID49kBo.html#83305b385b
Duże &quot;M&quot; blisko Manu Umedu i centrum Łodzi,Polesie,4,389000,81.26,4787,29-12-2020,https://www.otodom.pl/pl/oferta/duze-m-blisko-manu-umedu-i-centrum-lodzi-ID49kAu.html#83305b385b
Dwupokojowe mieszkanie na Karolewie,łódzkie,2,213000,37.40,5695,29-12-2020,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-karolewie-ID49kyN.html#83305b385b
Po generalnym remoncie 1 piętro,Bałuty,2,254985,38,6710,29-12-2020,https://www.otodom.pl/pl/oferta/po-generalnym-remoncie-1-pietro-ID49kyh.html#83305b385b
2 pokojowe obok UŁ blisko centrum,Bałuty,2,275000,45,6111,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-obok-ul-blisko-centrum-ID49kot.html#83305b385b
Mieszkanie przy Piotrkowskiej balkon 1 piętro,Śródmieście,1,30000,30,1000,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-przy-piotrkowskiej-balkon-1-pietro-ID49kmg.html#83305b385b
Nowe extra mieszkanie na Rybackiej ( Łagiewniki),Bałuty,2,511184,58.74,8702,29-12-2020,https://www.otodom.pl/pl/oferta/nowe-extra-mieszkanie-na-rybackiej-lagiewniki-ID467eJ.html#4cef489b22
Świetna lokalizacja! Kawalerka! Bez prowizji!,Polesie Retkinia,1,210024,27.04,7767,29-12-2020,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-kawalerka-bez-prowizji-ID49klx.html#4cef489b22
Bezczynszowe z klimatyzacją 3 83m2. Bezpośr,Górna,3,590000,83,7108,29-12-2020,https://www.otodom.pl/pl/oferta/bezczynszowe-z-klimatyzacja-3-pokoje-83m2-bezposr-ID49kjP.html#4cef489b22
M-4 Bałuty  osiedle Jagiełły,Bałuty,3,359000,63.01,5698,29-12-2020,https://www.otodom.pl/pl/oferta/m-4-baluty-osiedle-jagielly-ID49kjq.html#4cef489b22
Mieszkanie 3pokojowe blisko Manufaktury-do remontu,Polesie Koziny,3,295000,56.60,5212,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-3pokojowe-blisko-manufaktury-do-remontu-ID49kgu.html#4cef489b22
TYLKO DO KOŃCA GRUDNIA !!! Oddany blok !!!,Śródmieście,1,185000,27.15,6814,29-12-2020,https://www.otodom.pl/pl/oferta/tylko-do-konca-grudnia-oddany-blok-ID49kcY.html#4cef489b22
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,262980,40.36,6516,29-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID49kcS.html#4cef489b22
Trzy Centrum-Widzew RABAT 43.000 !!!,Śródmieście,3,294200,48.91,6015,29-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-43-000-ID49kcP.html#4cef489b22
Dwa w Apartamentowcu - Centrum-Widzew !!!,Śródmieście,2,239590,36.37,6588,29-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-apartamentowcu-centrum-widzew-ID49kbW.html#4cef489b22
Mieszkanie 130m2 kom. i 2 miejsca dla aut w cenie,Bałuty,4,540000,130,4154,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-130m2-kom-i-2-miejsca-dla-aut-w-cenie-ID49kbH.html#4cef489b22
Cztery Centrum-Widzew RABAT 47.000 !!!,Śródmieście,4,350010,56.78,6164,29-12-2020,https://www.otodom.pl/pl/oferta/cztery-pokoje-centrum-widzew-rabat-47-000-ID49kbs.html#4cef489b22
Prywatnie M3 ŁódźBałutyul .Sierakowskiego,Bałuty,2,262000,38,6895,29-12-2020,https://www.otodom.pl/pl/oferta/prywatnie-m3-lodz-baluty-ul-sierakowskiego-ID49kb8.html#4cef489b22
Łódź Retkinia/Karolew rozkładowe mieszkanie 4013m,Polesie,2,241000,40.13,6005,29-12-2020,https://www.otodom.pl/pl/oferta/lodz-retkinia-karolew-rozkladowe-mieszkanie-40-13m-ID49k9s.html#4cef489b22
Piękne umeblowane z dwoma balkonami i komórką,Śródmieście,2,325000,48.43,6711,29-12-2020,https://www.otodom.pl/pl/oferta/piekne-umeblowane-z-dwoma-balkonami-i-komorka-ID49k7j.html#4cef489b22
Mieszkanie 124 Łódź,łódzkie,3,50000,124,403,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-124-m-lodz-ID49k4M.html#4cef489b22
Mieszkanie dwupokojowe na sprzedaż,Śródmieście,2,242000,34,7118,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-sprzedaz-ID49jXI.html#4cef489b22
Mieszkanie 50 Łódź,Polesie,2,250517,50,5010,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-50-m-lodz-ID49jUK.html#4cef489b22
Kawalerka Narutowicza Residence 28 m2 + piwnica,Widzew,1,225000,28.34,7939,29-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-narutowicza-residence-28-m2-piwnica-ID49jRE.html#4cef489b22
Studio Kawalerka Skrzyżowanie Marszałków,Widzew,1,240000,31,7742,29-12-2020,https://www.otodom.pl/pl/oferta/studio-kawalerka-skrzyzowanie-marszalkow-ID49jQW.html#4cef489b22
Mieszkanie 77 Łódź,Śródmieście,6 pokoi,500000,77,6494,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-77-m-lodz-ID49jP8.html#4cef489b22
Sporna/Woj Polskiego. bezpośrednio,Bałuty,3,475000,80,5938,29-12-2020,https://www.otodom.pl/pl/oferta/sporna-woj-polskiego-bezposrednio-ID49lpE.html#b7223ac5f4
Wyremontowane m3 przy parku Centrum Zbiorcza,Widzew,2,320000,50,6400,29-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-m3-przy-parku-centrum-zbiorcza-ID49h3m.html#b7223ac5f4
Słoneczne mieszkanie w samym centrum aczkolwiek w,Śródmieście,2,350000,72,4861,29-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-samym-centrum-aczkolwiek-w-ID49jMh.html#b7223ac5f4
Mieszkanie 31 Łódź,Polesie Retkinia,1,229000,31,7387,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-31-m-lodz-ID49jMg.html#b7223ac5f4
Wyremontowane mieszkanie z antresolą w centrum,Śródmieście,2,242000,33.90,7139,29-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-z-antresola-w-centrum-ID49jLw.html#b7223ac5f4
Kawalerka w centrum do wprowadzenia od zaraz,Śródmieście,1,216000,24.73,8734,29-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-do-wprowadzenia-od-zaraz-ID49jLt.html#b7223ac5f4
Mieszkanie 58 Łódź,Śródmieście,4,420000,58,7241,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-58-m-lodz-ID49jHD.html#b7223ac5f4
Rozkładowe M-3 na osiedlu Wielkopolska,Bałuty,2,225000,45,5000,29-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m-3-na-osiedlu-wielkopolska-ID49jBQ.html#b7223ac5f4
Prywatnie - komfortowe M3 38m2 Teofilów Rojna,Bałuty Teofilów,2,247000,37.46,6594,29-12-2020,https://www.otodom.pl/pl/oferta/prywatnie-komfortowe-m3-38m2-teofilow-rojna-ID49jAU.html#b7223ac5f4
Super apartament w centrum Łodzi!!!,Śródmieście,3,800000,110,7273,29-12-2020,https://www.otodom.pl/pl/oferta/super-apartament-w-centrum-lodzi-ID49jyF.html#b7223ac5f4
3 centrum-okolice Placu Hallera,łódzkie,3,285000,67.50,4222,29-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-centrum-okolice-placu-hallera-ID49jyw.html#b7223ac5f4
3-pak obok Manufaktury- cena do negocjacji,Bałuty,3,518000,68,7618,29-12-2020,https://www.otodom.pl/pl/oferta/3-pak-obok-manufaktury-cena-do-negocjacji-ID49jvp.html#b7223ac5f4
Bez prowizji! Rozkładowe 2- do negocjacji,Polesie,2,231500,44.90,5156,29-12-2020,https://www.otodom.pl/pl/oferta/bez-prowizji-rozkladowe-2-pokoje-do-negocjacji-ID49juN.html#b7223ac5f4
4 na Radogoszczu,Bałuty Radogoszcz,4,450000,86,5233,29-12-2020,https://www.otodom.pl/pl/oferta/4-pokoje-na-radogoszczu-ID49jun.html#b7223ac5f4
M2 gotowe do wprowadzenia | Bałuty | 49 m2,Bałuty,2,280000,48.90,5726,29-12-2020,https://www.otodom.pl/pl/oferta/m2-gotowe-do-wprowadzenia-baluty-49-m2-ID49jqL.html#b7223ac5f4
Wygodny solidny apartament,Bałuty,2,455000,65,7000,29-12-2020,https://www.otodom.pl/pl/oferta/wygodny-solidny-apartament-ID49jqK.html#b7223ac5f4
Mieszkanie 4780 Łódź,Górna,3,275000,47.80,5753,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-47-80-m-lodz-ID49jlt.html#b7223ac5f4
Mieszkanie 4540 Łódź,Górna,2,220000,45.40,4846,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-40-m-lodz-ID49jlq.html#b7223ac5f4
Mieszkanie trzypokojowe w pełni rozkładowe w świet,Górna,3,269000,55,4891,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-trzypokojowe-w-pelni-rozkladowe-w-swiet-ID49jiT.html#b7223ac5f4
Rozkładowe M3 do wprowadzenia!,Górna Chojny,2,235000,40,5875,29-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-do-wprowadzenia-ID49jeu.html#b7223ac5f4
2 rozkładowe Doły,Bałuty,2,259000,45,5756,29-12-2020,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-doly-ID49jdh.html#b7223ac5f4
Mieszkanie 56 Łódź,Śródmieście,3,360000,56,6429,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-56-m-lodz-ID49jaY.html#b7223ac5f4
Wyjątkowe 38m2 blisko Manufaktury,Bałuty,2,142500,38,3750,29-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-38m2-blisko-manufaktury-ID49iJw.html#b7223ac5f4
Super 67m blisko Parku Legionów,Górna,3,409000,67,6104,29-12-2020,https://www.otodom.pl/pl/oferta/super-67m-blisko-parku-legionow-ID49iJs.html#b7223ac5f4
Łódź Centrum gotowa kawalerka z możliwością najmu,Śródmieście,1,132000,15,8800,29-12-2020,https://www.otodom.pl/pl/oferta/lodz-centrum-gotowa-kawalerka-z-mozliwoscia-najmu-ID49bGL.html#6f54f7c188
466 m2 II piętro blok z cegły do remontu,Górna Ruda Pabianicka,2,220000,46.60,4721,29-12-2020,https://www.otodom.pl/pl/oferta/46-6-m2-ii-pietro-blok-z-cegly-do-remontu-ID48Gop.html#6f54f7c188
M4 ul.Dąbrowskiego!!!,Górna,3,270000,48,5625,29-12-2020,https://www.otodom.pl/pl/oferta/m4-ul-dabrowskiego-ID49izU.html#6f54f7c188
Kawalerka w bardzo dobrej lokalizacji pod wynajem,Polesie Retkinia,1,175000,29,6034,29-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-w-bardzo-dobrej-lokalizacji-pod-wynajem-ID49izF.html#6f54f7c188
Idealna lokalizacja Radogoszcz Łódź ul. Jesionowa,Bałuty Radogoszcz,2,435000,65.60,6631,29-12-2020,https://www.otodom.pl/pl/oferta/idealna-lokalizacja-radogoszcz-lodz-ul-jesionowa-ID49iz0.html#6f54f7c188
Bespośrednio 2 po remoncie,Bałuty Żubardź,2,299000,44.35,6742,29-12-2020,https://www.otodom.pl/pl/oferta/besposrednio-2-pokoje-po-remoncie-ID49iyS.html#6f54f7c188
Wyjątkowe 51m do własnej aranżacji,łódzkie,2,265000,51,5196,29-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-51m-do-wlasnej-aranzacji-ID49ixM.html#6f54f7c188
Na sprzedaż 7427 m2 3 ul. Obywatelska,Polesie,3,550000,74.27,7405,29-12-2020,https://www.otodom.pl/pl/oferta/na-sprzedaz-74-27-m2-3-pokoje-ul-obywatelska-ID49ivq.html#6f54f7c188
Dzień otwarty 29.12 wtorek zapraszam,Bałuty,2,209000,46,4543,29-12-2020,https://www.otodom.pl/pl/oferta/dzien-otwarty-29-12-wtorek-zapraszam-ID49iwS.html#6f54f7c188
Super mieszkanie - lofty,Górna,2,401401,57,7042,29-12-2020,https://www.otodom.pl/pl/oferta/super-mieszkanie-lofty-ID49iwQ.html#6f54f7c188
Sprzedam Mieszkanie 3pokoje/68m ul. Adamieckiego,Widzew,3,320000,67.98,4707,29-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3pokoje-68m-ul-adamieckiego-ID49iwB.html#6f54f7c188
Piękne 2 po remoncie,Górna,2,255000,39,6538,29-12-2020,https://www.otodom.pl/pl/oferta/piekne-2-pokoje-po-remoncie-ID49it1.html#6f54f7c188
Kawalerka na sprzedaż,Górna Dąbrowa,1,187000,27,6926,29-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ID49iqz.html#6f54f7c188
Mieszkanie 39 Łódź,Polesie,2,205000,39,5256,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-39-m-lodz-ID49iqu.html#6f54f7c188
Wyjątkowe mieszkanie po remoncie do wprowadzenia W,Widzew,4,619999,82,7561,29-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-po-remoncie-do-wprowadzenia-w-ID49iqt.html#6f54f7c188
Pakiet trzech mieszkań w centrum Łodzi,Śródmieście,5 pokoi,570000,87,6552,29-12-2020,https://www.otodom.pl/pl/oferta/pakiet-trzech-mieszkan-w-centrum-lodzi-ID49iqs.html#6f54f7c188
Mieszkanie 3818 Łódź,Bałuty,2,242000,38.18,6338,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-38-18-m-lodz-ID49ipf.html#6f54f7c188
Nowe 3 w centrum Łodzi !,łódzkie,3,375000,65,5769,29-12-2020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-centrum-lodzi-ID49ija.html#6f54f7c188
Lokal na działalność lub kawalerka na start.,Bałuty,1,156000,22.01,7088,29-12-2020,https://www.otodom.pl/pl/oferta/lokal-na-dzialalnosc-lub-kawalerka-na-start-ID49if9.html#6f54f7c188
Mieszkanie 5250 Łódź,Polesie Stare Polesie,2,236000,52.50,4495,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-52-50-m-lodz-ID49if5.html#6f54f7c188
4 pokojowy komfortowy apartament w Centrum Miasta,Śródmieście,3,731900,91.50,7999,29-12-2020,https://www.otodom.pl/pl/oferta/4-pokojowy-komfortowy-apartament-w-centrum-miasta-ID49iep.html#6f54f7c188
2 pokojowe mieszkanie w apartamentowcu z 2017 r,łódzkie,4,349000,40,8725,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-apartamentowcu-z-2017-r-ID49idy.html#6f54f7c188
31 m2 do własnej aranżacji - Łódź/Radogoszcz,Bałuty Radogoszcz,1,163900,30.94,5297,29-12-2020,https://www.otodom.pl/pl/oferta/31-m2-do-wlasnej-aranzacji-lodz-radogoszcz-ID49icr.html#6f54f7c188
Prywatnie - komfortowe M3 38m2 Teofilów Rojna,Bałuty Teofilów,2,247000,37.46,6594,29-12-2020,https://www.otodom.pl/pl/oferta/prywatnie-komfortowe-m3-38m2-teofilow-rojna-ID49jAU.html#05fd0af48e
Łódź Centrum gotowa kawalerka z możliwością najmu,Śródmieście,1,132000,15,8800,29-12-2020,https://www.otodom.pl/pl/oferta/lodz-centrum-gotowa-kawalerka-z-mozliwoscia-najmu-ID49bGL.html#05fd0af48e
2 - pokojowe rozkładowe mieszkanie na Teofilowie,Bałuty Teofilów,2,235000,45,5222,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-rozkladowe-mieszkanie-na-teofilowie-ID49ib0.html#05fd0af48e
2 pokojowe rozkładowepo remoncie - Koziny,Polesie Koziny,2,279000,45,6200,29-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-rozkladowe-po-remoncie-koziny-ID49iax.html#05fd0af48e
Duże M4 - Olechów: 4410 / m2 !,Widzew Olechów,3,299000,67.79,4411,29-12-2020,https://www.otodom.pl/pl/oferta/duze-m4-olechow-4410-zl-m2-ID49i65.html#05fd0af48e
M-3 Rozkładowe Balkon Loggia Winda!,łódzkie,2,230000,45.30,5077,29-12-2020,https://www.otodom.pl/pl/oferta/m-3-rozkladowe-balkon-loggia-winda-ID49i4W.html#05fd0af48e
Mieszkanie M5 Łódź Retkinia zadbane cicha okolica,Polesie Retkinia,4,405000,64,6328,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m5-lodz-retkinia-zadbane-cicha-okolica-ID49i2g.html#05fd0af48e
Mieszkanie pachnące nowością na Bałutach,Bałuty,2,345000,60,5750,29-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-pachnace-nowoscia-na-balutach-ID49i2e.html#05fd0af48e
M5 z balkonem Radogoszcz Wschód,Bałuty Radogoszcz,4,345000,73,4726,29-12-2020,https://www.otodom.pl/pl/oferta/m5-z-balkonem-radogoszcz-wschod-ID49hZE.html#05fd0af48e
