Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Liściasta Park -Apartament,Bałuty,2,375000,47.50,7895,03-01-2021,https://www.otodom.pl/pl/oferta/lisciasta-park-apartament-ID49e2I.html
3 ogródek miejsce parkingowe,Widzew,3,349000,74.15,4707,03-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-ogrodek-miejsce-parkingowe-ID49dZk.html
M4 60 m2 na Manhattanie do remontu,Śródmieście,3,298000,60,4967,03-01-2021,https://www.otodom.pl/pl/oferta/m4-60-m2-na-manhattanie-do-remontu-ID49dVb.html
Rozkładowe M3 47 m2 na Bałutach do remontu,Bałuty,2,240000,47,5106,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m3-47-m2-na-balutach-do-remontu-ID49dVa.html
Kawalerka na 9 piętrze- osiedle Jagiełły,Bałuty,1,202700,30,6757,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-9-pietrze-osiedle-jagielly-ID49dUa.html
Manufaktura 3pok z balkonem NOWY APARTAMENTOWIEC,Śródmieście,3,297000,49,6061,03-01-2021,https://www.otodom.pl/pl/oferta/manufaktura-3pok-z-balkonem-nowy-apartamentowiec-ID49dR3.html
Manufaktura 2pok z garderobą NOWY APARTAMENTOWIEC,Śródmieście,2,260000,38,6842,03-01-2021,https://www.otodom.pl/pl/oferta/manufaktura-2pok-z-garderoba-nowy-apartamentowiec-ID49dQL.html
Manufaktura - KAWALERKA Z BALKONEM nowy apartament,Śródmieście,1,172000,25.55,6732,03-01-2021,https://www.otodom.pl/pl/oferta/manufaktura-kawalerka-z-balkonem-nowy-apartament-ID49dPC.html
Mieszkanie pod inwestycję  Manufaktura,Bałuty,2,289000,45,6422,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-pod-inwestycje-manufaktura-ID49aod.html
Mieszkanie3Łódź Retkinia+wiata parkingowa,Polesie Retkinia,3,286000,52.97,5399,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-lodz-retkinia-wiata-parkingowa-ID44KOK.html
3 na Karolewie w bloku z windą!,Polesie Karolew,3,243000,46.50,5226,03-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-na-karolewie-w-bloku-z-winda-ID49dLx.html
Piękne M3 przy Manufakturze do wprowadzenia!,Polesie Koziny,2,278000,46,6043,03-01-2021,https://www.otodom.pl/pl/oferta/piekne-m3-przy-manufakturze-do-wprowadzenia-ID49dJI.html
Mieszkanie 3 pok. na Gdańskiej piękna kamienica,Śródmieście,3,450000,115.63,3892,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-na-gdanskiej-piekna-kamienica-ID49dIu.html
M4 61m2 11 piętro bajeczny widok po remoncie!,Górna Dąbrowa,3,355000,61,5820,03-01-2021,https://www.otodom.pl/pl/oferta/m4-61m2-11-pietro-bajeczny-widok-po-remoncie-ID49dIi.html
Mieszkanie Łódź Górna,Górna,2,320000,49,6531,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49dGR.html
Rewelacyjne dwupoziomowe mieszkanie z garażem,Górna,4,720000,104,6923,03-01-2021,https://www.otodom.pl/pl/oferta/rewelacyjne-dwupoziomowe-mieszkanie-z-garazem-ID49dGy.html
Rozkładowe mieszkanie do remontu,Polesie Karolew,2,235000,43.50,5402,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-do-remontu-ID49dFM.html
Mieszkanie z rewelacyjną panoramą na Karolewie!,Polesie Karolew,2,255000,42.42,6011,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-rewelacyjna-panorama-na-karolewie-ID49dBU.html
Przestronny trzy poziomowy loft u Scheiblera,Widzew,4,1190000,119,10000,03-01-2021,https://www.otodom.pl/pl/oferta/przestronny-trzy-poziomowy-loft-u-scheiblera-ID49dBQ.html
Mieszkanie w okolicy Placu Dąbrowskiego,Śródmieście,2,270000,60.27,4480,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-okolicy-placu-dabrowskiego-ID49dAO.html
M-4 do wprowadzenia Widzew-Wschód!,Widzew,3,339000,62,5468,03-01-2021,https://www.otodom.pl/pl/oferta/m-4-do-wprowadzenia-widzew-wschod-ID49dAt.html
Oferta Promocyjna! Tylko Do 24. 12. 2020 r.,Widzew,3,339481,54.28,6254,03-01-2021,https://www.otodom.pl/pl/oferta/oferta-promocyjna-tylko-do-24-12-2020-r-ID49dzT.html
Oferta Promocyjna! Tylko Do 24. 12. 2020 r.,Widzew,2,262639,34.44,7626,03-01-2021,https://www.otodom.pl/pl/oferta/oferta-promocyjna-tylko-do-24-12-2020-r-ID49dyQ.html
M3 Przy parku ! W pełni rozkładowe ul. Zbiorcza,Widzew,2,286000,50.40,5675,03-01-2021,https://www.otodom.pl/pl/oferta/m3-przy-parku-w-pelni-rozkladowe-ul-zbiorcza-ID49dyE.html
Mieszkanie 4510 Łódź,Bałuty Teofilów,2,215000,45.10,4767,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-45-10-m-lodz-ID49dyA.html
Mieszkanie 3587 Łódź,Bałuty,2,185000,35.87,5158,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-35-87-m-lodz-ID49dyw.html
4 2 m.parking. nowe osiedle Centrum,Polesie,4,731900,91.50,7999,03-01-2021,https://www.otodom.pl/pl/oferta/4-pokoje-2-m-parking-nowe-osiedle-centrum-ID49dyu.html
Kawalerka blisko centrum po generalnym remoncie!,Górna,1,195000,39,5000,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-blisko-centrum-po-generalnym-remoncie-ID49dy8.html
Rozkładowe 2 do remontu z balkonem,Polesie,2,237500,42.42,5599,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-2-pokoje-do-remontu-z-balkonem-ID49drT.html
Jak się zakochać to tylko na Bałutach!,Bałuty,3,385000,65.20,5905,03-01-2021,https://www.otodom.pl/pl/oferta/jak-sie-zakochac-to-tylko-na-balutach-ID49dnA.html
NOWY ODDANY BLOK !!! - Centrum-Politechnika !!!,Śródmieście,1,185000,27.15,6814,03-01-2021,https://www.otodom.pl/pl/oferta/nowy-oddany-blok-centrum-politechnika-ID49dmu.html
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,262980,40.36,6516,03-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID49dm1.html
Trzy Centrum-Widzew RABAT 43.000 !!!,Śródmieście,3,294200,48.91,6015,03-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-43-000-ID49dll.html
większa kawalerka z balkonem i wyposażeniem,Bałuty,1,190000,31,6129,03-01-2021,https://www.otodom.pl/pl/oferta/wieksza-kawalerka-z-balkonem-i-wyposazeniem-ID49djF.html
Przepiękne M-3 Doły tuż obok parku!!,Bałuty Doły,2,350000,51,6863,03-01-2021,https://www.otodom.pl/pl/oferta/przepiekne-m-3-doly-tuz-obok-parku-ID3Ujak.html
Miejsce postojowe gratis! Rabat!,Śródmieście,3,352500,53.14,6633,03-01-2021,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID49dhP.html
Miejsce postojowe gratis! Rabat!,Śródmieście,3,341531,51.35,6651,03-01-2021,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID49dhN.html
M3-Łódź-Polesie-Karolew,Polesie Karolew,2,255000,42,6071,03-01-2021,https://www.otodom.pl/pl/oferta/m3-lodz-polesie-karolew-ID49dgR.html
Apartament Łódź Obywatelska + Garaż i m. postojowe,Polesie,3,540000,74.27,7271,03-01-2021,https://www.otodom.pl/pl/oferta/apartament-lodz-obywatelska-garaz-i-m-postojowe-ID49ddh.html
Mieszkanie M4 Rozkładowe 5466m Bezpośrednio,Górna,3,360000,54.66,6586,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-m4-rozkladowe-54-66m-bezposrednio-ID49dc5.html
Słoneczne 3 na Dąbrowie,Górna,3,275000,48,5729,03-01-2021,https://www.otodom.pl/pl/oferta/sloneczne-3-pokoje-na-dabrowie-ID49d1r.html
Górna Dwa Pokoje Po Generalnym Remoncie,Śródmieście,2,265000,44.66,5934,03-01-2021,https://www.otodom.pl/pl/oferta/gorna-dwa-pokoje-po-generalnym-remoncie-ID49cZc.html
Rozkładowe M3 45m2 Z Balkonem Polecam,Bałuty,2,229000,45,5089,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m3-45m2-z-balkonem-polecam-ID49cW2.html
Przestronne mieszkanie w kamienicy w samym centrum,Śródmieście,2,340000,71.79,4736,03-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-kamienicy-w-samym-centrum-ID49cM4.html
Wyjątkowe M4 blisko parku Adama Mickiewicza,Bałuty,3,350000,59.50,5882,03-01-2021,https://www.otodom.pl/pl/oferta/wyjatkowe-m4-blisko-parku-adama-mickiewicza-ID49cK2.html
Przytulne dwa 38m z balkonem na Dąbrowie,Górna,2,198000,38,5211,03-01-2021,https://www.otodom.pl/pl/oferta/przytulne-dwa-pokoje-38m-z-balkonem-na-dabrowie-ID49cK1.html
3 w rozkładzie na Liściastej,Bałuty,3,450000,72,6250,03-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-w-rozkladzie-na-lisciastej-ID49cJZ.html
Łódź - Łowicka - bezpośrednio,Widzew,2,244990,51,4804,03-01-2021,https://www.otodom.pl/pl/oferta/lodz-lowicka-bezposrednio-ID49cI6.html
Ładne 2 z c.o. miejskim,Śródmieście,2,73000,60,1217,03-01-2021,https://www.otodom.pl/pl/oferta/ladne-2-pokoje-z-c-o-miejskim-ID49cH1.html
Mieszkanie 42 Łódź,Śródmieście,1,72500,42,1726,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-42-m-lodz-ID49cH0.html
Mieszkanie 91 m/2 | 3 Pokoje | Retkinia,Polesie,3,490000,91,5385,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-91-m-2-3-pokoje-retkinia-ID49cFJ.html
Mieszkanie 4 Złotno,Polesie Nowe Złotno,4,570000,80.10,7116,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-zlotno-ID49cEG.html
Mieszkanie 2 49m2 Górna,Górna,2,250000,49,5102,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-49m2-gorna-ID49cE7.html
Mieszkanie 38 Łódź,Bałuty,2,142000,38,3737,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-38-m-lodz-ID49cE5.html
EWELIN II- nowe mieszkania 4 pokojowe,łódzkie,4,397658,60.62,6560,03-01-2021,https://www.otodom.pl/pl/oferta/ewelin-ii-nowe-mieszkania-4-pokojowe-ID474IK.html
Ekstra mieszkanie 3 pokojowe w Łagiewnikach- nowe,Bałuty,3,738210,82.30,8970,03-01-2021,https://www.otodom.pl/pl/oferta/ekstra-mieszkanie-3-pokojowe-w-lagiewnikach-nowe-ID4676i.html
M-4 Karolew Bratysławska,Polesie Karolew,3,248000,46.49,5334,03-01-2021,https://www.otodom.pl/pl/oferta/m-4-karolew-bratyslawska-ID49cqr.html
M-3 Karolew Grodzieńska,Polesie Karolew,2,255000,42,6071,03-01-2021,https://www.otodom.pl/pl/oferta/m-3-karolew-grodzienska-ID49coE.html
2-pokojowe mieszkanie w bloku z cegły!,Bałuty,2,269000,46.07,5839,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-bloku-z-cegly-ID49cnt.html
Przestronne mieszkanie na zamkniętym osiedlu,Polesie,4,457000,74,6176,03-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-zamknietym-osiedlu-ID49cmK.html
2pok. blisko MANUFAKTURY - NOWY apartamentowiec,Śródmieście,2,250000,35,7143,03-01-2021,https://www.otodom.pl/pl/oferta/2pok-blisko-manufaktury-nowy-apartamentowiec-ID49cmG.html
M4-Łódź-Śródmieście,Śródmieście,3,298000,60,4967,03-01-2021,https://www.otodom.pl/pl/oferta/m4-lodz-srodmiescie-ID49cmA.html
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,1,176000,25.60,6875,03-01-2021,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID49clR.html
Stylowe trzypokojowe mieszkanie w centrum,Śródmieście,3,368000,56.20,6548,03-01-2021,https://www.otodom.pl/pl/oferta/stylowe-trzypokojowe-mieszkanie-w-centrum-ID49ck3.html
0% Prowizji | Najtaniej | Świetna Komunikacja,Widzew,1,255000,28,9107,03-01-2021,https://www.otodom.pl/pl/oferta/0-prowizji-najtaniej-swietna-komunikacja-ID49ciP.html
Ładne M3 Dąbrowa rozkładowePark,Górna Dąbrowa,2,219000,38,5763,03-01-2021,https://www.otodom.pl/pl/oferta/ladne-m3-dabrowa-rozkladowe-pokoje-park-ID49cgI.html
2 pokojowe mieszkanie na Teofilowie po remoncie.,Bałuty Teofilów,2,269000,45.13,5961,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-teofilowie-po-remoncie-ID49ceq.html
M4 retkinia 53m2 1 piętro po remoncie,Polesie Retkinia,3,323000,53,6094,03-01-2021,https://www.otodom.pl/pl/oferta/m4-retkinia-53m2-1-pietro-po-remoncie-ID49cde.html
Zajrzyj i zgarnij super promocję /Al.Piłsudskiego,Widzew,2,256200,34.44,7439,03-01-2021,https://www.otodom.pl/pl/oferta/zajrzyj-i-zgarnij-super-promocje-al-pilsudskiego-ID49cci.html
R-A-B-A-T-Y na Święta/Nowe mieszkanie/Al.Politech,Śródmieście,2,275090,40.52,6789,03-01-2021,https://www.otodom.pl/pl/oferta/r-a-b-a-t-y-na-swieta-nowe-mieszkanie-al-politech-ID49cch.html
Nowe M-2 W Świątecznej promocji /Al.Politechniki,Śródmieście,2,268000,40.89,6554,03-01-2021,https://www.otodom.pl/pl/oferta/nowe-m-2-w-swiatecznej-promocji-al-politechniki-ID49ccg.html
Promocja świąteczna od Mikołaja trwająca do 24 XII,Widzew,2,262639,34.23,7673,03-01-2021,https://www.otodom.pl/pl/oferta/promocja-swiateczna-od-mikolaja-trwajaca-do-24-xii-ID49cce.html
Promocja świąteczna od Mikołaja trwająca do 24 XII,Widzew,2,285929,41.83,6836,03-01-2021,https://www.otodom.pl/pl/oferta/promocja-swiateczna-od-mikolaja-trwajaca-do-24-xii-ID49ccc.html
Mieszkanie „na start” lub inwestycja pod wynajem,Śródmieście,1,258863,38.35,6750,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-start-lub-inwestycja-pod-wynajem-ID49cc9.html
Nowe Apartamenty – Stworzone dla Ciebie,Śródmieście,1,217553,26.37,8250,03-01-2021,https://www.otodom.pl/pl/oferta/nowe-apartamenty-stworzone-dla-ciebie-ID49cc8.html
Widzew wschód 2 loggia. kuchnia po remoncie,Widzew Widzew-Wschód,2,299000,51.28,5831,03-01-2021,https://www.otodom.pl/pl/oferta/widzew-wschod-2-pokoje-loggia-kuchnia-po-remoncie-ID49cc4.html
HIT! Kawalerka w nowej inwestycji MANU PARK.,Śródmieście,1,224880,28.11,8000,03-01-2021,https://www.otodom.pl/pl/oferta/hit-kawalerka-w-nowej-inwestycji-manu-park-ID45Ypb.html
2 po remoncie z loggia na parterze-Bałuty,Bałuty,2,345000,60,5750,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-z-loggia-na-parterze-baluty-ID49caZ.html
Rozkładowe M4 na 1 piętrze Bałuty.,Bałuty,>10 pokoi,315000,53,5943,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m4-na-1-pietrze-baluty-ID49c7B.html
Retkinia M5 64m2/balkon/Polecam.,Polesie Retkinia,4,415000,64,6484,03-01-2021,https://www.otodom.pl/pl/oferta/retkinia-m5-64m2-balkon-polecam-ID49c3x.html
2 w doskonałej lokalizacji,Polesie Stare Polesie,2,239000,32,7469,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-w-doskonalej-lokalizacji-ID49c1n.html
Wyremontowane mieszkanie w Śródmieściu,Śródmieście,2,250000,46.86,5335,03-01-2021,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-w-srodmiesciu-ID49bZI.html
Mieszkanie na ul. Niemcewicza - Górna,łódzkie,2,270000,37.20,7258,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-ul-niemcewicza-gorna-ID49bZG.html
M-4 Dąbrowa gotowe do zamieszkania od zaraz,Górna,3,289000,47.22,6120,03-01-2021,https://www.otodom.pl/pl/oferta/m-4-dabrowa-gotowe-do-zamieszkania-od-zaraz-ID49bZF.html
mieszkanie - wysoki standard miejsce postojowe,Bałuty,2,370000,46.65,7931,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-wysoki-standard-miejsce-postojowe-ID49bZz.html
Mieszkanie 2750 Łódź,Widzew,1,190000,27.50,6909,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-27-50-m-lodz-ID49bZx.html
Piękne mieszkanie na teofilowie,Bałuty,2,254985,37.23,6849,03-01-2021,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-teofilowie-ID49bZu.html
Super widoki Łódź Dąbrowa 3 47 mkw.,Górna,3,228000,46.86,4866,03-01-2021,https://www.otodom.pl/pl/oferta/super-widoki-lodz-dabrowa-3-pokoje-47-mkw-ID49bZt.html
Mieszkanie Pod Choinkę Z Wysokim Rabatem !,Widzew,3,329600,51.05,6456,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-pod-choinke-z-wysokim-rabatem-ID49bNb.html
R-A-B-A-T-Y M-3 deweloperskie/Świetna lokalizacja,Śródmieście,3,340600,52.52,6485,03-01-2021,https://www.otodom.pl/pl/oferta/r-a-b-a-t-y-m-3-deweloperskie-swietna-lokalizacja-ID49bN8.html
Sprawdź i zgarnij super rabaty /al.Politechniki,Śródmieście,2,276400,41.12,6722,03-01-2021,https://www.otodom.pl/pl/oferta/sprawdz-i-zgarnij-super-rabaty-al-politechniki-ID49bN7.html
Łódź Wojska Polskiego 2pokoje 30m2 CIEPŁO MIEJSKIE,Śródmieście,2,122000,30,4067,03-01-2021,https://www.otodom.pl/pl/oferta/lodz-wojska-polskiego-2pokoje-30m2-cieplo-miejskie-ID49bJg.html
Wyremontowane mieszkanie w Śródmieściu,Śródmieście,2,250000,46.86,5335,03-01-2021,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-w-srodmiesciu-ID49bIP.html
2 rondo Lotników Lwowskich,Górna,2,240000,46,5217,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-rondo-lotnikow-lwowskich-ID49bIt.html
Mieszkanie inwestycyjne do remontu centrum,Śródmieście,2,259000,61.37,4220,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-do-remontu-centrum-ID49bAP.html
IIp 2pok 30mkw z c.o. po remoncie,Górna,2,45000,30,1500,03-01-2021,https://www.otodom.pl/pl/oferta/iip-2pok-30mkw-z-c-o-po-remoncie-ID49bvu.html
M4 z balkonem na Retkini/Karolew,Polesie Karolew,3,245000,46.49,5270,03-01-2021,https://www.otodom.pl/pl/oferta/m4-z-balkonem-na-retkini-karolew-ID49bw3.html
Dwa na Polesiu,Polesie,2,250000,46.86,5335,03-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-polesiu-ID49bw1.html
Kawalerka w Centrum 11000zł,łódzkie,1,11000,28,393,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-11000zl-ID49but.html
Kawalerka z potencjałem na Radogoszczu,Bałuty,1,184000,31,5935,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-z-potencjalem-na-radogoszczu-ID49bih.html
Wysoki standard M-3 + balkon na Niemcewicza.,Górna,2,270000,37.20,7258,03-01-2021,https://www.otodom.pl/pl/oferta/wysoki-standard-m-3-balkon-na-niemcewicza-ID49bdc.html
KAROLEW ul.Gwiazdowa 24m2 SUPER miejsce lubZAMIANA,Polesie Karolew,1,142000,24,5917,03-01-2021,https://www.otodom.pl/pl/oferta/karolew-ul-gwiazdowa-24m2-super-miejsce-lubzamiana-ID49bc1.html
SRÓDMIEŚCIE ul.Narutowicza 48m M3 obok RADIOSTACJI,Śródmieście Śródmieście-Wschód,2,229000,47.72,4799,03-01-2021,https://www.otodom.pl/pl/oferta/srodmiescie-ul-narutowicza-48m-m3-obok-radiostacji-ID49bbU.html
DĄBROWA ul.Felińskiego 40m2 M3 SUPER MIEJSCE,Górna Dąbrowa,2,208000,40,5200,03-01-2021,https://www.otodom.pl/pl/oferta/dabrowa-ul-felinskiego-40m2-m3-super-miejsce-ID49bbC.html
M-3 z widokiem na piękną panoramę miasta,Górna Chojny,2,239000,45.83,5215,03-01-2021,https://www.otodom.pl/pl/oferta/m-3-z-widokiem-na-piekna-panorame-miasta-ID49bbl.html
Mieszkanie 4242 Łódź,Polesie Retkinia,2,280000,42.42,6601,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-42-42-m-lodz-ID49b3F.html
Mieszkanie 3830 Łódź,Bałuty Teofilów,2,252000,38.30,6580,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-38-30-m-lodz-ID49b3k.html
Wykończone 466 m2 Z WIDOKIEM NA LAS Olechów,Widzew Olechów,2,395000,46.60,8476,03-01-2021,https://www.otodom.pl/pl/oferta/wykonczone-46-6-m2-z-widokiem-na-las-olechow-ID49b2G.html
M3Widzew-Wschód pełen rozkład balkon 2p super cena,Widzew Widzew-Wschód,2,254000,46,5522,03-01-2021,https://www.otodom.pl/pl/oferta/m3widzew-wschod-pelen-rozklad-balkon-2p-super-cena-ID49aYt.html
u Scheiblera - Loft na Księżym Młynie,Widzew,2,500000,65.78,7601,03-01-2021,https://www.otodom.pl/pl/oferta/u-scheiblera-loft-na-ksiezym-mlynie-ID49aYf.html
2 po generalnym remoncie M3 Dąbrowa,Górna,2,278000,40,6950,03-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-m3-dabrowa-ID49aWC.html
kawalerka na Bałutach blisko do Placu Wolności i M,Bałuty,1,100000,22,4545,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-balutach-blisko-do-placu-wolnosci-i-m-ID49aOy.html
bezpośrednio - piękny apartament,Polesie Stare Polesie,3,425000,64,6641,03-01-2021,https://www.otodom.pl/pl/oferta/bezposrednio-piekny-apartament-ID49aIs.html
Mieszkanie w wieżowcu,Bałuty Radogoszcz,1,184000,31,5935,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-wiezowcu-ID49aDa.html
Mieszkanie w inwestycji Oliwkowe 59 PROMOCJA,Widzew Zarzew,3,445942,84.14,5300,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-oliwkowe-59-promocja-ID41Fd7.html
mieszkanie 37m2 Traktorowa,Bałuty Teofilów,2,229000,37,6189,03-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-37m2-traktorowa-ID49auP.html
3 kamienica 70m2 ul.Rewolucji C.O. miejskie,Śródmieście,3,370000,70.70,5233,03-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-kamienica-70m2-ul-rewolucji-c-o-miejskie-ID49auf.html
Bez Prowizji | Najtaniej | Ogródek | Twoje M2,Widzew,2,270000,37,7297,03-01-2021,https://www.otodom.pl/pl/oferta/bez-prowizji-najtaniej-ogrodek-twoje-m2-ID49asI.html
Przytulne 3 blisko dobrych szkół.,Górna,3,259000,42.60,6080,03-01-2021,https://www.otodom.pl/pl/oferta/przytulne-3-pokoje-blisko-dobrych-szkol-ID49arT.html
Apartament 64m2/ 3pokoje/Wysoki Standard,Górna,3,535000,64,8359,03-01-2021,https://www.otodom.pl/pl/oferta/apartament-64m2-3pokoje-wysoki-standard-ID49aqT.html
Kawalerka Widzew I Piętro Balkon,Widzew,1,225000,35.20,6392,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-widzew-i-pietro-balkon-ID49aqM.html
Koziny II piętro niski blok,Polesie,2,185000,38,4868,03-01-2021,https://www.otodom.pl/pl/oferta/koziny-ii-pietro-niski-blok-ID49aoV.html
3 Dąbrowa,Górna,3,320000,52.35,6113,03-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-dabrowa-ID49akb.html
Śliczne 3 Doły,Bałuty,3,448000,70,6400,03-01-2021,https://www.otodom.pl/pl/oferta/sliczne-3-pokoje-doly-ID49aiP.html
Najtańsze 3-pok. Bądź pierwszy &gt;&gt; Klucze 06/2021r.,Śródmieście,3,310000,48.99,6328,03-01-2021,https://www.otodom.pl/pl/oferta/najtansze-3-pok-badz-pierwszy-klucze-06-2021r-ID49agP.html
Kawalerka na nowym osiedlu. Doskonała lokalizacja.,Śródmieście,1,194000,26.99,7188,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-nowym-osiedlu-doskonala-lokalizacja-ID49agM.html
Odbierz klucze już w II kw. 2021r. Idelany układ&gt;&gt;,Śródmieście,2,269999,41.50,6506,03-01-2021,https://www.otodom.pl/pl/oferta/odbierz-klucze-juz-w-ii-kw-2021r-idelany-uklad-ID49agK.html
Widzew wschód panele gładzie stan dobry,Widzew,2,283000,51.28,5519,03-01-2021,https://www.otodom.pl/pl/oferta/widzew-wschod-panele-gladzie-stan-dobry-ID49abn.html
Kawalerka na Karolewie do wprowadzenia!,Polesie Karolew,1,220000,38.39,5731,03-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-na-karolewie-do-wprowadzenia-ID49a9R.html
M4-Łódź-Bałuty-Julianów,Bałuty Julianów,3,450000,72,6250,03-01-2021,https://www.otodom.pl/pl/oferta/m4-lodz-baluty-julianow-ID49a9O.html
M-6 apartament Chojny z 2011 r. 140 m2,Górna,5 pokoi,599000,140,4279,03-01-2021,https://www.otodom.pl/pl/oferta/m-6-apartament-chojny-z-2011-r-140-m2-ID49a8v.html
M3 61m2/11 piętro/Górna do wprowadzenia Polecam.,Górna Dąbrowa,3,355000,61,5820,03-01-2021,https://www.otodom.pl/pl/oferta/m3-61m2-11-pietro-gorna-do-wprowadzenia-polecam-ID49a7y.html
M4-Łódź-Górna-Dąbrowa,Górna Dąbrowa,3,275000,48,5729,03-01-2021,https://www.otodom.pl/pl/oferta/m4-lodz-gorna-dabrowa-ID49a7p.html
Apartament 3 poziomowy Loft ul. Tymienieckiego,Widzew Księży Młyn,4,1190000,119,10000,03-01-2021,https://www.otodom.pl/pl/oferta/apartament-3-poziomowy-loft-ul-tymienieckiego-ID49a6p.html
M4 rozkładowe 72 m2 do remontu na Bałutach,Bałuty,3,450000,72,6250,03-01-2021,https://www.otodom.pl/pl/oferta/m4-rozkladowe-72-m2-do-remontu-na-balutach-ID49a2U.html
Rozkładowe M4 57 m2 na Bałutach,Bałuty,3,340000,57,5965,03-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m4-57-m2-na-balutach-ID49a2T.html
M4 - dostępne od zaraz/Park Podolski,Górna Dąbrowa,3,250000,47.22,5294,03-01-2021,https://www.otodom.pl/pl/oferta/m4-dostepne-od-zaraz-park-podolski-ID49a2R.html
M3 4piętro w bloku z cegły piękny widok!,Bałuty,2,240000,47,5106,03-01-2021,https://www.otodom.pl/pl/oferta/m3-4pietro-w-bloku-z-cegly-piekny-widok-ID499ZJ.html
Apartament przy Parku Julianowskim,Bałuty Julianów,3,1390000,140,9929,03-01-2021,https://www.otodom.pl/pl/oferta/apartament-przy-parku-julianowskim-ID499Nw.html
