Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Kawalerka 30 m2 w kamienicy / centrum,Śródmieście,1,227475.0,30.33,7500.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-30-m2-w-kamienicy-centrum-ID4atRt.html#3dc40b96bb
Mieszkanie dwupokojowe,Górna,2,230000.0,39.0,5897.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-ID4atLh.html#3dc40b96bb
"1 pok. ,gotowy do wynajęcia,ok. Ronda Solidarności",Śródmieście,1,189000.0,24.0,7875.0,2021-03-10,https://www.otodom.pl/pl/oferta/1-pok-gotowy-do-wynajecia-ok-ronda-solidarnosci-ID4atKv.html#3dc40b96bb
Mieszkanie 2 pokojowe na czwartym piętrze 38m2,Bałuty,2,232000.0,37.68,6157.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-czwartym-pietrze-38m2-ID4atHO.html#3dc40b96bb
"Mieszkanie Łódź Janów, ul. Kmicica","Widzew, Olechów",4,370000.0,72.8,5082.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-janow-ul-kmicica-ID4atHj.html#3dc40b96bb
"2pok. z balkonem,po remoncie,Nawrot 39,Co miejskie",Śródmieście,2,229000.0,31.0,7387.0,2021-03-10,https://www.otodom.pl/pl/oferta/2pok-z-balkonem-po-remoncie-nawrot-39-co-miejskie-ID4atF1.html#3dc40b96bb
"Apartament 65 m2 3, balkon Ul Ogniskowa","Górna, Chojny",3,390000.0,65.0,6000.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-65-m2-3-pokoje-balkon-ul-ogniskowa-ID4atD6.html#3dc40b96bb
"Blisko parku, teatru muzycznego,uniwerstetu - 31m2",Śródmieście,1,219000.0,31.83,6880.0,2021-03-10,https://www.otodom.pl/pl/oferta/blisko-parku-teatru-muzycznego-uniwerstetu-31m2-ID4atxE.html#3dc40b96bb
"Mieszkanie M3,51m2 Górna, Kurczaki blisko Chojny","Górna, Kurczaki",2,299000.0,51.0,5863.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-m3-51m2-gorna-kurczaki-blisko-chojny-ID4atxD.html#3dc40b96bb
"Mieszkanie, 56,45, Łódź",Górna,3,345000.0,56.45,6112.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-56-45-m-lodz-ID4atvl.html#3dc40b96bb
Słoneczne M4/63M2/2 P/ Okolice Manufaktury Polecam,Bałuty,3,349000.0,63.0,5540.0,2021-03-10,https://www.otodom.pl/pl/oferta/sloneczne-m4-63m2-2-p-okolice-manufaktury-polecam-ID4atwO.html#3dc40b96bb
Apartement w Centrum Łodzi! Przy Katedrze,Śródmieście,3,439000.0,99.23,4424.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartement-w-centrum-lodzi-przy-katedrze-ID4atrZ.html#3dc40b96bb
"3 Pokoje, Atrakcyjna Lokalizacja","Górna, Dąbrowa",3,268000.0,48.2,5560.0,2021-03-10,https://www.otodom.pl/pl/oferta/3-pokoje-atrakcyjna-lokalizacja-ID4atrO.html#3dc40b96bb
M4-Łódź-Śródmieście,Śródmieście,3,325000.0,58.0,5603.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-lodz-srodmiescie-ID4atqq.html#3dc40b96bb
Mieszkanie w dobrej lokalizacji pod wynajem,Bałuty,1,105000.0,24.0,4375.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-dobrej-lokalizacji-pod-wynajem-ID4atkO.html#3dc40b96bb
!OKAZJA! do 28 lutego 130m2 ANTRESOLA w cenie 77m2,Bałuty,4,520000.0,130.0,4000.0,2021-03-10,https://www.otodom.pl/pl/oferta/okazja-do-28-lutego-130m2-antresola-w-cenie-77m2-ID4a4kP.html#b16a38c9f9
Kawalerka 1 piętro C.O GAZ Nawrot/Wodna KW,Śródmieście,1,145000.0,30.0,4833.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-1-pietro-c-o-gaz-nawrot-wodna-kw-ID4a1CX.html#b16a38c9f9
BEZPOŚREDNIO 1p 3 kawalerki po remoncie WYNAJĘTE,Widzew,3,425000.0,93.2,4560.0,2021-03-10,https://www.otodom.pl/pl/oferta/bezposrednio-1p-3-kawalerki-po-remoncie-wynajete-ID48piI.html#b16a38c9f9
Świetny wybór dla rodziny!,Bałuty,3,440000.0,69.7,6313.0,2021-03-10,https://www.otodom.pl/pl/oferta/swietny-wybor-dla-rodziny-ID4atiP.html#b16a38c9f9
"Mieszkanie, 30, Łódź",Śródmieście,1,255000.0,30.0,8500.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-30-m-lodz-ID4atfs.html#b16a38c9f9
ciche/ niski blok,"Bałuty, Teofilów",3,275000.0,52.56,5232.0,2021-03-10,https://www.otodom.pl/pl/oferta/ciche-niski-blok-ID4ateX.html#b16a38c9f9
Dwupokojowe mieszkanie w centrum,Śródmieście,2,32000.0,53.0,604.0,2021-03-10,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-w-centrum-ID4atet.html#b16a38c9f9
"Okazja! M3 37,50 m2, parter Teofilów z potencjałem","Bałuty, Teofilów",2,210000.0,37.5,5600.0,2021-03-10,https://www.otodom.pl/pl/oferta/okazja-m3-37-50-m2-parter-teofilow-z-potencjalem-ID4atch.html#b16a38c9f9
"Mieszkanie 27m2, Łódź Retkińska",łódzkie,1,205000.0,27.0,7593.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-27m2-lodz-retkinska-ID4ataY.html#b16a38c9f9
Rozkładowe M4/57M2/Balkon/2 Pięt/Przy Parku/Bałuty,Bałuty,3,299000.0,57.0,5246.0,2021-03-10,https://www.otodom.pl/pl/oferta/rozkladowe-m4-57m2-balkon-2-piet-przy-parku-baluty-ID4at9Y.html#b16a38c9f9
"Mieszkanie 2 pok , Sokołówka, Św. Teresy","Bałuty, Julianów",2,369000.0,44.0,8386.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-sokolowka-sw-teresy-ID4at9q.html#b16a38c9f9
0%-wygodne z garażem ( do wynajmu),"Bałuty, Teofilów",2,249000.0,44.41,5607.0,2021-03-10,https://www.otodom.pl/pl/oferta/0-wygodne-z-garazem-do-wynajmu-ID4at90.html#b16a38c9f9
Rozkładowe M3 na Teofilowie IIp.,"Bałuty, Teofilów",2,258000.0,45.0,5733.0,2021-03-10,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-teofilowie-iip-ID4at6S.html#b16a38c9f9
"M3 44,86m2, Teofilów, Bałuty, blisko Żabieniec","Bałuty, Teofilów",2,239000.0,44.86,5328.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-44-86m2-teofilow-baluty-blisko-zabieniec-ID4at4t.html#b16a38c9f9
Apartament w Otulinie Lasu !,"Widzew, Olechów",3,710000.0,88.2,8050.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-w-otulinie-lasu-ID4at4i.html#b16a38c9f9
Rozkładowe mieszkanie 3 -pokojowe na Widzewie z du,Widzew,3,360000.0,62.0,5806.0,2021-03-10,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-3-pokojowe-na-widzewie-z-du-ID4at2k.html#b16a38c9f9
"M3 z ogromnym potencjałem, przy Eksoc, centrum",Śródmieście,2,152000.0,38.9,3907.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-z-ogromnym-potencjalem-przy-eksoc-centrum-ID4asYo.html#b16a38c9f9
Mieszkanie na sprzedaż na Dąbrowie przy rynku,"Górna, Dąbrowa",3,268000.0,48.2,5560.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-na-dabrowie-przy-rynku-ID4asX7.html#b16a38c9f9
Rozkładowe mieszkania - Łódź Górna,Górna,2,219000.0,44.3,4944.0,2021-03-10,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkania-lodz-gorna-ID4asTK.html#b16a38c9f9
"Nowa, urządzona kawalerka w apartamentowcu","Bałuty, Stare Bałuty",1,225000.0,25.12,8957.0,2021-03-10,https://www.otodom.pl/pl/oferta/nowa-urzadzona-kawalerka-w-apartamentowcu-ID4asRr.html#b16a38c9f9
Trzy Widzew,Widzew,3,385000.0,62.0,6210.0,2021-03-10,https://www.otodom.pl/pl/oferta/trzy-pokoje-widzew-ID4asOf.html#b16a38c9f9
Kawalerka w kamienicy/ centrum,Śródmieście,1,148985.0,17.95,8300.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA7.html#b16a38c9f9
Kawalerka w kamienicy /centrum,Śródmieście,1,194753.0,27.43,7100.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA6.html#b16a38c9f9
Kawalerka w kamienicy/centrum,Śródmieście,1,187275.0,24.97,7500.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA5.html#b16a38c9f9
Kawalerka w kamienicy/centrum,Śródmieście,1,160992.0,22.36,7200.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA4.html#b16a38c9f9
Kawalerka 23m2 w kamienicy / centrum,Śródmieście,1,163300.0,23.0,7100.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-23m2-w-kamienicy-centrum-ID4asA3.html#b16a38c9f9
słoneczne studio - dobra lokata inwestycyjna,Górna,1,198600.0,25.2,7881.0,2021-03-10,https://www.otodom.pl/pl/oferta/sloneczne-studio-dobra-lokata-inwestycyjna-ID4acBp.html#2e531f716c
"Apartamentowiec, wykończona i wyposażona kawalerka","Bałuty, Stare Bałuty",1,236000.0,25.03,9429.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartamentowiec-wykonczona-i-wyposazona-kawalerka-ID49X3b.html#2e531f716c
"Narutowicza: Co miejskie, Złóż ofertę",Śródmieście,2,231840.0,38.64,6000.0,2021-03-10,https://www.otodom.pl/pl/oferta/narutowicza-co-miejskie-zloz-oferte-ID49rnj.html#2e531f716c
Kawalerka w kamienicy / centrum,Śródmieście,1,205124.0,26.99,7600.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA2.html#2e531f716c
Kamienica w centrum,Śródmieście,1,171402.0,22.26,7700.0,2021-03-10,https://www.otodom.pl/pl/oferta/kamienica-w-centrum-ID4asA1.html#2e531f716c
Kawalerka w kamienicy / centrum,Śródmieście,1,222224.0,29.24,7600.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4asA0.html#2e531f716c
Kawalerka w kamienicy / centrum,Śródmieście,1,180652.0,23.77,7600.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4aszZ.html#2e531f716c
Kawalerka w kamienicy / centrum,Śródmieście,1,246316.0,32.41,7600.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-w-kamienicy-centrum-ID4aszY.html#2e531f716c
"Odnowione studio 25,20m2 w centrum Łodzi",Górna,1,199000.0,25.2,7897.0,2021-03-10,https://www.otodom.pl/pl/oferta/odnowione-studio-25-20m2-w-centrum-lodzi-ID4asz0.html#2e531f716c
Kawalerka 32m2 w centrum Łodzi,Śródmieście,1,219500.0,32.0,6859.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-32m2-w-centrum-lodzi-ID4asyZ.html#2e531f716c
M-3 Żubardzka - po Remoncie 2021 !!!,"Bałuty, Żubardź",2,325000.0,45.0,7222.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-3-zubardzka-po-remoncie-2021-ID4asy9.html#2e531f716c
Mieszkanie - Łódź Bałuty,Bałuty,3,398000.0,68.0,5853.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-ID4asxz.html#2e531f716c
Apartament 86m2 w Kamienicy,Śródmieście,4,519000.0,86.0,6035.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-86m2-w-kamienicy-ID4asvk.html#2e531f716c
"Mieszkanie, 42, Łódź","Polesie, Retkinia",2,289000.0,42.0,6881.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-42-m-lodz-ID4assw.html#2e531f716c
Helińskiego Park na Radogoszczu Wschodzie - 54m2,"Bałuty, Radogoszcz",2,400000.0,54.24,7375.0,2021-03-10,https://www.otodom.pl/pl/oferta/helinskiego-park-na-radogoszczu-wschodzie-54m2-ID4ass8.html#2e531f716c
Mieszkanie 2 pokojowe -Widzew-Zarzew - po remoncie,Widzew,2,319000.0,43.19,7386.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-widzew-zarzew-po-remoncie-ID4asov.html#2e531f716c
"2 piętro, balkon, przy Parku Szarych Szeregów",Bałuty,2,205000.0,37.0,5541.0,2021-03-10,https://www.otodom.pl/pl/oferta/2-pietro-balkon-przy-parku-szarych-szeregow-ID4ask7.html#2e531f716c
M- 3 AL.CHRYZANTEM - DOŁY,"Bałuty, Doły",2,299000.0,57.3,5218.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-3-al-chryzantem-doly-ID4asgt.html#2e531f716c
"Na sprzedaż, mieszkanie 59 mkw Łódź Manhattan",Śródmieście,3,310000.0,59.89,5176.0,2021-03-10,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-59-mkw-lodz-manhattan-ID4asgo.html#2e531f716c
Mieszkanie w centrum w stanie deweloperskim +,Śródmieście,2,329000.0,47.68,6900.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-w-stanie-deweloperskim-ID4asgm.html#2e531f716c
"Senatorska, centrum, szybki termin odbioru!",Górna,1,214547.0,29.39,7300.0,2021-03-10,https://www.otodom.pl/pl/oferta/senatorska-centrum-szybki-termin-odbioru-ID4asf3.html#2e531f716c
Mieszkanie Tribal Boho przy Filmówce i Parku Źród.,łódzkie,2,349000.0,40.33,8654.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-tribal-boho-przy-filmowce-i-parku-zrod-ID4asf1.html#2e531f716c
Mieszkanie 52m2 Bałuty,"Bałuty, Stare Bałuty",2,300000.0,52.0,5769.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-52m2-baluty-ID4ascL.html#2e531f716c
Przytulne M4 na Dąbrowie ul. Kossaka,"Górna, Dąbrowa",3,295000.0,47.2,6250.0,2021-03-10,https://www.otodom.pl/pl/oferta/przytulne-m4-na-dabrowie-ul-kossaka-ID4asc7.html#2e531f716c
"Mieszkanie kawalerka 34,8 m2 bezczynszowe",Bałuty,1,245000.0,34.8,7040.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-kawalerka-34-8-m2-bezczynszowe-ID49Jxx.html#aefd9811c3
Mieszkania z Ogródkami ul. Listopadowa,łódzkie,3,450000.0,85.0,5294.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkania-z-ogrodkami-ul-listopadowa-ID48bkk.html#aefd9811c3
"Apartament 80m2 - 4, 1 piętro, Złotno","Polesie, Jagodnica-Złotno",4,560000.0,80.1,6991.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-80m2-4-pokoje-1-pietro-zlotno-ID4asbU.html#aefd9811c3
Stylowy 3 pok. apartament BLISKO CENTRUM nowy blok,Polesie,3,449000.0,50.0,8980.0,2021-03-10,https://www.otodom.pl/pl/oferta/stylowy-3-pok-apartament-blisko-centrum-nowy-blok-ID4asau.html#aefd9811c3
"Mieszkanie, 82,91, Łódź",Górna,4,485000.0,82.91,5850.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-82-91-m-lodz-ID4as7g.html#aefd9811c3
3 pokojowe mieszkanie na Dąbrowie,"Górna, Dąbrowa",3,280000.0,48.2,5809.0,2021-03-10,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-dabrowie-ID4as5i.html#aefd9811c3
"M4 Zarzew - wyposażone, do wprowadzenia od zaraz",Widzew,3,345000.0,47.22,7306.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-zarzew-wyposazone-do-wprowadzenia-od-zaraz-ID4as4O.html#aefd9811c3
M5 do wprowadzenia- Olechów,"Widzew, Olechów",4,485000.0,81.0,5988.0,2021-03-10,https://www.otodom.pl/pl/oferta/m5-do-wprowadzenia-olechow-ID4as4H.html#aefd9811c3
Luksusowe mieszkanie w modernistycznej kamienicy,Śródmieście,3,780000.0,113.0,6903.0,2021-03-10,https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-w-modernistycznej-kamienicy-ID4as4z.html#aefd9811c3
Mieszkanie do sprzedaży tanio!!!,Widzew,2,185000.0,33.0,5606.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-do-sprzedazy-tanio-ID4as1B.html#aefd9811c3
"Mieszkanie NOWE, wykończone i wyposażone, Manufakt","Bałuty, Stare Bałuty",3,359000.0,44.02,8155.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-nowe-wykonczone-i-wyposazone-manufakt-ID4as0J.html#aefd9811c3
2 po generalnym remoncie- Żubardź,Bałuty,2,319000.0,45.0,7089.0,2021-03-10,https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-zubardz-ID4arYg.html#aefd9811c3
Sprzedam mieszkanie Łódż ul. Pabianicka 43 m,Górna,2,129000.0,43.0,3000.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-lodz-ul-pabianicka-43-m-ID4arXr.html#aefd9811c3
Apartament ze świetnym widokiem w Ilumino na 12p.,Śródmieście,2,770000.0,75.0,10267.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-ze-swietnym-widokiem-w-ilumino-na-12p-ID4arTL.html#aefd9811c3
Mieszkanie w Kamienicy w centrum miasta,Polesie,3,420000.0,71.25,5895.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-centrum-miasta-ID4arTH.html#aefd9811c3
Stan deweloperski w Central Parku,Śródmieście,2,398160.0,50.4,7900.0,2021-03-10,https://www.otodom.pl/pl/oferta/stan-deweloperski-w-central-parku-ID4arTG.html#aefd9811c3
