Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Urokliwy Ogródek - Przestronne 3!,Widzew,3,316 801,51.01,6 211,08-12-2020,https://www.otodom.pl/pl/oferta/urokliwy-ogrodek-przestronne-3-pokoje-ID495J4.html#ed7b2d23ec
3 obok C H Tulipan - Rabaty do - 10%,Widzew,3,319 391,50.01,6 387,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-obok-c-h-tulipan-rabaty-do-10-ID495J5.html#ed7b2d23ec
2 + Ogródek Hit! 5 min do Śródmieścia,Widzew,2,251 608,37.01,6 798,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-hit-5-min-do-srodmiescia-ID495J2.html#ed7b2d23ec
Mieszkanie 2 50m2 na 2 Piętrze,Widzew Zarzew,2,270 000,50,5 400,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-50m2-na-2-pietrze-ID495Ht.html#ed7b2d23ec
Rozkładowe trzy na Górnej!,Górna,3,312 000,53,5 887,08-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-trzy-pokoje-na-gornej-ID495CG.html#48eb315436
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,3,297 000,48.71,6 097,08-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID495vX.html#48eb315436
M-3 (3740)ul.Rojna Teofilów 2 piętro,Bałuty,2,199 000,37.40,5 321,08-12-2020,https://www.otodom.pl/pl/oferta/m-3-37-40ul-rojna-teofilow-2-pietro-ID495vn.html#48eb315436
2 gotowe do zamieszkania /Retkinia-Północ,Polesie Retkinia,2,264 000,42.42,6 223,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-gotowe-do-zamieszkania-retkinia-polnoc-ID495t3.html#48eb315436
Wyjątkowe mieszkanie blisko Góry Rudzkiej,Górna Ruda Pabianicka,2,265 000,54,4 907,08-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-blisko-gory-rudzkiej-ID495sX.html#48eb315436
2 38m z widokiem na Park Staromiejski,Bałuty,2,245 000,38,6 447,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-38m-z-widokiem-na-park-staromiejski-ID495sV.html#48eb315436
NOWOCZESNE OSIEDLE /zobacz fizycznie 1-4 pok BONUS,Widzew,2,250 050,36.99,6 760,08-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-zobacz-fizycznie-1-4-pok-bonus-ID48Jqq.html#48eb315436
NOWOCZESNE OSIEDLE /zobacz fizycznie 1-4 pok BONUS,Widzew,3,299 000,48.91,6 113,08-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-zobacz-fizycznie-1-4-pok-bonus-ID48JpN.html#48eb315436
Deweloperskie M-2 w Świątecznej promocji cenowej .,Śródmieście,2,268 000,40.89,6 554,08-12-2020,https://www.otodom.pl/pl/oferta/deweloperskie-m-2-w-swiatecznej-promocji-cenowej-ID495oX.html#48eb315436
Nowe 3 w Centrum w Świątecznej promocji,Widzew,3,339 480,54.28,6 254,08-12-2020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-centrum-w-swiatecznej-promocji-ID495oW.html#48eb315436
Super Cena! Ostatnie w takim rozkładzie! Centrum!,Górna,3,315 469,46,6 858,08-12-2020,https://www.otodom.pl/pl/oferta/super-cena-ostatnie-w-takim-rozkladzie-centrum-ID48fsd.html#48eb315436
M3 z pięknym widokiem Widzew loggia,Widzew,2,225 000,38,5 921,08-12-2020,https://www.otodom.pl/pl/oferta/m3-z-pieknym-widokiem-widzew-loggia-ID495jn.html#48eb315436
Mieszkanie obok Manufaktury z balkonem francuskim,Śródmieście,1,200 000,38,5 263,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-z-balkonem-francuskim-ID495dB.html#48eb315436
Mieszkanie Łódź Widzew blisko Centrum M4,Widzew,3,315 000,53,5 943,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-widzew-blisko-centrum-m4-ID495cI.html#48eb315436
M4 Radogoszcz Zachód Bałuty po remoncie,Bałuty Radogoszcz,3,379 000,54,7 019,08-12-2020,https://www.otodom.pl/pl/oferta/m4-radogoszcz-zachod-baluty-po-remoncie-ID495cH.html#48eb315436
Apartament Osiedle Jarzębinowe Okazja,Bałuty Doły,2,390 000,47,8 298,08-12-2020,https://www.otodom.pl/pl/oferta/apartament-osiedle-jarzebinowe-okazja-ID495cD.html#48eb315436
Sprzedam mieszkanie w apartamentowcu,Widzew,2,390 000,50,7 800,08-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-apartamentowcu-ID48u1z.html#3819427372
Do sprzedaży piękne M-3 na Janowie,Widzew Janów,2,315 000,51.30,6 140,08-12-2020,https://www.otodom.pl/pl/oferta/do-sprzedazy-piekne-m-3-na-janowie-ID48X6x.html#3819427372
Mieszkanie Julianów blisko Centrum i Radogoszcz,Bałuty Julianów,2,319 000,52,6 135,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-julianow-blisko-centrum-i-radogoszcz-ID495cB.html#3819427372
Mieszkanie na sprzedaż Łódź Polesie Waryńskiego,Polesie,2,279 000,45.30,6 159,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-polesie-warynskiego-ID495b4.html#3819427372
M-3 Widzew/Tatrzańska wolne od zaraz Park Podolski,Widzew,2,189 000,37.64,5 021,08-12-2020,https://www.otodom.pl/pl/oferta/m-3-widzew-tatrzanska-wolne-od-zaraz-park-podolski-ID47BXZ.html#3819427372
M-4 Widzew - Zarzew Park Podolski,Widzew Zarzew,3,245 000,48.18,5 085,08-12-2020,https://www.otodom.pl/pl/oferta/m-4-widzew-zarzew-park-podolski-ID48kS5.html#3819427372
Kawalerka Koziny Pełen Rozkład Manufaktura,Polesie Koziny,1,187 000,35,5 343,08-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-koziny-pelen-rozklad-manufaktura-ID48IU2.html#3819427372
M4 do wprowadzenia!,Górna,3,289 000,47.22,6 120,08-12-2020,https://www.otodom.pl/pl/oferta/m4-do-wprowadzenia-ID4955G.html#3819427372
W pełni wyposażone 2 54m2 obok Manufaktury,Śródmieście,2,339 000,54,6 278,08-12-2020,https://www.otodom.pl/pl/oferta/w-pelni-wyposazone-2-pokoje-54m2-obok-manufaktury-ID48fUh.html#3819427372
Mieszkanie Retkinia-4242m2 - 2 pok piętro 10/11,Polesie Retkinia,2,286 000,42.42,6 742,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-retkinia-42-42m2-2-pok-pietro-10-11-ID494Uk.html#3819427372
Nowe 2 Idealne Dla Pary lub inwestycyjnie,Śródmieście,2,259 624,41.24,6 295,08-12-2020,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-idealne-dla-pary-lub-inwestycyjnie-ID494T3.html#3819427372
Ogródek 38 m2! 2 w doskonałej lokalizacji,Śródmieście,2,265 624,41.04,6 472,08-12-2020,https://www.otodom.pl/pl/oferta/ogrodek-38-m2-2-pokoje-w-doskonalej-lokalizacji-ID494T2.html#3819427372
Ustawne 3 dla Rodziny - Blisko Parków !,Śródmieście,3,305 702,50.04,6 109,08-12-2020,https://www.otodom.pl/pl/oferta/ustawne-3-pokoje-dla-rodziny-blisko-parkow-ID494T1.html#3819427372
Mieszkanie 4104 Łódź,Śródmieście,2,259 624,41.04,6 326,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-41-04-m-lodz-ID494SZ.html#3819427372
3 dla Inwestotora - obok Politechniki!,Śródmieście,3,295 721,45.04,6 566,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-dla-inwestotora-obok-politechniki-ID494T0.html#3819427372
3 z Pięknym Ogródkiem! 200m Tramwaj,Śródmieście,3,298 645,48.53,6 154,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-z-pieknym-ogrodkiem-200m-tramwaj-ID494SY.html#3819427372
3 + widna kuchnia -&gt; obok Tramwaj,Śródmieście,3,301 228,49.03,6 144,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-widna-kuchnia-obok-tramwaj-ID494SS.html#3819427372
3 + Duży Balkon! Hit - blisko Sukcesji,Śródmieście,3,301 415,48.03,6 276,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-hit-blisko-sukcesji-ID494SU.html#3819427372
Bezpośrednio 45m2 - 2,Bałuty,2,246 500,44.82,5 500,08-12-2020,https://www.otodom.pl/pl/oferta/bezposrednio-45m2-2-pokoje-ID48J4Z.html#3819427372
Apartament 2019 r w stylu glamour!,Bałuty,3,415 000,51,8 137,08-12-2020,https://www.otodom.pl/pl/oferta/apartament-2019-r-w-stylu-glamour-ID494Sh.html#3819427372
Rozkładowe M3 37 m2 do remontu na Bałutach,Bałuty,2,195 000,37,5 270,08-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-m2-do-remontu-na-balutach-ID494Qw.html#3819427372
M3 rozkładowe na Bałutach,Bałuty,2,254 490,51,4 990,08-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-ID494Qu.html#3819427372
Mieszkanie 4513 Łódź,Bałuty,2,229 000,45.13,5 074,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-13-m-lodz-ID494Qs.html#3819427372
2-pokojowe Piotrkowska- Prywatna kamienica,Śródmieście,2,5 500,54,102,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-piotrkowska-prywatna-kamienica-ID494Q4.html#3819427372
Mieszkanie z dużym potencjałem - 4.200/m2 !!!,Bałuty,2,162 000,38.50,4 208,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-potencjalem-4-200-zl-m2-ID48Zu8.html#3a460ec8f9
Osiedle KOLUMNY nowa inwestycja! etap I budynek J,Górna,2,315 531.04,53.68,5 878,08-12-2020,https://www.otodom.pl/pl/oferta/osiedle-kolumny-nowa-inwestycja-etap-i-budynek-j-ID455hI.html#3a460ec8f9
Dwa 42 m2 ul. Władysława Króla,Polesie Retkinia,2,263 000,42.50,6 188,08-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-42-m2-ul-wladyslawa-krola-ID494PC.html#3a460ec8f9
1-pokojowe ul. Piotrkowska z CO- Prywatna kamienic,Śródmieście,1,5 500,54,102,08-12-2020,https://www.otodom.pl/pl/oferta/1-pokojowe-ul-piotrkowska-z-co-prywatna-kamienic-ID494Pf.html#3a460ec8f9
Dwa 40m2! Promocja!,Śródmieście,2,265 090,40.29,6 580,08-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-40m2-promocja-ID46bP7.html#3a460ec8f9
Trzy 45m2 kup zanim ceny wzrosną!,Śródmieście,3,292 806,44.91,6 520,08-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-kup-zanim-ceny-wzrosna-ID45iae.html#3a460ec8f9
Mieszkanie 51m2+balkon 45m2 dwie sypialnie!,Śródmieście,3,309 962,51.35,6 036,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-51m2-balkon-4-5m2-dwie-sypialnie-ID46IgN.html#3a460ec8f9
Apartament 51m22-3 sypialnie! Dla studentów!,Śródmieście,3,309 962,51.35,6 036,08-12-2020,https://www.otodom.pl/pl/oferta/apartament-51m2-2-3-sypialnie-dla-studentow-ID46shb.html#3a460ec8f9
Mieszkanie w apartamentowcu 40.89m2+ balkon!,Śródmieście,2,258 095,40.89,6 312,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-40-89m2-balkon-ID45N7X.html#3a460ec8f9
Dwa 41m2 Promocja!,Śródmieście,2,258 095,40.89,6 312,08-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-41m2-promocja-ID48JVr.html#3a460ec8f9
Wyprzedaż 3-pokojowych mieszkań. Wybierz najlepsze,Śródmieście,3,297 000,48.37,6 140,08-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-3-pokojowych-mieszkan-wybierz-najlepsze-ID494Og.html#3a460ec8f9
Pakiet mieszkań w promocyjnej cenie. Kup okazyjnie,Śródmieście,2,268 000,41.10,6 521,08-12-2020,https://www.otodom.pl/pl/oferta/pakiet-mieszkan-w-promocyjnej-cenie-kup-okazyjnie-ID494Oc.html#3a460ec8f9
Świetne rozkładowe mieszkanie w bloku z cegły!,Polesie Stare Polesie,3,239 500,44.56,5 375,08-12-2020,https://www.otodom.pl/pl/oferta/swietne-rozkladowe-mieszkanie-w-bloku-z-cegly-ID48ZwI.html#3a460ec8f9
Piękne i przytulne mieszkanie na sprzedaż,łódzkie,2,285 000,43,6 628,08-12-2020,https://www.otodom.pl/pl/oferta/piekne-i-przytulne-mieszkanie-na-sprzedaz-ID494Jd.html#3a460ec8f9
Przytulne M-3 z balkonem blisko basen i siłownia,Bałuty Teofilów,2,192 000,37.60,5 106,08-12-2020,https://www.otodom.pl/pl/oferta/przytulne-m-3-z-balkonem-blisko-basen-i-silownia-ID494FR.html#3a460ec8f9
Rozkładowe Mieszkanie 47m2 - Łódź Górna,Górna,2,269 000,47.17,5 703,08-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-47m2-lodz-gorna-ID48QcZ.html#3a460ec8f9
Umeblowane mieszkanie po częściowym remoncie,Bałuty Żabieniec,2,260 000,46,5 652,08-12-2020,https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-po-czesciowym-remoncie-ID494DX.html#3a460ec8f9
Po remoncie Manufakturabalkonwinda,Polesie,2,277 000,40,6 925,08-12-2020,https://www.otodom.pl/pl/oferta/po-remoncie-manufaktura-balkon-winda-ID48QbV.html#3a460ec8f9
Nowoczesne przytulne mieszkanie na Teofilowie,Bałuty Teofilów,2,283 000,45.16,6 267,08-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-przytulne-mieszkanie-na-teofilowie-ID48CcC.html#3a460ec8f9
Ogłoszenie nieaktualne,Widzew,2,229 000,37.64,6 084,08-12-2020,https://www.otodom.pl/pl/oferta/ogloszenie-nieaktualne-ID48N6w.html#3a460ec8f9
Sprzedam mieszkanie własnościowe,Bałuty Teofilów,2,249 000,44.41,5 607,08-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-wlasnosciowe-ID492l9.html#87fec1d439
Łódź Sienkiewicza 53 Piotrkowska bez PCC,Śródmieście,2,370 000,46,8 043,08-12-2020,https://www.otodom.pl/pl/oferta/lodz-sienkiewicza-53-piotrkowska-bez-pcc-ID48Xgh.html#87fec1d439
Mieszkanie 51m2 2 taras DUŻY GARAŻ,Górna,2,357 000,51.12,6 984,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-51m2-2-pokoje-taras-duzy-garaz-ID48V7L.html#87fec1d439
Mieszkanie nowe dla rodziny. Pilnie sprzedam!,Polesie,2,283 267,47.29,5 990,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-nowe-dla-rodziny-pilnie-sprzedam-ID46AzZ.html#87fec1d439
mieszkanie w standardzie Eko do remontu,Bałuty Teofilów,2,210 000,45,4 667,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-standardzie-eko-do-remontu-ID472Qt.html#87fec1d439
Mieszkanie dla pary,Bałuty,2,215 000,36,5 972,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dla-pary-ID47MXt.html#87fec1d439
M-3 4242m2 Retkinia Duży Balkon Pełny Rozkład,Polesie Retkinia,2,225 000,42.42,5 304,08-12-2020,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-duzy-balkon-pelny-rozklad-ID494y8.html#87fec1d439
M-3 4242m2 Retkinia Południe Duży Balkon,Polesie Retkinia,2,225 000,42.42,5 304,08-12-2020,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-poludnie-duzy-balkon-ID494xR.html#87fec1d439
Olechów/Janów apartamentowiec 2020 &quot;pod klucz&quot;,Widzew Janów,2,385 000,44.07,8 736,08-12-2020,https://www.otodom.pl/pl/oferta/olechow-janow-apartamentowiec-2020-pod-klucz-ID48lGR.html#87fec1d439
Stylowe 2-pokojowe mieszkanie po remoncie - GÓRNA,Górna,2,315 000,50.50,6 238,08-12-2020,https://www.otodom.pl/pl/oferta/stylowe-2-pokojowe-mieszkanie-po-remoncie-gorna-ID494uf.html#87fec1d439
Mieszkanie w centrum-Dni otwarte 08.12 wtorek,Śródmieście,2,335 000,51,6 569,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-dni-otwarte-08-12-wtorek-ID494tZ.html#87fec1d439
Dobrze zlokalizowane M4 na Dąbrowie - prywatnie,Górna Dąbrowa,3,267 000,45.10,5 920,08-12-2020,https://www.otodom.pl/pl/oferta/dobrze-zlokalizowane-m4-na-dabrowie-prywatnie-ID48n5U.html#87fec1d439
M3 z balkonem w spokojnej okolicy blisko centrum,Polesie Karolew,2,250 000,48,5 208,08-12-2020,https://www.otodom.pl/pl/oferta/m3-z-balkonem-w-spokojnej-okolicy-blisko-centrum-ID494mg.html#87fec1d439
2 - ul. Staszica po generalnym remoncie!,Bałuty,2,285 000,40,7 125,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ul-staszica-po-generalnym-remoncie-ID48i0e.html#87fec1d439
Rozkładowe M3 45m2 Teofilów ul. Łanowa Balkon,Bałuty Teofilów,2,209 000,45,4 644,08-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-45m2-teofilow-ul-lanowa-balkon-ID492Jj.html#87fec1d439
Franciszkańska 139 - zielono cicho wygodnie,Bałuty,3,312 000,54.20,5 756,08-12-2020,https://www.otodom.pl/pl/oferta/franciszkanska-139-zielono-cicho-wygodnie-ID46DbN.html#87fec1d439
M3 rozkładowe 45m2 Rojna Teofilów 2 pok. parter,Bałuty Teofilów,2,229 000,45,5 089,08-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-45m2-rojna-teofilow-2-pok-parter-ID484rZ.html#87fec1d439
Ostatnie mieszkania Centrum ul. Rewolucji 27 Łódź,Śródmieście,2,199 000,45.39,4 384,08-12-2020,https://www.otodom.pl/pl/oferta/ostatnie-mieszkania-centrum-ul-rewolucji-27-lodz-ID492CP.html#87fec1d439
Kawalerka z balkonem okno-drzwiami I piętro,Polesie,1,250 000,38,6 579,08-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-okno-drzwiami-i-pietro-ID494cn.html#87fec1d439
Funkcjonalne 2 pokojowe mieszkania- Obywatelska!,łódzkie,2,257 676,39.90,6 458,08-12-2020,https://www.otodom.pl/pl/oferta/funkcjonalne-2-pokojowe-mieszkania-obywatelska-ID476OV.html#87fec1d439
Nowe wygodne 3 pokojowe przy Obywatelskiej- HIT!,łódzkie,3,304 230,48.78,6 237,08-12-2020,https://www.otodom.pl/pl/oferta/nowe-wygodne-3-pokojowe-przy-obywatelskiej-hit-ID476O7.html#87fec1d439
Piękne 3 pokojowe 54 m2 Retkinia - Maratońska,Polesie Retkinia,3,377 000,54,6 981,08-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-54-m2-retkinia-maratonska-ID48PFT.html#f7e392bc96
3 pok. apartamentowiec wysoki standard wykończenia,Górna,3,424 000,53.08,7 988,08-12-2020,https://www.otodom.pl/pl/oferta/3-pok-apartamentowiec-wysoki-standard-wykonczenia-ID48hVM.html#f7e392bc96
Komfortowe 2 pokojowe mieszkanie-&gt;&gt;Obywatelska!!,łódzkie,2,255 711,39.53,6 469,08-12-2020,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-obywatelska-ID476PN.html#f7e392bc96
Sprzedam 44m2 w nowym bloku,Bałuty,2,245 000,44,5 568,08-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-44m2-w-nowym-bloku-ID48m53.html#f7e392bc96
2 tuż przy Manufakturze,Bałuty,2,240 000,37.30,6 434,08-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-tuz-przy-manufakturze-ID4946P.html#f7e392bc96
3 na Retkini I p. loggia,Polesie Retkinia,3,339 000,53,6 396,08-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-na-retkini-i-p-loggia-ID4946O.html#f7e392bc96
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,257 980,40.36,6 392,08-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946p.html#f7e392bc96
Trzy Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,3,313 540,51.35,6 106,08-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-centrum-przy-politechnice-lodzkiej-ID4946l.html#f7e392bc96
Trzy w Apartamentowcu Centrum-Widzew !!!,Śródmieście,3,305 760,51.61,5 924,08-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-apartamentowcu-centrum-widzew-ID4945T.html#f7e392bc96
Trzy Centrum-Widzew RABAT 49.000 !!!,Śródmieście,3,288 900,48.91,5 907,08-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-49-000-ID4945P.html#f7e392bc96
Mieszkanie 3949 Łódź,Śródmieście,1,225 000,39.49,5 698,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-39-49-m-lodz-ID48PSG.html#f7e392bc96
Mieszkanie przy Uniwersyteckiej - Łódź,Śródmieście,2,298 000,47.80,6 234,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-przy-uniwersyteckiej-lodz-ID48Yhj.html#f7e392bc96
Łódź julianów casa mia 435m2 2,Bałuty Julianów,2,450 000,43.50,10 345,08-12-2020,https://www.otodom.pl/pl/oferta/lodz-julianow-casa-mia-43-5m2-2-pokoje-ID4942r.html#f7e392bc96
Sprzedam mieszkanie 2-pokojowe 10 piętro Bałuty,Bałuty,2,269 000,47,5 723,08-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-10-pietro-baluty-ID491Ya.html#f7e392bc96
Mieszkanie 4853 Łódź,Polesie,2,254 000,48.53,5 234,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-48-53-m-lodz-ID48hHm.html#f7e392bc96
Mieszkanie inwestycyjne w centrum Łodzi 37 m2,Śródmieście,2,225 000,37.30,6 032,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-centrum-lodzi-37-m2-ID48hXJ.html#f7e392bc96
2 pokrozkładbalkon2 piętroBałutyDołyMarysin!,Bałuty Doły,2,221 000,36.98,5 976,08-12-2020,https://www.otodom.pl/pl/oferta/2-pok-rozklad-balkon-2-pietro-baluty-doly-marysin-ID493Pu.html#f7e392bc96
mieszkanie 47 m Bałuty rozkładowe bezpośrednio,Bałuty,2,260 000,47,5 532,08-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-baluty-rozkladowe-bezposrednio-ID48PFx.html#f7e392bc96
Piękne 3 pokojowe 54 m2 Retkinia - Maratońska,Polesie Retkinia,3,377 000,54,6 981,08-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-54-m2-retkinia-maratonska-ID48PFT.html#f7e392bc96
M4-Polesie-Retkinia,Polesie Retkinia,3,339 000,53,6 396,08-12-2020,https://www.otodom.pl/pl/oferta/m4-polesie-retkinia-ID493Kq.html#f7e392bc96
M3 Łódź-Widzew,Widzew,2,225 000,37,6 081,08-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-widzew-ID493Iq.html#f7e392bc96
