Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
3 1 piętro Górna,Górna,3,265000,47,5638,11-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-1-pietro-gorna-ID49vew.html
3Bałutyblisko Doły Julianów3980/m2 !,Bałuty,3,305000,76.50,3987,11-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-baluty-blisko-doly-julianow-3980-zl-m2-ID49vbL.html
M3 do zamieszkania Bałuty blisko Manufaktury,Bałuty,2,289000,45.13,6404,11-01-2021,https://www.otodom.pl/pl/oferta/m3-do-zamieszkania-baluty-blisko-manufaktury-ID49vbI.html
Mieszkanie z ogródkiem duża prywatność Bałtycka,Górna,3,399905,66.10,6050,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-duza-prywatnosc-baltycka-ID49vbd.html
Mieszkanie z tarasem spokojna okolica ul.Kurczaki,Górna,4,488617.50,79.45,6150,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-spokojna-okolica-ul-kurczaki-ID49vam.html
M4-Łódź-Górna-Nowe Rokicie,Górna Nowe Rokicie,3,350000,62,5645,11-01-2021,https://www.otodom.pl/pl/oferta/m4-lodz-gorna-nowe-rokicie-ID49va6.html
Tylko do końca miesiąca- promocja świąteczna! 59,Widzew,4,387724,59.84,6479,11-01-2021,https://www.otodom.pl/pl/oferta/tylko-do-konca-miesiaca-promocja-swiateczna-59-ID49v9W.html
Kup po rabacie ! Oferta świąteczna 41 m2 w aparata,Górna,2,294484,41.12,7162,11-01-2021,https://www.otodom.pl/pl/oferta/kup-po-rabacie-oferta-swiateczna-41-m2-w-aparata-ID49v9T.html
Promocja Świąteczna ! 51m2 w nowym apartamentowcu,Widzew,3,329617,51.05,6457,11-01-2021,https://www.otodom.pl/pl/oferta/promocja-swiateczna-51m2-w-nowym-apartamentowcu-ID49v9U.html
Okazja cenowa ! Mieszkanie w nowym apartamentowcu,Górna,3,358631,52.52,6828,11-01-2021,https://www.otodom.pl/pl/oferta/okazja-cenowa-mieszkanie-w-nowym-apartamentowcu-ID49v9S.html
POLESIE / ZŁOTNO - Nowy Apartamentowiec od5100/mkw,Polesie,2,237104,40.88,5800,11-01-2021,https://www.otodom.pl/pl/oferta/polesie-zlotno-nowy-apartamentowiec-od5100-mkw-ID49wB9.html
Mieszkanie 51m2 2 taras DUŻY GARAŻ,Górna,2,357000,51.12,6984,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-51m2-2-pokoje-taras-duzy-garaz-ID48V7L.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,47.29,7050,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9P.html
Dwa + balkon  blisko Piotrkowskiej w nowej,Śródmieście,2,380633,56.39,6750,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-ID49v9O.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,49.47,6739,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9M.html
Trzy + balkon  blisko Piotrkowskiej w nowe,Śródmieście,3,469854,71.19,6600,11-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-balkon-blisko-piotrkowskiej-w-nowe-ID49v9K.html
Mieszkanie dwupokojowe na nowym osiedlu na Widzewe,Śródmieście,2,340221,66.71,5100,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-nowym-osiedlu-na-widzewe-ID49v9H.html
Mieszkanie 4 71m2 na nowym osiedlu na Widze,Widzew,4,431880,71.98,6000,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-71m2-na-nowym-osiedlu-na-widze-ID49v9G.html
Hot oferta! Mieszkanie 3 61 m2 na nowym osi,Śródmieście,3,375272,61.52,6100,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-mieszkanie-3-pokoje-61-m2-na-nowym-osi-ID49v9F.html
Przestronne dwa 57 m2 na nowym osiedlu na W,Śródmieście,2,359352,57.04,6300,11-01-2021,https://www.otodom.pl/pl/oferta/przestronne-dwa-pokoje-57-m2-na-nowym-osiedlu-na-w-ID49v9E.html
Hot Oferta !! 2 Na Nowym Osiedlu na Górnej,Górna,2,295848,41.09,7200,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-2-pokoje-na-nowym-osiedlu-na-gornej-ID49v9D.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,48.64,6768,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9C.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,385641,55.89,6900,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9A.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,336638,47.75,7050,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9z.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,52.54,6265,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9y.html
Duże trzypokojowe mieszkanie z tarasem na ostatnim,Śródmieście,3,771554,78.73,9800,11-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-z-tarasem-na-ostatnim-ID49v9x.html
Mieszkanie jednopokojowe 38 m2 - świetne pod inwes,Śródmieście,1,281445,38.82,7250,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-38-m2-swietne-pod-inwes-ID49v9v.html
Duże trzypokojowe mieszkanie w nowej inwestycji w,Śródmieście,3,542322,82.17,6600,11-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-w-nowej-inwestycji-w-ID49v9u.html
Duże trzypokojowe mieszkanie + balkon nowa inwesty,Śródmieście,3,486469,74.27,6550,11-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-balkon-nowa-inwesty-ID49v9t.html
Duże trzypokojowe mieszkanie + balkon nowa inwesty,Śródmieście,3,453850,69.29,6550,11-01-2021,https://www.otodom.pl/pl/oferta/duze-trzypokojowe-mieszkanie-balkon-nowa-inwesty-ID49v9s.html
Dwa + balkon blisko Piotrkowskiej w nowej i,Śródmieście,2,333395,47.29,7050,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-balkon-blisko-piotrkowskiej-w-nowej-i-ID49v9r.html
Duże dwupokojowe mieszkanie z tarasem na ostatnim,Śródmieście,2,527436,53.82,9800,11-01-2021,https://www.otodom.pl/pl/oferta/duze-dwupokojowe-mieszkanie-z-tarasem-na-ostatnim-ID49v9q.html
Duże dwupokojowe mieszkanie z tarasem na drugim pi,Śródmieście,2,461691,71.58,6450,11-01-2021,https://www.otodom.pl/pl/oferta/duze-dwupokojowe-mieszkanie-z-tarasem-na-drugim-pi-ID49v9p.html
Kup w Promocji ! Kawalerka 29 m2 + balkon + system,Śródmieście,1,221260,29.05,7617,11-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-kawalerka-29-m2-balkon-system-ID49v9o.html
Okazja ! Trzy 51 m2 + balkon + system homes,Śródmieście,3,328640,51.35,6400,11-01-2021,https://www.otodom.pl/pl/oferta/okazja-trzy-pokoje-51-m2-balkon-system-homes-ID49v9n.html
Cztery 55 m2 ! + balkon + system home smart,Śródmieście,4,352107,55.89,6300,11-01-2021,https://www.otodom.pl/pl/oferta/cztery-pokoje-55-m2-balkon-system-home-smart-ID49v9m.html
Mieszkanie po remoncie,Widzew Zarzew,2,285000,56.50,5044,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-ID49wrm.html
4-pokoje 2 miejsca postojowe rolety zew,Bałuty Kochanówka,4,405000,68.46,5916,11-01-2021,https://www.otodom.pl/pl/oferta/4-pokoje-2-miejsca-postojowe-rolety-zew-ID49nqQ.html
Kawalerka z tarasem dostępna w lutym! 34 m2 + ogró,Śródmieście,1,239610,34.23,7000,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-z-tarasem-dostepna-w-lutym-34-m2-ogro-ID49v9l.html
Kup w Promocji ! Cztery 56 m2 + balkon 4 pi,Śródmieście,4,364845,56.13,6500,11-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-cztery-pokoje-56-m2-balkon-4-pi-ID49v9j.html
Doskonała inwestycja 2 + balkon ! stan dewe,Śródmieście,2,273963,40.89,6700,11-01-2021,https://www.otodom.pl/pl/oferta/doskonala-inwestycja-2-pokoje-balkon-stan-dewe-ID49v9h.html
Hot Oferta !! 3 Na Nowym Osiedlu na Górnej,Górna,3,329181,52.54,6265,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-na-nowym-osiedlu-na-gornej-ID49v9g.html
Zdalna rezerwacja! Trzy 53 m2 + balkon na n,Śródmieście,3,347700,53.14,6543,11-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-trzy-pokoje-53-m2-balkon-na-n-ID49v9d.html
Doskonała inwestycja kawalerka + balkon ! stan dew,Górna,1,217560,29.40,7400,11-01-2021,https://www.otodom.pl/pl/oferta/doskonala-inwestycja-kawalerka-balkon-stan-dew-ID49v9b.html
Kup W Promocji ! 3 50 m2 +Balkon+System Hom,Górna,3,316000,50.41,6269,11-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-3-pokoje-50-m2-balkon-system-hom-ID49v9a.html
Przestronne 4 stan deweloperski - Nowa inwe,Śródmieście,4,441823,72.43,6100,11-01-2021,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-stan-deweloperski-nowa-inwe-ID49v98.html
Hot Promocja ! 3 Pokoje + balkon w nowej inwestycj,Widzew,3,332652,53.91,6171,11-01-2021,https://www.otodom.pl/pl/oferta/hot-promocja-3-pokoje-balkon-w-nowej-inwestycj-ID49v97.html
Rabaty ! Trzypokojowe mieszkanie w nowej inwestycj,Widzew,3,332652,52.08,6387,11-01-2021,https://www.otodom.pl/pl/oferta/rabaty-trzypokojowe-mieszkanie-w-nowej-inwestycj-ID49v96.html
Mieszkanie na nowym osiedlu 1 piętro - Centrum !!!,Śródmieście,2,337350,44.91,7512,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-nowym-osiedlu-1-pietro-centrum-ID49v95.html
Świetna inwestycja w mieszkanie deweloperskie 44 M,Śródmieście,2,345704,43.76,7900,11-01-2021,https://www.otodom.pl/pl/oferta/swietna-inwestycja-w-mieszkanie-deweloperskie-44-m-ID49v94.html
Mieszkanie na nowym osiedlu fantastycznym widokiem,Śródmieście,3,400575,53.41,7500,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-nowym-osiedlu-fantastycznym-widokiem-ID49v93.html
Mieszkanie na nowym osiedlu na Widzewie 1 piętro !,Śródmieście,3,352688,52.64,6700,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-nowym-osiedlu-na-widzewie-1-pietro-ID49v91.html
Świetna inwestycja Hot Oferta Z Tarasem 2 4,Widzew,2,281472,41.56,6773,11-01-2021,https://www.otodom.pl/pl/oferta/swietna-inwestycja-hot-oferta-z-tarasem-2-pokoje-4-ID49v8Y.html
Zdalna rezerwacja! 4 56 m2 w nowej inwestyc,Widzew,4,386340,56.40,6850,11-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-4-pokoje-56-m2-w-nowej-inwestyc-ID49v8W.html
Zdalna Rezerwacja ! Przestronne mieszkanie 4 pokoj,Śródmieście,4,455280,65.04,7000,11-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-przestronne-mieszkanie-4-pokoj-ID49v8T.html
Zdalna rezerwacja- 2 w powstającym apartame,Śródmieście,2,348725,41.83,8337,11-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-2-pokoje-w-powstajacym-apartame-ID49v8Q.html
Dla inwestora! kawalerka 27 m2 w powstającym apart,Śródmieście,1,230076,27,8521,11-01-2021,https://www.otodom.pl/pl/oferta/dla-inwestora-kawalerka-27-m2-w-powstajacym-apart-ID49v8P.html
Hot Oferta!!!- 3 w powstającym apartamentow,Śródmieście,3,329181,52.54,6265,11-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-3-pokoje-w-powstajacym-apartamentow-ID49v8O.html
Zdalna Rezrwacja! Duże mieszkanie 4 na Widz,Śródmieście,4,401153,59.43,6750,11-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezrwacja-duze-mieszkanie-4-pokoje-na-widz-ID49v8N.html
Inwestycja w projekt deweloperski - pewny zarobek,Śródmieście,3,200000,70,2857,11-01-2021,https://www.otodom.pl/pl/oferta/inwestycja-w-projekt-deweloperski-pewny-zarobek-ID49v8M.html
Przestronne mieszkanie w samym centrum,Śródmieście,4,462000,113.82,4059,11-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-samym-centrum-ID49v8r.html
Rozkładowe mieszkanie 3 -pokojowe na Widzewie z ba,Widzew,3,368000,62,5935,11-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-3-pokojowe-na-widzewie-z-ba-ID49v5K.html
Komfortowe nietuzinkowe M-4 68m Łódź Chojny,Górna Chojny,3,450000,68,6618,11-01-2021,https://www.otodom.pl/pl/oferta/komfortowe-nietuzinkowe-m-4-68m-lodz-chojny-ID49rYw.html
możliwość 3-go pokoju,Górna,2,227000,57.50,3948,11-01-2021,https://www.otodom.pl/pl/oferta/mozliwosc-3-go-pokoju-ID48ZA5.html
Nowoczesne mieszkanie 2 ul. Senatorska 50,Górna,2,383000,46.40,8254,11-01-2021,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-ul-senatorska-50-ID48Z42.html
Mieszkanie z ogródkiem blisko centrum ul.Kurczaki,Górna,4,457743,75.66,6050,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-blisko-centrum-ul-kurczaki-ID49v5b.html
W sercu Łodzi przy Parku Źródliska!!!,Śródmieście,1,268156,43.96,6100,11-01-2021,https://www.otodom.pl/pl/oferta/w-sercu-lodzi-przy-parku-zrodliska-ID49v4J.html
Mieszkania w Łodzi,Polesie,2,140000,34,4118,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkania-w-lodzi-ID49wZF.html
2 pokojowe widne mieszkanie,Górna,2,260000,40,6500,11-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-widne-mieszkanie-ID49wZu.html
Mieszkania w Łodzi,Polesie,1,149000,30,4967,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkania-w-lodzi-ID49wZp.html
Mieszkanie 5466 Łódź,Bałuty,3,319000,54.66,5836,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-54-66-m-lodz-ID49wXN.html
Bezczynszowe mieszkanie z ogródkiem w centrum,Górna,4,599000,140,4279,11-01-2021,https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-z-ogrodkiem-w-centrum-ID49wVM.html
M3 II p. ładna kamienica 40 m2 -Al. Politechniki,Górna,2,134000,40.02,3348,11-01-2021,https://www.otodom.pl/pl/oferta/m3-ii-p-ladna-kamienica-40-m2-al-politechniki-ID49wV2.html
Apartament 82 m2 dwa tarasy Bałuty,Bałuty,4,575000,82,7012,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-82-m2-dwa-tarasy-baluty-ID49wWK.html
Mieszkanie 4760 Łódź,Bałuty,2,269500,47.60,5662,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-47-60-m-lodz-ID49wTP.html
M3 ul.Broniewskiego !!,Górna,2,235000,39.76,5910,11-01-2021,https://www.otodom.pl/pl/oferta/m3-ul-broniewskiego-ID49wTH.html
M3 do własnej aranżacji!,Górna Dąbrowa,2,194000,36.32,5341,11-01-2021,https://www.otodom.pl/pl/oferta/m3-do-wlasnej-aranzacji-ID49wRt.html
Duże M3/M3 z loggią IV p./winda - Koziny,Polesie Koziny,1,186000,34.28,5426,11-01-2021,https://www.otodom.pl/pl/oferta/duze-m3-m3-z-loggia-iv-p-winda-koziny-ID49wPn.html
2 Pokoje 45m2 Super Lokalizacja Miejsce Parkingowe,Bałuty Teofilów,2,274900,45,6109,11-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-45m2-super-lokalizacja-miejsce-parkingowe-ID49wOa.html
Mieszkanie M-4 na parterze o powierzchni 5268 m2,Górna,3,285000,52.68,5410,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-m-4-na-parterze-o-powierzchni-52-68-m2-ID49wIw.html
*** 0 % prowizji od Kupującego !!! ***,Górna,4,450000,79.70,5646,11-01-2021,https://www.otodom.pl/pl/oferta/0-prowizji-od-kupujacego-ID49wEy.html
Kawalerka 38m Piotrkowska z Wigury centrum Łodzi,Śródmieście,1,189000,38,4974,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-38m-piotrkowska-z-wigury-centrum-lodzi-ID49wCR.html
Kawalerka po remoncie Polesie - Karolew,Polesie Karolew,1,119000,30.60,3889,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-polesie-karolew-ID49wCN.html
POLESIE / ZŁOTNO 25m2 BALKON -nowy apartamentowiec,Polesie,3,304916,49.18,6200,11-01-2021,https://www.otodom.pl/pl/oferta/polesie-zlotno-25m2-balkon-nowy-apartamentowiec-ID49wCh.html
Mieszkanie 6260 Łódź,Śródmieście,3,490000,62.60,7827,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-62-60-m-lodz-ID49wC8.html
Bałuty Teofilów / Złotno - 4POK ROZKŁAD 5400 P/M,Bałuty,4,497178,92.07,5400,11-01-2021,https://www.otodom.pl/pl/oferta/baluty-teofilow-zlotno-4pok-rozklad-5400-p-m-ID49wBo.html
Bałuty Teofilów / Złotno - 3 Taras 284m2,Bałuty,3,337067.01,57.13,5900,11-01-2021,https://www.otodom.pl/pl/oferta/baluty-teofilow-zlotno-3-pokoje-taras-28-4m2-ID49wB6.html
Bałuty Złotno / Teofilów - 2 ROZKŁADOWE,Bałuty,2,298534,48.94,6100,11-01-2021,https://www.otodom.pl/pl/oferta/baluty-zlotno-teofilow-2-pokoje-rozkladowe-ID49wAP.html
Unikatowe mieszkanie 125m super lokalizacja,Śródmieście,3,670000,125,5360,11-01-2021,https://www.otodom.pl/pl/oferta/unikatowe-mieszkanie-125m-super-lokalizacja-ID49u5N.html
Wygodne 3-pokojowe mieszkanie na Olechowie M-4,Widzew Olechów,3,420000,60.55,6936,11-01-2021,https://www.otodom.pl/pl/oferta/wygodne-3-pokojowe-mieszkanie-na-olechowie-m-4-ID49ncP.html
Prywatnie M3 Łódź Julianów ul .Sierakowskiego,Bałuty,2,262000,38,6895,11-01-2021,https://www.otodom.pl/pl/oferta/prywatnie-m3-lodz-julianow-ul-sierakowskiego-ID49kb8.html
Bałuty Złotno / Teofilów - 2 - 6100 PLN/M2,Bałuty,2,250771,41.11,6100,11-01-2021,https://www.otodom.pl/pl/oferta/baluty-zlotno-teofilow-2-pokoje-6100-pln-m2-ID49wAI.html
M-4 Bałuty,Bałuty,3,360000,57,6316,11-01-2021,https://www.otodom.pl/pl/oferta/m-4-baluty-ID49wyL.html
Słoneczna Kawalerka,Bałuty Teofilów,1,215000,27,7963,11-01-2021,https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-ID49wyh.html
M-2 Karolew 1 piętro balkon!,Polesie Karolew,1,180000,27,6667,11-01-2021,https://www.otodom.pl/pl/oferta/m-2-karolew-1-pietro-balkon-ID49wy9.html
Radogoszcz Zachód 3,Bałuty,3,289000,53,5453,11-01-2021,https://www.otodom.pl/pl/oferta/radogoszcz-zachod-3-pokoje-ID49wy7.html
74m2 4-godne Uwagi ul. Nastrojowa,Bałuty Radogoszcz,4,429000,74,5797,11-01-2021,https://www.otodom.pl/pl/oferta/74m2-4-pokoje-godne-uwagi-ul-nastrojowa-ID49wuf.html
3 wykończone 200m od Manufaktury,Śródmieście,3,429000,51.72,8295,11-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-wykonczone-200m-od-manufaktury-ID49wtO.html
M3 na Łódź górna Dąbrowa dwa 38m z balkonem,Górna,2,194000,38,5105,11-01-2021,https://www.otodom.pl/pl/oferta/m3-na-lodz-gorna-dabrowa-dwa-pokoje-38m-z-balkonem-ID49wqA.html
Kawalerka! Tani parking! Prawdziwa cena!,Śródmieście,1,206720,27.15,7614,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-tani-parking-prawdziwa-cena-ID49wnV.html
Prestiżowa inwestycja wysoki standard!,Śródmieście,1,217553,26,8367,11-01-2021,https://www.otodom.pl/pl/oferta/prestizowa-inwestycja-wysoki-standard-ID49wnW.html
Prestiżowa inwestycja wysoki standard!,Śródmieście,2,380633,56.39,6750,11-01-2021,https://www.otodom.pl/pl/oferta/prestizowa-inwestycja-wysoki-standard-ID49wnU.html
Prestiżowa inwestycja wysoki standard! Ogromny ba,Śródmieście,3,469854,71,6618,11-01-2021,https://www.otodom.pl/pl/oferta/prestizowa-inwestycja-wysoki-standard-ogromny-ba-ID49wnT.html
Prestiżowa inwestycja wysoki standard!,Śródmieście,2,333923,49.47,6750,11-01-2021,https://www.otodom.pl/pl/oferta/prestizowa-inwestycja-wysoki-standard-ID49wnS.html
Dwa 41m2 tani parking!,Śródmieście,2,276744,40.89,6768,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-41m2-tani-parking-ID49wnR.html
Apartament 52m2 3! Odbiór w kwietniu!,Górna,3,333347,51.77,6439,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-52m2-3-pokoje-odbior-w-kwietniu-ID49wnQ.html
49m2+balkon 9m2 trzy!,Śródmieście,3,312633,48.91,6392,11-01-2021,https://www.otodom.pl/pl/oferta/49m2-balkon-9m2-trzy-pokoje-ID49wnP.html
Mieszkanie 41m2 - odbiór w kwietniu! Prawdziwa cen,Śródmieście,2,281890,41.08,6862,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-odbior-w-kwietniu-prawdziwa-cen-ID49wnO.html
Kawalerka 27.31m2 - odbiór w kwietniu! Dodatkowo b,Śródmieście,1,207938,27.31,7614,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-31m2-odbior-w-kwietniu-dodatkowo-b-ID49wnN.html
516m2 3pokoje dwa balkony! Aktualna cena!,Śródmieście,3,342019,51.61,6627,11-01-2021,https://www.otodom.pl/pl/oferta/51-6m2-3pokoje-dwa-balkony-aktualna-cena-ID49wnM.html
51m2 3pokojeprawdziwa cena!,Widzew,3,335909,51.05,6580,11-01-2021,https://www.otodom.pl/pl/oferta/51m2-3pokoje-prawdziwa-cena-ID49wnL.html
50m2 3pokojeaktualna cena!,Śródmieście,1,333901,50.03,6674,11-01-2021,https://www.otodom.pl/pl/oferta/50m2-3pokoje-aktualna-cena-ID49wnK.html
Apartament 85m mieszkanie Złotno deweloperski,Polesie Nowe Złotno,4,500000,85,5882,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-85m-mieszkanie-zlotno-deweloperski-ID49s1a.html
Mieszkanie Osiedle Liściasta Park,Bałuty,2,375000,47.50,7895,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-osiedle-lisciasta-park-ID48Shv.html
Mieszkanie w inwestycji Oliwkowe 59 PROMOCJA,Widzew Zarzew,3,445942,84.14,5300,11-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-oliwkowe-59-promocja-ID41Fd7.html
Apartament 51m2 3pokoje! Tani parking! Prawdziwa,Śródmieście,3,337094,51.20,6584,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-51m2-3pokoje-tani-parking-prawdziwa-ID49wnJ.html
Apartament 51m2 3pokoje!,Śródmieście,3,328711,51.05,6439,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-51m2-3pokoje-ID49wnH.html
Apartament 49m2+balkon 9m2! Aktualna cena!,Śródmieście,3,312633,48.91,6392,11-01-2021,https://www.otodom.pl/pl/oferta/apartament-49m2-balkon-9m2-aktualna-cena-ID49wnF.html
Dwa 40m2+balkon 45m2 aktualna cena!,Śródmieście,2,288646,40.14,7191,11-01-2021,https://www.otodom.pl/pl/oferta/dwa-pokoje-40m2-balkon-4-5m2-aktualna-cena-ID49wnD.html
Kawalerka z ogrodem! Odbiór w kwietniu! Prawdziwa,Śródmieście,1,207938,27.31,7614,11-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodem-odbior-w-kwietniu-prawdziwa-ID49wnB.html
