Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Sprzedam bezpośrednio M3,Bałuty,2,265000,38.30,6919,20-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-m3-ID48FId.html
M3 na Widzewie Prawdziwa Perełka,Widzew,2,430000,61.60,6981,20-01-2021,https://www.otodom.pl/pl/oferta/m3-na-widzewie-prawdziwa-perelka-ID49Foe.html
Mieszkanie 3 pokojowe Łódź Dąbrowa bezpośrednio,Górna Dąbrowa,3,308000,48.24,6385,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-lodz-dabrowa-bezposrednio-ID49FlO.html
Mieszkanie - Łódź Górna,Górna,3,317000,48,6604,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49Fjr.html
Apartament z ogródkiem do własnej aranżacji,Polesie,3,411357,63.36,6492,20-01-2021,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-do-wlasnej-aranzacji-ID49Fjq.html
Mieszkanie - Łódź Bałuty,Bałuty,2,385000,56.02,6873,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-ID49Fjo.html
Mieszkanie - Łódź Górna,Górna,2,230000,37,6216,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49Fjn.html
Mieszkanie - Łódź Teofilów,Bałuty Teofilów,3,298000,57,5228,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-teofilow-ID49Fjl.html
Atrakcyjne M - 4 na Olechowie - bezpośrednio,Widzew,3,349000,61,5721,20-01-2021,https://www.otodom.pl/pl/oferta/atrakcyjne-m-4-na-olechowie-bezposrednio-ID49Fhy.html
Zamieszkaj na Swoim w nowoczesnym apartamentowcu,Śródmieście,1,212279,26.37,8050,20-01-2021,https://www.otodom.pl/pl/oferta/zamieszkaj-na-swoim-w-nowoczesnym-apartamentowcu-ID49Fhe.html
M2 w prestiżowym budynku apartamentowym,Śródmieście,2,380633,56.39,6750,20-01-2021,https://www.otodom.pl/pl/oferta/m2-w-prestizowym-budynku-apartamentowym-ID49Fhc.html
Mieszkanie „na start” lub inwestycja pod wynajem,Śródmieście,1,305003,40.94,7450,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-start-lub-inwestycja-pod-wynajem-ID49Fh9.html
W sąsiedztwie parków! 0% prowizji! 0% Pcc!,Widzew,3,355872,51.76,6875,20-01-2021,https://www.otodom.pl/pl/oferta/w-sasiedztwie-parkow-0-prowizji-0-pcc-ID49FfA.html
W centrum!(2 przecznice od ul. Piotrkowskiej) 0%,Śródmieście,4,377000,56.50,6673,20-01-2021,https://www.otodom.pl/pl/oferta/w-centrum-2-przecznice-od-ul-piotrkowskiej-0-ID49Ffs.html
W centrum!(2 przecznice od ul. Piotrkowskiej) 0%,Śródmieście,3,344000,52,6615,20-01-2021,https://www.otodom.pl/pl/oferta/w-centrum-2-przecznice-od-ul-piotrkowskiej-0-ID49Ffq.html
W centrum!(2 przecznice od ul. Piotrkowskiej) 0%,Śródmieście,3,335999,50,6720,20-01-2021,https://www.otodom.pl/pl/oferta/w-centrum-2-przecznice-od-ul-piotrkowskiej-0-ID49Ffo.html
Klimatyczny apartament na poddaszu w centrum Łodzi,Śródmieście,3,429000,130,3300,20-01-2021,https://www.otodom.pl/pl/oferta/klimatyczny-apartament-na-poddaszu-w-centrum-lodzi-ID49Ffg.html
2 Górna,Górna,2,285000,45,6333,20-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-gorna-ID49Fen.html
Mieszkanie M3 ul. Wielkopolska Bezpośrednio,Bałuty,2,269000,42.76,6291,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-m3-ul-wielkopolska-bezposrednio-ID49FdW.html
Oferta Promocyjna!,Widzew,3,346638,54.28,6386,20-01-2021,https://www.otodom.pl/pl/oferta/oferta-promocyjna-ID49dzT.html
PRIMO Nowe Centrum Łodzi Dworzec Fabryczny,Śródmieście,2,398000,45.12,8821,20-01-2021,https://www.otodom.pl/pl/oferta/primo-nowe-centrum-lodzi-dworzec-fabryczny-ID48D3v.html
ul. Jaracza 42 mieszkanie 87 m2 front,Śródmieście,3,550000,87,6322,20-01-2021,https://www.otodom.pl/pl/oferta/ul-jaracza-42-mieszkanie-87-m2-front-ID43COF.html
Mieszkanie 38 Łódź,Górna,2,228000,38,6000,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-38-m-lodz-ID49FdS.html
Atrakcyjna lokalizacja! Oferta limitowana! 0% Pcc!,Widzew,2,310540,42.09,7378,20-01-2021,https://www.otodom.pl/pl/oferta/atrakcyjna-lokalizacja-oferta-limitowana-0-pcc-ID49FbV.html
W centrum!(2 przecznice od ul. Piotrkowskiej) 0%,Śródmieście,2,280000,41,6829,20-01-2021,https://www.otodom.pl/pl/oferta/w-centrum-2-przecznice-od-ul-piotrkowskiej-0-ID49FbW.html
Mieszkanie/2pokoje/5737m2/blok cegła/ogrodzone,Górna Dąbrowa,2,285000,57.37,4968,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-57-37m2-blok-cegla-ogrodzone-ID49Fbw.html
2 z balkonem oddanie w czerwcu - Teofilów,Bałuty Teofilów,2,283654,44.66,6351,20-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-oddanie-w-czerwcu-teofilow-ID49F9h.html
M-3 Górna Park Dom Handlowy Pionier Ryneczek,Górna,2,207000,37.20,5565,20-01-2021,https://www.otodom.pl/pl/oferta/m-3-gorna-park-dom-handlowy-pionier-ryneczek-ID49F8a.html
M-3 38m2 Teofilów,Bałuty Teofilów,2,195000,38,5132,20-01-2021,https://www.otodom.pl/pl/oferta/m-3-38m2-teofilow-ID49F4T.html
Kawalerka Łódź - Retkinia 8p.,Polesie Retkinia,1,210000,31,6774,20-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-lodz-retkinia-8p-ID49F4w.html
M3-Bałuty-Teofilów-Teofilów,Bałuty Teofilów,2,195000,38,5132,20-01-2021,https://www.otodom.pl/pl/oferta/m3-baluty-teofilow-teofilow-ID49F3L.html
M-3 44m2 Dąbrowa  Pełny Rozkład Balkon,Górna Dąbrowa,2,235000,44,5341,20-01-2021,https://www.otodom.pl/pl/oferta/m-3-44m2-dabrowa-pelny-rozklad-balkon-ID49F2q.html
Mieszkanie na 1. piętrze w cichej okolicy balkon,Widzew,2,180000,34,5294,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-na-1-pietrze-w-cichej-okolicy-balkon-ID49F11.html
2 Górna,Górna,2,205000,34,6029,20-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-gorna-ID49EZR.html
Mieszkanie 4275 Łódź,Śródmieście,2,299300,42.75,7001,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-42-75-m-lodz-ID49EZ8.html
Przytulny apartament z balkonem____Zapraszam,Śródmieście,1,218543,26.49,8250,20-01-2021,https://www.otodom.pl/pl/oferta/przytulny-apartament-z-balkonem-zapraszam-ID49EZ2.html
Ostatnie kawalerki w pięknym Apartamentowcu,Śródmieście,1,227711,27.94,8150,20-01-2021,https://www.otodom.pl/pl/oferta/ostatnie-kawalerki-w-pieknym-apartamentowcu-ID49EZ1.html
Nowe M-3 przy Politechnice w Mega Promocji !!!,Górna,3,350700,51.35,6830,20-01-2021,https://www.otodom.pl/pl/oferta/nowe-m-3-przy-politechnice-w-mega-promocji-ID49EYY.html
Mega Rabat !!! Nowe M-2 przy Politechnice,Górna,2,290000,40.36,7185,20-01-2021,https://www.otodom.pl/pl/oferta/mega-rabat-nowe-m-2-przy-politechnice-ID49EYX.html
Okazja ! Dwupokojowe mieszkanie z możliwością trze,Widzew,2,340221,66,5155,20-01-2021,https://www.otodom.pl/pl/oferta/okazja-dwupokojowe-mieszkanie-z-mozliwoscia-trze-ID49ESh.html
Trzypokojowe mieszkanie 63m2 Parter+ ogródek- Już,Widzew,3,392646,63.33,6200,20-01-2021,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-63m2-parter-ogrodek-juz-ID49ESg.html
Mieszkanie z niskim czynszem i ogrzewniem gazowym,Śródmieście,2,19000,75,253,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-z-niskim-czynszem-i-ogrzewniem-gazowym-ID49ESf.html
Dwupokojowe mieszkanie - doskonałe pod inwestycje-,Śródmieście,2,322530,41.35,7800,20-01-2021,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-doskonale-pod-inwestycje-ID49ESe.html
Dla Inwestora 1 +balkon - Nowa Przędzalnia !,Górna,2,261000,34.80,7500,20-01-2021,https://www.otodom.pl/pl/oferta/dla-inwestora-1-pokoj-balkon-nowa-przedzalnia-ID49ESc.html
Inwestycja w projekt deweloperski - pewny zarobek,Bałuty,3,350000,60,5833,20-01-2021,https://www.otodom.pl/pl/oferta/inwestycja-w-projekt-deweloperski-pewny-zarobek-ID49ESd.html
Kawalerka z wydzieloną sypialnią Widzew Wsch. 26m2,Widzew Widzew-Wschód,1,215000,26.42,8138,20-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-sypialnia-widzew-wsch-26m2-ID48QIz.html
Łódź Wodna apt DWUPOZIOMOWY 104 m + ogromny taras!,Widzew,3,669000,104.82,6382,20-01-2021,https://www.otodom.pl/pl/oferta/lodz-wodna-apt-dwupoziomowy-104-m-ogromny-taras-ID45yVc.html
Hot Oferta ! Trzy- doskonałe na inwestycje-,Górna,3,299446,48.37,6191,20-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-trzy-pokoje-doskonale-na-inwestycje-ID49ESb.html
Kup W Promocji! Dwa doskonałe na inwestycje,Śródmieście,2,276400,41.09,6727,20-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-dwa-pokoje-doskonale-na-inwestycje-ID49ESa.html
Zdalna rezerwacja! Trzy+ balkon  3 piętro,Śródmieście,3,324258,49.13,6600,20-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-trzy-pokoje-balkon-3-pietro-ID49ES9.html
Okazja ! 48m2 +balkon + pakiet home smart,Śródmieście,3,316160,48.64,6500,20-01-2021,https://www.otodom.pl/pl/oferta/okazja-48m2-balkon-pakiet-home-smart-ID49ES8.html
Hot oferta ! Kawalerka  stan deweloperski- O % Pr,Górna,1,215000,27.15,7919,20-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-kawalerka-stan-deweloperski-o-pr-ID49ES6.html
Promocja ! Trzy 5011 m2 z Balkonem,Górna,3,305449,50.11,6096,20-01-2021,https://www.otodom.pl/pl/oferta/promocja-trzy-pokoje-50-11-m2-z-balkonem-ID49ES5.html
1-pokojowe Polesie CO gazowe- Prywatna kamienica,Polesie,1,30000,25,1200,20-01-2021,https://www.otodom.pl/pl/oferta/1-pokojowe-polesie-co-gazowe-prywatna-kamienica-ID49EPJ.html
M3 po generalnym remoncie Teofilów,Bałuty Teofilów,2,239000,37,6459,20-01-2021,https://www.otodom.pl/pl/oferta/m3-po-generalnym-remoncie-teofilow-ID49ENx.html
Przestronne mieszkanie 3 pokojowe,Polesie Jagodnica-Złotno,3,550000,83,6627,20-01-2021,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-3-pokojowe-ID49EJ4.html
M3 Teofilów 38m2-rozkładowe-jedyne w swoim rodzaju,Bałuty Teofilów,2,245000,38,6447,20-01-2021,https://www.otodom.pl/pl/oferta/m3-teofilow-38m2-rozkladowe-jedyne-w-swoim-rodzaju-ID49EEw.html
Kawalerka Retkinia Piaski,Polesie Retkinia,1,210000,31,6774,20-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-retkinia-piaski-ID49EC0.html
nowe mieszkanie dwupokojowe,Górna Chojny,2,189000,29.30,6451,20-01-2021,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dwupokojowe-ID49Ezn.html
Mieszkanie blisko Manu przy Parku Staromiejskim!!,Bałuty,2,280000,43,6512,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-blisko-manu-przy-parku-staromiejskim-ID49Exm.html
Deweloperskie M-3/Al.Piłsudskiego/ Hot Promocja,Widzew,3,375000,51.35,7303,20-01-2021,https://www.otodom.pl/pl/oferta/deweloperskie-m-3-al-pilsudskiego-hot-promocja-ID49Ev8.html
Mega Rabaty-Nowe M-2/Al.Piłsudskiego,Widzew,2,286400,35.04,8174,20-01-2021,https://www.otodom.pl/pl/oferta/mega-rabaty-nowe-m-2-al-pilsudskiego-ID49Ev5.html
M5 na Retkini,Polesie Retkinia,4,324000,64,5063,20-01-2021,https://www.otodom.pl/pl/oferta/m5-na-retkini-ID49Ew1.html
Rozkładowe M3 - Łódź Górna,Górna,2,240000,43.70,5492,20-01-2021,https://www.otodom.pl/pl/oferta/rozkladowe-m3-lodz-gorna-ID49Eql.html
2 pokojowe mieszkanie w bloku z 2015 - Chojny,Górna Chojny,2,269000,42,6405,20-01-2021,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-bloku-z-2015-chojny-ID49Enx.html
Sprzedam NOWE mieszkanie w centrum Łodzi,Polesie,2,370000,43,8605,20-01-2021,https://www.otodom.pl/pl/oferta/sprzedam-nowe-mieszkanie-w-centrum-lodzi-ID49yDS.html
3-pokojowe mieszkanie w wieżowcu - Lutomierska,Bałuty,3,400000,62.50,6400,20-01-2021,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-wiezowcu-lutomierska-ID49vs0.html
Mieszkanie w centrum przy Dworcu Fabrycznym 37 m2,Śródmieście,2,225000,37.30,6032,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-przy-dworcu-fabrycznym-37-m2-ID48hXJ.html
M3__Specjalna Hot oferta dla Państwa - Zapraszam,Górna,3,336363,48.54,6930,20-01-2021,https://www.otodom.pl/pl/oferta/m3-specjalna-hot-oferta-dla-panstwa-zapraszam-ID49EeC.html
Apartament 2 pok.___ Smart Home___Zapraszam,Widzew,2,286468,34.82,8227,20-01-2021,https://www.otodom.pl/pl/oferta/apartament-2-pok-smart-home-zapraszam-ID49EeB.html
Nowe M-2 blisko Politechniki/Od Zaraz !!!,Górna,2,272600,39.46,6908,20-01-2021,https://www.otodom.pl/pl/oferta/nowe-m-2-blisko-politechniki-od-zaraz-ID49EeA.html
Nowe M-2 przy Politechnice /Od Zaraz !,Górna,2,272600,39.46,6908,20-01-2021,https://www.otodom.pl/pl/oferta/nowe-m-2-przy-politechnice-od-zaraz-ID49Eez.html
Apartament 3 pok. - Zapraszam na spotkanie – Rabat,Widzew,3,385083,51.34,7501,20-01-2021,https://www.otodom.pl/pl/oferta/apartament-3-pok-zapraszam-na-spotkanie-rabat-ID49Eey.html
M2__Rabat ponad 20 500__Hot oferta – Zapraszam,Górna,2,295946,40.89,7238,20-01-2021,https://www.otodom.pl/pl/oferta/m2-rabat-ponad-20-500-hot-oferta-zapraszam-ID49Eex.html
Mieszkanie w centrum Lodzi 50 m2 - Narutowicza,Śródmieście,2,269000,50.50,5327,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-lodzi-50-m2-narutowicza-ID49Eej.html
M4 od dewelopera! Świetna lokalizacja!,Widzew,4,390000,56.20,6940,20-01-2021,https://www.otodom.pl/pl/oferta/m4-od-dewelopera-swietna-lokalizacja-ID49EdJ.html
Politechnika Łódzka! Funkcjonalny rozkład!,Polesie Retkinia,3,335600,48.60,6905,20-01-2021,https://www.otodom.pl/pl/oferta/politechnika-lodzka-funkcjonalny-rozklad-ID49EdH.html
Najlepsza inwestycja! Politechnika Łódzka/Okazja!,Polesie Retkinia,2,290400,40.36,7195,20-01-2021,https://www.otodom.pl/pl/oferta/najlepsza-inwestycja-politechnika-lodzka-okazja-ID49EdF.html
Ustawne słoneczne M2/Przyjdź po rabat! 0%prowizji,Widzew,2,267990,38,7052,20-01-2021,https://www.otodom.pl/pl/oferta/ustawne-sloneczne-m2-przyjdz-po-rabat-0-prowizji-ID49EdE.html
10 minut do centrum! Słoneczne przestronne M3! 0%,Widzew,3,356990,53.25,6704,20-01-2021,https://www.otodom.pl/pl/oferta/10-minut-do-centrum-sloneczne-przestronne-m3-0-ID49EdD.html
M4 na sprzedaż Łódź Stare Polesie Koziny,Polesie Koziny,3,295000,56.60,5212,20-01-2021,https://www.otodom.pl/pl/oferta/m4-na-sprzedaz-lodz-stare-polesie-koziny-ID49E7G.html
M2__Specjalna Hot oferta dla Państwa - Zapraszam,Górna,2,290550,40.36,7199,20-01-2021,https://www.otodom.pl/pl/oferta/m2-specjalna-hot-oferta-dla-panstwa-zapraszam-ID49E3G.html
Deweloperskie M-3 w świetnej lokalizacji /Al.Polit,Górna,3,336360,48.54,6930,20-01-2021,https://www.otodom.pl/pl/oferta/deweloperskie-m-3-w-swietnej-lokalizacji-al-polit-ID49E3D.html
Nowe M-2 /Politechnika Łódzka Wysoki Rabat !,Górna,2,290550,40.36,7199,20-01-2021,https://www.otodom.pl/pl/oferta/nowe-m-2-politechnika-lodzka-wysoki-rabat-ID49E3C.html
M- 4 w Centrum - ul. Piotrkowska /Galeria Łódzka,Śródmieście,3,368000,82.62,4454,20-01-2021,https://www.otodom.pl/pl/oferta/m-4-w-centrum-ul-piotrkowska-galeria-lodzka-ID49E15.html
Przytulne M-3 z balkonem na I piętrze przy parku,Bałuty,2,208000,37.20,5591,20-01-2021,https://www.otodom.pl/pl/oferta/przytulne-m-3-z-balkonem-na-i-pietrze-przy-parku-ID49E0k.html
Bezpośrednio M3 3 piętro Łódź Chojny,Górna Chojny,2,295000,50.10,5888,20-01-2021,https://www.otodom.pl/pl/oferta/bezposrednio-m3-3-pietro-lodz-chojny-ID49DZe.html
2 Żubardź blisko Żabieniec Teofilów 44mkw,Bałuty Żubardź,2,299000,44.21,6763,20-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-zubardz-blisko-zabieniec-teofilow-44mkw-ID49DYm.html
3 w pełnym rozkładzie na Retkini.,Polesie Retkinia,3,420000,61,6885,20-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-w-pelnym-rozkladzie-na-retkini-ID49DYl.html
Trzy 45m2 prawdziwa cena!,Śródmieście,3,312394,44.91,6956,20-01-2021,https://www.otodom.pl/pl/oferta/trzy-pokoje-45m2-prawdziwa-cena-ID49DXq.html
Nowa kawalerka-idealna pod wynajem! Prawdziwa cena,Śródmieście,1,206720,27.15,7614,20-01-2021,https://www.otodom.pl/pl/oferta/nowa-kawalerka-idealna-pod-wynajem-prawdziwa-cena-ID49DXn.html
Unikatowe mieszkanie 125m super lokalizacja,Śródmieście,3,670000,125,5360,20-01-2021,https://www.otodom.pl/pl/oferta/unikatowe-mieszkanie-125m-super-lokalizacja-ID49u5N.html
Przestronny Apartament w doskonałej lokalizacji,Górna,4,720000,153,4706,20-01-2021,https://www.otodom.pl/pl/oferta/przestronny-apartament-w-doskonalej-lokalizacji-ID45Zhl.html
Przestronne M3 z potencjałem blisko Manufaktury,Bałuty,2,265000,47,5638,20-01-2021,https://www.otodom.pl/pl/oferta/przestronne-m3-z-potencjalem-blisko-manufaktury-ID49DXl.html
Trzy sypialnie + salon! 5613m2,Śródmieście,4,374612,56.13,6674,20-01-2021,https://www.otodom.pl/pl/oferta/trzy-sypialnie-salon-56-13m2-ID49DXk.html
Mieszkanie w apartamentowcu 41m2+ balkon!,Śródmieście,2,276744,40.89,6768,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-ID49DXf.html
Mieszkanie w apartamentowcu 41m2+ balkon 45m2!Tan,Polesie,2,276744,40.89,6768,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-apartamentowcu-41m2-balkon-4-5m2-tan-ID49DXe.html
Kawalerka 27.48m2+39m2 ogrodu!,Polesie,1,209232,27.48,7614,20-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49DXa.html
Kawalerka 27.48m2+39m2 ogrodu!,Śródmieście,1,209232,27.48,7614,20-01-2021,https://www.otodom.pl/pl/oferta/kawalerka-27-48m2-39m2-ogrodu-ID49DX7.html
Mieszkanie 2 48m2 w Wieżowcu,Górna,2,240000,48,5000,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-48m2-w-wiezowcu-ID49DUU.html
Mieszkanie 6563 Łódź,Górna Chojny,3,540000,65.63,8228,20-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-65-63-m-lodz-ID49DQE.html
M2 ul.Rojna !!!,Bałuty,1,212000,27,7852,20-01-2021,https://www.otodom.pl/pl/oferta/m2-ul-rojna-ID49DOp.html
M4 ul. Klonowa !!!,Bałuty,3,349000,60,5817,20-01-2021,https://www.otodom.pl/pl/oferta/m4-ul-klonowa-ID49DOl.html
Duże M3 ul.Przybyszewskiego!!!,Widzew,2,290000,56.50,5133,20-01-2021,https://www.otodom.pl/pl/oferta/duze-m3-ul-przybyszewskiego-ID49DOj.html
Doskonały lokal w sąsiedztwie Placu Wolności,Śródmieście,2,570000,81.68,6978,20-01-2021,https://www.otodom.pl/pl/oferta/doskonaly-lokal-w-sasiedztwie-placu-wolnosci-ID49DNw.html
3 pokojowy apartament na Górnej ul. Mazurska,Górna,3,470000,64.30,7309,20-01-2021,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-gornej-ul-mazurska-ID49DMs.html
Hot Oferta ! Trzy- doskonałe na inwestycje-,Górna,3,299446,48.37,6191,20-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-trzy-pokoje-doskonale-na-inwestycje-ID49DMa.html
Kup W Promocji! Dwa doskonałe na inwestycje,Śródmieście,2,276400,41.09,6727,20-01-2021,https://www.otodom.pl/pl/oferta/kup-w-promocji-dwa-pokoje-doskonale-na-inwestycje-ID49DM8.html
Zdalna rezerwacja! Trzy+ balkon  3 piętro,Śródmieście,3,324258,49.13,6600,20-01-2021,https://www.otodom.pl/pl/oferta/zdalna-rezerwacja-trzy-pokoje-balkon-3-pietro-ID49DM7.html
Okazja ! 48m2 +balkon + pakiet home smart,Śródmieście,3,316160,48.64,6500,20-01-2021,https://www.otodom.pl/pl/oferta/okazja-48m2-balkon-pakiet-home-smart-ID49DM5.html
Hot oferta ! Kawalerka  stan deweloperski- O % Pr,Górna,1,215000,27.15,7919,20-01-2021,https://www.otodom.pl/pl/oferta/hot-oferta-kawalerka-stan-deweloperski-o-pr-ID49DM2.html
Promocja ! Trzy 5011 m2 z Balkonem,Górna,3,305449,50.11,6096,20-01-2021,https://www.otodom.pl/pl/oferta/promocja-trzy-pokoje-50-11-m2-z-balkonem-ID49DM0.html
