Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
ul. Zielona - 3 - cegła Przestronne,łódzkie,3,395000,70.30,5619,10-01-2021,https://www.otodom.pl/pl/oferta/ul-zielona-3-pokoje-cegla-przestronne-ID49p7N.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.4,Widzew,4,418880,59.84,7000,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-4-ID49p7M.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.5,Widzew,3,357350,51.05,7000,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-5-ID49p7K.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.6,Widzew,3,357350,51.05,7000,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-6-ID49p7E.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.7,Widzew,2,293588,38.63,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-7-ID49p7z.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.8,Widzew,2,305064,40.14,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-8-ID49p7r.html
Apartamenty Piłsudskiego | mieszkanie 1.A.4.9,Widzew,2,287980,37.40,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-4-9-ID49p7j.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.1,Widzew,3,361172,51.23,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-1-ID49p7d.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.12,Widzew,3,363851,51.61,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-12-ID49p78.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.13,Widzew,2,286516,34.52,8300,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-13-ID49p6X.html
2 2 piętro Łódź Centrum UMED,Polesie,2,243000,30,8100,10-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-2-pietro-lodz-centrum-umed-ID49gEB.html
M4 Manhattan z miejscem garażowym w cenie,Śródmieście Manhattan,3,450000,67,6716,10-01-2021,https://www.otodom.pl/pl/oferta/m4-manhattan-z-miejscem-garazowym-w-cenie-ID48FR0.html
Olechów/Janów apartamentowiec 2020 &quot;pod klucz&quot;,Widzew Janów,2,385000,44.07,8736,10-01-2021,https://www.otodom.pl/pl/oferta/olechow-janow-apartamentowiec-2020-pod-klucz-ID48lGR.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.2,Widzew,3,357715,50.03,7150,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-2-ID49p6Q.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.4,Widzew,4,421872,59.84,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-4-ID49p6L.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.5,Widzew,3,359903,51.05,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-5-ID49p6H.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.6,Widzew,3,359903,51.05,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-6-ID49p6D.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.7,Widzew,2,295520,38.63,7650,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-7-ID49p6B.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.8,Widzew,2,307071,40.14,7650,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-8-ID49p6x.html
Apartamenty Piłsudskiego | mieszkanie 1.A.5.9,Widzew,2,289850,37.40,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-5-9-ID49p6w.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.1,Widzew,3,363733,51.23,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-1-ID49p6t.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.10,Widzew,2,288522,36.99,7800,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-10-ID49p6r.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.11,Widzew,3,352152,48.91,7200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-11-ID49p6p.html
3 Radogoszcz - rozkładowe loggia zieleń,Bałuty,3,348000,61,5705,10-01-2021,https://www.otodom.pl/pl/oferta/3-pokoje-radogoszcz-rozkladowe-loggia-zielen-ID49p6o.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.12,Widzew,3,364017,51.27,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-12-ID49p6n.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.13,Widzew,2,288242,34.52,8350,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-13-ID49p6j.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.2,Widzew,3,360216,50.03,7200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-2-ID49p6g.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.4,Widzew,4,424864,59.84,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-4-ID49p6c.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.5,Widzew,3,362455,51.05,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-5-ID49p68.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.6,Widzew,3,362455,51.05,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-6-ID49p62.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.7,Widzew,2,297451,38.63,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-7-ID49p5Z.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.8,Widzew,2,309078,40.14,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-8-ID49p5W.html
Apartamenty Piłsudskiego | mieszkanie 1.A.6.9,Widzew,2,291720,37.40,7800,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-6-9-ID49p5S.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.1,Widzew,3,370137,51.23,7225,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-1-ID49p5R.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.10,Widzew,2,290372,36.99,7850,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-10-ID49p5Q.html
2 Teofilów - zielona okolica,Bałuty,2,260000,46,5652,10-01-2021,https://www.otodom.pl/pl/oferta/2-pokoje-teofilow-zielona-okolica-ID49p5O.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.11,Widzew,3,360712,48.91,7375,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-11-ID49p5L.html
Prywatnie - M3 38m2 Teofilów Rojna - REZERWACJA,Bałuty Teofilów,2,247000,37.46,6594,10-01-2021,https://www.otodom.pl/pl/oferta/prywatnie-m3-38m2-teofilow-rojna-rezerwacja-ID49jAU.html
60 m2 cegła II piętro wolne od zaraz,Bałuty,2,249000,59.59,4179,10-01-2021,https://www.otodom.pl/pl/oferta/60-m2-cegla-ii-pietro-wolne-od-zaraz-ID48ZAH.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.12,Widzew,3,374173,51.61,7250,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-12-ID49p5I.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.13,Widzew,2,289968,34.52,8400,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-13-ID49p5H.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.2,Widzew,3,366470,50.03,7325,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-2-ID49p5G.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.5,Widzew,3,368837,51.05,7225,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-5-ID49p5E.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.6,Widzew,3,368837,51.05,7225,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-6-ID49p5B.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.7,Widzew,2,299383,38.63,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-7-ID49p5z.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.8,Widzew,2,311085,40.14,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-8-ID49p5s.html
Apartamenty Piłsudskiego | mieszkanie 1.A.7.9,Widzew,2,293590,37.40,7850,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-7-9-ID49p5l.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.1,Widzew,3,389348,51.23,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-1-ID49p5g.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.10,Widzew,2,303318,36.99,8200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-10-ID49p55.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.11,Widzew,3,376607,48.91,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-11-ID49p4V.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.12,Widzew,3,392236,51.61,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-12-ID49p4R.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.13,Widzew,2,299461,34.52,8675,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-13-ID49p4E.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.14,Widzew,2,292545,35.46,8250,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-14-ID49p4x.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.15,Widzew,2,303482,37.01,8200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-15-ID49p4s.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.2,Widzew,3,385231,50.03,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-2-ID49p4p.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.4,Widzew,4,454784,59.84,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-4-ID49p3F.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.5,Widzew,3,387980,51.05,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-5-ID49p3z.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.6,Widzew,3,387980,51.05,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-6-ID49p3w.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.7,Widzew,2,312903,38.63,8100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-7-ID49p3s.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.8,Widzew,2,325134,40.14,8100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-8-ID49p3r.html
Apartamenty Piłsudskiego | mieszkanie 1.A.8.9,Widzew,2,306680,37.40,8200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-1-a-8-9-ID49p3m.html
Apartamenty Piłsudskiego | mieszkanie 2.A.0.2,Widzew,4,422645,61.70,6850,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-0-2-ID49p3i.html
Apartamenty Piłsudskiego | mieszkanie 2.A.0.4,Widzew,3,363941,53.13,6850,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-0-4-ID49p3d.html
Mieszkanie 2pokoje + kuchnia - Zawiszy Czarnego,Bałuty,2,320000,58.90,5433,10-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-kuchnia-zawiszy-czarnego-ID49o3u.html
Nowoczesne mieszkanie 2 ul. Senatorska 50,Górna,2,383000,46.40,8254,10-01-2021,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-ul-senatorska-50-ID48Z42.html
Mieszkanie w Kamienicy w centrum miasta,Polesie,3,420000,71.25,5895,10-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-centrum-miasta-ID49p3c.html
Apartament ze świetnym widokiem w Ilumino na 12p.,Śródmieście,2,770000,75,10267,10-01-2021,https://www.otodom.pl/pl/oferta/apartament-ze-swietnym-widokiem-w-ilumino-na-12p-ID49p3b.html
Mieszkanie w kamienicy parking i piwnica w cenie,Polesie,2,486000,73.30,6630,10-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-parking-i-piwnica-w-cenie-ID49p3a.html
Apartament w nowej inwestycji Fuzja,Widzew,2,256000,34.83,7350,10-01-2021,https://www.otodom.pl/pl/oferta/apartament-w-nowej-inwestycji-fuzja-ID49p38.html
Apartamenty Piłsudskiego | mieszkanie 2.A.0.6,Widzew,3,368764,54.23,6800,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-0-6-ID49p37.html
Niepowtarzalny apartament w Barciński Park,Śródmieście,3,899000,93,9667,10-01-2021,https://www.otodom.pl/pl/oferta/niepowtarzalny-apartament-w-barcinski-park-ID49p32.html
Apartamenty Piłsudskiego | mieszkanie 2.A.0.7,Widzew,2,309697,41.57,7450,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-0-7-ID49p2R.html
Apartamenty Piłsudskiego | mieszkanie 2.A.1.4,Widzew,3,366597,53.13,6900,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-1-4-ID49p2A.html
Apartamenty Piłsudskiego | mieszkanie 2.A.1.5,Widzew,2,313725,41.83,7500,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-1-5-ID49p2e.html
Apartamenty Piłsudskiego | mieszkanie 2.A.2.1,Widzew,4,390590,56.20,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-2-1-ID49p22.html
Apartamenty Piłsudskiego | mieszkanie 2.A.2.2,Widzew,4,429441,61.79,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-2-2-ID49p1H.html
Apartamenty Piłsudskiego | mieszkanie 2.A.2.3,Widzew,3,359732,51.76,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-2-3-ID49p17.html
Apartamenty Piłsudskiego | mieszkanie 2.A.2.4,Widzew,3,369254,53.13,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-2-4-ID49p0Q.html
Apartamenty Piłsudskiego | mieszkanie 2.A.3.5,Widzew,2,319884,42.09,7600,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-3-5-ID49p0D.html
Apartamenty Piłsudskiego | mieszkanie 2.A.3.7,Widzew,3,370020,52.86,7000,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-3-7-ID49p0t.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.1,Widzew,4,396210,56.20,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-1-ID49p0r.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.2,Widzew,4,435620,61.79,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-2-ID49p0o.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.3,Widzew,3,364908,51.76,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-3-ID49p0n.html
Łódź Wojska Polskiego 2pokoje 30m2 CIEPŁO MIEJSKIE,Śródmieście,2,122000,30,4067,10-01-2021,https://www.otodom.pl/pl/oferta/lodz-wojska-polskiego-2pokoje-30m2-cieplo-miejskie-ID49p0m.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.4,Widzew,3,374567,53.13,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-4-ID49p0k.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.5,Widzew,2,321989,42.09,7650,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-5-ID49p0j.html
Apartamenty Piłsudskiego | mieszkanie 2.A.4.7,Widzew,3,372663,52.86,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-4-7-ID49p0f.html
Apartamenty Piłsudskiego | mieszkanie 2.A.5.3,Widzew,3,367496,51.76,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-5-3-ID49p0e.html
Apartamenty Piłsudskiego | mieszkanie 2.A.5.5,Widzew,2,322091,41.83,7700,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-5-5-ID49p0b.html
Apartamenty Piłsudskiego | mieszkanie 2.A.5.6,Widzew,3,373175,54.28,6875,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-5-6-ID49p08.html
Apartamenty Piłsudskiego | mieszkanie 2.A.5.7,Widzew,3,375306,52.86,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-5-7-ID49oZX.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.1,Widzew,4,410260,56.20,7300,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-1-ID49oZP.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.3,Widzew,3,375260,51.76,7250,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-3-ID49oZw.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.4,Widzew,3,386521,53.13,7275,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-4-ID49oZl.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.5,Widzew,2,326198,42.09,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-5-ID49oZk.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.6,Widzew,3,377246,54.28,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-6-ID49oZ6.html
Apartamenty Piłsudskiego | mieszkanie 2.A.6.7,Widzew,3,380592,52.86,7200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-6-7-ID49oZ2.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.1,Widzew,4,435550,56.20,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-1-ID49oYV.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.2,Widzew,4,478873,61.79,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-2-ID49oYT.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.3,Widzew,3,401140,51.76,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-3-ID49oYR.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.4,Widzew,3,411758,53.13,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-4-ID49oYP.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.5,Widzew,2,344086,42.09,8175,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-5-ID49oYL.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.6,Widzew,3,400315,54.28,7375,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-6-ID49oYH.html
Apartamenty Piłsudskiego | mieszkanie 2.A.7.7,Widzew,3,409665,52.86,7750,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-a-7-7-ID49oYG.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.2,Widzew,2,280686,34.44,8150,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-2-ID49oYD.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.6,Widzew,2,285576,35.04,8150,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-6-ID49oYw.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.7,Widzew,4,386340,56.40,6850,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-7-ID49oYl.html
Apartamenty Piłsudskiego | mieszkanie 2.B.0.9,Widzew,1,259098,27.86,9300,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-0-9-ID49oYc.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.2,Widzew,2,282408,34.44,8200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-2-ID49oY3.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.6,Widzew,2,287328,35.04,8200,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-6-ID49oXV.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.7,Widzew,4,391782,56.78,6900,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-7-ID49oXO.html
Apartamenty Piłsudskiego | mieszkanie 2.B.1.8,Widzew,4,451881,65.49,6900,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-1-8-ID49oXF.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.2,Widzew,2,284130,34.44,8250,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-2-ID49oXA.html
Wygodne 3-pokojowe mieszkanie na Olechowie M-4,Widzew Olechów,3,420000,60.55,6936,10-01-2021,https://www.otodom.pl/pl/oferta/wygodne-3-pokojowe-mieszkanie-na-olechowie-m-4-ID49ncP.html
Mieszkanie - 2 45 m2 pełne wyposażenie,Bałuty,2,259000,45,5756,10-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-45-m2-pelne-wyposazenie-ID47Vbm.html
Mieszkanie w inwestycji Oliwkowe 59 PROMOCJA,Widzew Zarzew,3,445942,84.14,5300,10-01-2021,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-oliwkowe-59-promocja-ID41Fd7.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.6,Widzew,2,289080,35.04,8250,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-6-ID49oXy.html
Apartamenty Piłsudskiego | mieszkanie 2.B.2.7,Widzew,4,394621,56.78,6950,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-2-7-ID49oXx.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.2,Widzew,2,285852,34.44,8300,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-2-ID49oXs.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.6,Widzew,2,290832,35.04,8300,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-6-ID49oXq.html
Apartamenty Piłsudskiego | mieszkanie 2.B.3.7,Widzew,4,397460,56.78,7000,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-3-7-ID49oXo.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.2,Widzew,2,287574,34.44,8350,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-2-ID49oXn.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.7,Widzew,4,400299,56.78,7050,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-7-ID49oXm.html
Apartamenty Piłsudskiego | mieszkanie 2.B.4.9,Widzew,2,297662,38.91,7650,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-4-9-ID49oXj.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.2,Widzew,2,289296,34.44,8400,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-2-ID49oXg.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.6,Widzew,2,294336,35.04,8400,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-6-ID49oXf.html
Apartamenty Piłsudskiego | mieszkanie 2.B.5.7,Widzew,4,403138,56.78,7100,10-01-2021,https://www.otodom.pl/pl/oferta/apartamenty-pilsudskiego-mieszkanie-2-b-5-7-ID49oXe.html
