Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
Mieszkanie I piętro Centrum,Śródmieście,2,219000,51.16,4281,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-i-pietro-centrum-ID48OC4.html#ed7b2d23ec
balkon niski blok  do wprowadzenia,Górna Dąbrowa,2,212200,37.48,5662,16-12-2020,https://www.otodom.pl/pl/oferta/balkon-niski-blok-do-wprowadzenia-ID49dLz.html#ed7b2d23ec
3 na Karolewie w bloku z windą!,Polesie Karolew,3,243000,46.50,5226,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-na-karolewie-w-bloku-z-winda-ID49dLx.html#ed7b2d23ec
Mieszkanie M-4 po częściowym remoncie Dąbrowa,Górna Dąbrowa,3,270000,48,5625,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m-4-po-czesciowym-remoncie-dabrowa-ID48Jtl.html#ed7b2d23ec
Rozkładowe M3 w świetnej lokalizacji,Polesie Retkinia,2,269000,42.42,6341,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-w-swietnej-lokalizacji-ID48wXc.html#ed7b2d23ec
Piękne M3 przy Manufakturze do wprowadzenia!,Polesie Koziny,2,278000,46,6043,16-12-2020,https://www.otodom.pl/pl/oferta/piekne-m3-przy-manufakturze-do-wprowadzenia-ID49dJI.html#ed7b2d23ec
Mieszkanie Łódź Górna,Górna,2,320000,49,6531,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID49dGR.html#ed7b2d23ec
Rozkładowe mieszkanie do remontu,Polesie Karolew,2,240000,43.50,5517,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-do-remontu-ID49dFM.html#ed7b2d23ec
Mieszkanie z rewelacyjną panoramą na Karolewie!,Polesie Karolew,2,255000,42.42,6011,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-rewelacyjna-panorama-na-karolewie-ID49dBU.html#ed7b2d23ec
Oferta Promocyjna! Tylko Do 24. 12. 2020 r.,Widzew,3,339481,54.28,6254,16-12-2020,https://www.otodom.pl/pl/oferta/oferta-promocyjna-tylko-do-24-12-2020-r-ID49dzT.html#ed7b2d23ec
M3 Przy parku ! W pełni rozkładowe ul. Zbiorcza,Widzew,2,286000,50.40,5675,16-12-2020,https://www.otodom.pl/pl/oferta/m3-przy-parku-w-pelni-rozkladowe-ul-zbiorcza-ID49dyE.html#ed7b2d23ec
Mieszkanie 4510 Łódź,Bałuty Teofilów,2,215000,45.10,4767,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-10-m-lodz-ID49dyA.html#ed7b2d23ec
W pełni wyposażone 2 54m2 obok Manufaktury,Śródmieście,2,339000,54,6278,16-12-2020,https://www.otodom.pl/pl/oferta/w-pelni-wyposazone-2-pokoje-54m2-obok-manufaktury-ID48fUh.html#48eb315436
PIEKNE 3 pok WYSOKI STANDARD swiezo po remoncie.,Górna Kurak,3,310000,45.90,6754,16-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pok-wysoki-standard-swiezo-po-remoncie-ID48NFY.html#48eb315436
Mieszkanie 3587 Łódź,Bałuty,2,185000,35.87,5158,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-35-87-m-lodz-ID49dyw.html#48eb315436
Kawalerka blisko centrum po generalnym remoncie!,Górna,1,195000,39,5000,16-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-blisko-centrum-po-generalnym-remoncie-ID49dy8.html#48eb315436
Mieszkanie 4510 Łódź,Bałuty Teofilów,2,229000,45.10,5078,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-10-m-lodz-ID497LP.html#48eb315436
Rozkładowe 2 do remontu z balkonem,Polesie,2,237500,42.42,5599,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-2-pokoje-do-remontu-z-balkonem-ID49drT.html#48eb315436
Dwa Pokoje w Centrum przy Politechnice Łódzkiej,Śródmieście,2,262980,40.36,6516,16-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-centrum-przy-politechnice-lodzkiej-ID49dm1.html#48eb315436
Trzy Centrum-Widzew RABAT 43.000 !!!,Śródmieście,3,294200,48.91,6015,16-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-centrum-widzew-rabat-43-000-ID49dll.html#48eb315436
M-3 5000/m2 balkon przy samym Parku Podolskim,Widzew,2,225000,45,5000,16-12-2020,https://www.otodom.pl/pl/oferta/m-3-5000-zl-m2-balkon-przy-samym-parku-podolskim-ID49dj0.html#48eb315436
Miejsce postojowe gratis! Rabat!,Śródmieście,3,341531,51.35,6651,16-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID49dhN.html#48eb315436
Miejsce postojowe gratis! Rabat!,Śródmieście,3,352500,53.14,6633,16-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID49dhP.html#48eb315436
M3-Łódź-Polesie-Karolew,Polesie Karolew,2,255000,42,6071,16-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-polesie-karolew-ID49dgR.html#48eb315436
Mieszkanie M4 Rozkładowe 5466m Bezpośrednio,Górna,3,360000,54.66,6586,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m4-rozkladowe-54-66m-bezposrednio-ID49dc5.html#48eb315436
W pełni wyposażone 2 54m2 obok Manufaktury,Śródmieście,2,339000,54,6278,16-12-2020,https://www.otodom.pl/pl/oferta/w-pelni-wyposazone-2-pokoje-54m2-obok-manufaktury-ID48fUh.html#48eb315436
Słoneczne 3 na Dąbrowie,Górna,3,275000,48,5729,16-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-3-pokoje-na-dabrowie-ID49d1r.html#48eb315436
Górna Dwa Pokoje Po Generalnym Remoncie,Śródmieście,2,265000,44.66,5934,16-12-2020,https://www.otodom.pl/pl/oferta/gorna-dwa-pokoje-po-generalnym-remoncie-ID49cZc.html#48eb315436
Mieszkanie 2 pok. Osiedle Liściasta Park,Bałuty,2,375000,47.50,7895,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-osiedle-lisciasta-park-ID48XJE.html#48eb315436
Promocja Mieszkanie Z Miejscem Parkingowym,Śródmieście,2,294484,41.12,7162,16-12-2020,https://www.otodom.pl/pl/oferta/promocja-mieszkanie-z-miejscem-parkingowym-ID49cWO.html#48eb315436
Rozkładowe M3 45m2 Z Balkonem Polecam,Bałuty,2,229000,45,5089,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-45m2-z-balkonem-polecam-ID49cW2.html#48eb315436
Wykończone 466 m2 Z WIDOKIEM NA LAS Olechów,Widzew Olechów,2,395000,46.60,8476,16-12-2020,https://www.otodom.pl/pl/oferta/wykonczone-46-6-m2-z-widokiem-na-las-olechow-ID49b2G.html#3819427372
Mieszkanie Bałuty Krawiecka 51m2 gotowe wyposażone,Bałuty,2,254490,51,4990,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-baluty-krawiecka-51m2-gotowe-wyposazone-ID492nK.html#3819427372
Wykończone 466 m2 Z WIDOKIEM NA LAS Olechów,Widzew Olechów,2,395000,46.60,8476,16-12-2020,https://www.otodom.pl/pl/oferta/wykonczone-46-6-m2-z-widokiem-na-las-olechow-ID49b2G.html#3819427372
Mieszkanie Bałuty Krawiecka 51m2 gotowe wyposażone,Bałuty,2,254490,51,4990,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-baluty-krawiecka-51m2-gotowe-wyposazone-ID492nK.html#3819427372
Przytulne dwa 38m z balkonem na Dąbrowie,Górna,2,198000,38,5211,16-12-2020,https://www.otodom.pl/pl/oferta/przytulne-dwa-pokoje-38m-z-balkonem-na-dabrowie-ID49cK1.html#3819427372
Łódź - Łowicka - bezpośrednio,Widzew,2,244990,51,4804,16-12-2020,https://www.otodom.pl/pl/oferta/lodz-lowicka-bezposrednio-ID49cI6.html#3819427372
Mieszkanie 42 Łódź,Śródmieście,1,72500,42,1726,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-42-m-lodz-ID49cH0.html#3819427372
2-pokojowe mieszkanie Łódź Bałuty Doły,Bałuty,2,288218,41.18,6999,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-lodz-baluty-doly-ID45lVq.html#3819427372
Mieszkanie 38 Łódź,Bałuty,2,142000,38,3737,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-38-m-lodz-ID49cE5.html#3819427372
Mieszkanie 2 49m2 Górna,Górna,2,250000,49,5102,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-49m2-gorna-ID49cE7.html#3819427372
Mieszkanie 50 Łódź,Śródmieście,2,73000,50,1460,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-50-m-lodz-ID49cCo.html#3819427372
466 m2 II piętro blok z cegły do remontu,Górna,2,220000,46.60,4721,16-12-2020,https://www.otodom.pl/pl/oferta/46-6-m2-ii-pietro-blok-z-cegly-do-remontu-ID48Gop.html#3819427372
ekskluzywna kamienica|apartament 53m2|centrum Łódź,Śródmieście,2,354500,53.69,6603,16-12-2020,https://www.otodom.pl/pl/oferta/ekskluzywna-kamienica-apartament-53m2-centrum-lodz-ID2ybJK.html#3a460ec8f9
Mieszkanie Julianów blisko Centrum i Radogoszcz,Bałuty Julianów,2,319000,51.58,6185,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-julianow-blisko-centrum-i-radogoszcz-ID495cB.html#3a460ec8f9
2 po generalnym remoncie M3 Dąbrowa,Górna,2,278000,40,6950,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-m3-dabrowa-ID49aWC.html#3a460ec8f9
M-3 4242m2 Retkinia Duży Balkon Pełny Rozkład,Polesie Retkinia,2,225000,42.42,5304,16-12-2020,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-duzy-balkon-pelny-rozklad-ID49cuK.html#3a460ec8f9
M-4 53m2 Retkinia Zagrodniki 1Piętro Loggia,Polesie Retkinia,3,265000,53,5000,16-12-2020,https://www.otodom.pl/pl/oferta/m-4-53m2-retkinia-zagrodniki-1pietro-loggia-ID49ctN.html#3a460ec8f9
M-4 Karolew Bratysławska,Polesie Karolew,3,248000,46.49,5334,16-12-2020,https://www.otodom.pl/pl/oferta/m-4-karolew-bratyslawska-ID49cqr.html#3a460ec8f9
3 + widna kuchnia -&gt; obok Tramwaj,Śródmieście,3,301234,49.09,6136,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-widna-kuchnia-obok-tramwaj-ID49cqa.html#3a460ec8f9
3 + Duży Balkon! Hit - blisko Sukcesji,Śródmieście,3,301421,48.09,6268,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-hit-blisko-sukcesji-ID49cq9.html#3a460ec8f9
3 z Pięknym Ogródkiem! 200m Tramwaj,Śródmieście,3,298650,48.58,6148,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-z-pieknym-ogrodkiem-200m-tramwaj-ID49cpv.html#3a460ec8f9
Nowe 2 Idealne Dla Pary lub inwestycyjnie,Śródmieście,2,259629,41.29,6288,16-12-2020,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-idealne-dla-pary-lub-inwestycyjnie-ID49cpu.html#3a460ec8f9
Ogródek 38 m2! 2 w doskonałej lokalizacji,Śródmieście,2,265629,41.09,6465,16-12-2020,https://www.otodom.pl/pl/oferta/ogrodek-38-m2-2-pokoje-w-doskonalej-lokalizacji-ID49cps.html#3a460ec8f9
M-3 Karolew Grodzieńska,Polesie Karolew,2,255000,42,6071,16-12-2020,https://www.otodom.pl/pl/oferta/m-3-karolew-grodzienska-ID49coE.html#3a460ec8f9
2-pokojowe mieszkanie w bloku z cegły!,Bałuty,2,269000,46.07,5839,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-bloku-z-cegly-ID49cnt.html#3a460ec8f9
2pok. blisko MANUFAKTURY - NOWY apartamentowiec,Śródmieście,2,250000,35,7143,16-12-2020,https://www.otodom.pl/pl/oferta/2pok-blisko-manufaktury-nowy-apartamentowiec-ID49cmG.html#3a460ec8f9
3 obok C H Tulipan - Rabaty do - 10%,Widzew,3,319397,50.07,6379,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-obok-c-h-tulipan-rabaty-do-10-ID49clo.html#3a460ec8f9
Urokliwy Ogródek - Przestronne 3!,Widzew,3,316807,51.07,6203,16-12-2020,https://www.otodom.pl/pl/oferta/urokliwy-ogrodek-przestronne-3-pokoje-ID49cll.html#3a460ec8f9
2 + Ogródek Hit! 5 min do Śródmieścia,Widzew,2,251614,37.07,6788,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-hit-5-min-do-srodmiescia-ID49clm.html#3a460ec8f9
3 + Widna Kuchnia + Duży Balkon,Widzew,3,322188,52.06,6189,16-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-widna-kuchnia-duzy-balkon-ID49clh.html#3a460ec8f9
Ładne M3 Dąbrowa rozkładowePark,Górna Dąbrowa,2,219000,38,5763,16-12-2020,https://www.otodom.pl/pl/oferta/ladne-m3-dabrowa-rozkladowe-pokoje-park-ID49cgI.html#3a460ec8f9
2 pokojowe mieszkanie na Teofilowie po remoncie.,Bałuty Teofilów,2,269000,45.13,5961,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-teofilowie-po-remoncie-ID49ceq.html#3a460ec8f9
M4 retkinia 53m2 1 piętro po remoncie,Polesie Retkinia,3,326000,53,6151,16-12-2020,https://www.otodom.pl/pl/oferta/m4-retkinia-53m2-1-pietro-po-remoncie-ID49cde.html#3a460ec8f9
M3 - 4595m2 - Wielkopolska,Bałuty,2,260000,45.95,5658,16-12-2020,https://www.otodom.pl/pl/oferta/m3-45-95m2-wielkopolska-ID47z5b.html#87fec1d439
Olechów/Janów apartamentowiec 2020 &quot;pod klucz&quot;,Widzew Janów,2,385000,44.07,8736,16-12-2020,https://www.otodom.pl/pl/oferta/olechow-janow-apartamentowiec-2020-pod-klucz-ID48lGR.html#87fec1d439
Nowe M-2 W Świątecznej promocji /Al.Politechniki,Śródmieście,2,268000,40.89,6554,16-12-2020,https://www.otodom.pl/pl/oferta/nowe-m-2-w-swiatecznej-promocji-al-politechniki-ID49ccg.html#87fec1d439
R-A-B-A-T-Y na Święta/Nowe mieszkanie/Al.Politech,Śródmieście,2,275090,40.52,6789,16-12-2020,https://www.otodom.pl/pl/oferta/r-a-b-a-t-y-na-swieta-nowe-mieszkanie-al-politech-ID49cch.html#87fec1d439
Promocja świąteczna od Mikołaja trwająca do 24 XII,Widzew,2,285929,41.83,6836,16-12-2020,https://www.otodom.pl/pl/oferta/promocja-swiateczna-od-mikolaja-trwajaca-do-24-xii-ID49ccc.html#87fec1d439
Mieszkanie „na start” lub inwestycja pod wynajem,Śródmieście,1,258863,38.35,6750,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-start-lub-inwestycja-pod-wynajem-ID49cc9.html#87fec1d439
Widzew wschód 2 loggia. kuchnia po remoncie,Widzew Widzew-Wschód,2,299000,51.28,5831,16-12-2020,https://www.otodom.pl/pl/oferta/widzew-wschod-2-pokoje-loggia-kuchnia-po-remoncie-ID49cc4.html#87fec1d439
Rozkładowe M4 na 1 piętrze Bałuty.,Bałuty,>10 pokoi,315000,53,5943,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m4-na-1-pietrze-baluty-ID49c7B.html#87fec1d439
2 blisko Szkoły Filmowej - *Rabaty do -10%*,Widzew,2,257571,37.06,6950,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-szkoly-filmowej-rabaty-do-10-ID49c1X.html#87fec1d439
Piękne wykończone 2 38m2 Łódź Górna,Górna,2,307000,37.90,8100,16-12-2020,https://www.otodom.pl/pl/oferta/piekne-wykonczone-2-pokoje-38m2-lodz-gorna-ID47hUk.html#87fec1d439
Wyremontowane mieszkanie w Śródmieściu,Śródmieście,2,250000,46.86,5335,16-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-w-srodmiesciu-ID49bZI.html#87fec1d439
Mieszkanie na ul. Niemcewicza - Górna,łódzkie,2,270000,37.20,7258,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-ul-niemcewicza-gorna-ID49bZG.html#87fec1d439
M-4 Dąbrowa gotowe do zamieszkania od zaraz,Górna,3,289000,47.22,6120,16-12-2020,https://www.otodom.pl/pl/oferta/m-4-dabrowa-gotowe-do-zamieszkania-od-zaraz-ID49bZF.html#87fec1d439
mieszkanie - wysoki standard miejsce postojowe,Bałuty,2,370000,46.65,7931,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-wysoki-standard-miejsce-postojowe-ID49bZz.html#87fec1d439
Piękne mieszkanie na teofilowie,Bałuty,2,254985,37.23,6849,16-12-2020,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-teofilowie-ID49bZu.html#87fec1d439
Super widoki Łódź Dąbrowa 3 47 mkw.,Górna,3,228000,46.86,4866,16-12-2020,https://www.otodom.pl/pl/oferta/super-widoki-lodz-dabrowa-3-pokoje-47-mkw-ID49bZt.html#87fec1d439
Mieszkanie 3534 Łódź,Widzew,1,207000,35.34,5857,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-35-34-m-lodz-ID49bZq.html#87fec1d439
Sprzedam Mieszkanie 2-Pokojowe - Łódź - Tatrzańska,Górna,2,208000,37.48,5550,16-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-lodz-tatrzanska-ID47TWp.html#87fec1d439
Mieszkanie rozkładowe 3 Łódź Widzew Zarzew,Widzew Zarzew,3,349000,54,6463,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-rozkladowe-3-pokoje-lodz-widzew-zarzew-ID48XP7.html#f7e392bc96
wysokie 351m2 centrum,Śródmieście,3,287070,51.15,5612,16-12-2020,https://www.otodom.pl/pl/oferta/wysokie-3-pokoje-51m2-centrum-ID48u2d.html#f7e392bc96
Sprzedam mieszkanie,Polesie Stare Polesie,2,240000,43,5581,16-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID44Pc5.html#f7e392bc96
Ciche M3 / M4 wysoki standard bezpośrednio,Bałuty,3,345000,53.50,6449,16-12-2020,https://www.otodom.pl/pl/oferta/ciche-m3-m4-wysoki-standard-bezposrednio-ID49bRY.html#f7e392bc96
R-A-B-A-T-Y M-3 deweloperskie/Świetna lokalizacja,Śródmieście,3,340600,52.52,6485,16-12-2020,https://www.otodom.pl/pl/oferta/r-a-b-a-t-y-m-3-deweloperskie-swietna-lokalizacja-ID49bN8.html#f7e392bc96
Mieszkanie Pod Choinkę Z Wysokim Rabatem !,Widzew,3,329600,51.05,6456,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-pod-choinke-z-wysokim-rabatem-ID49bNb.html#f7e392bc96
Sprawdź i zgarnij super rabaty /al.Politechniki,Śródmieście,2,276400,41.12,6722,16-12-2020,https://www.otodom.pl/pl/oferta/sprawdz-i-zgarnij-super-rabaty-al-politechniki-ID49bN7.html#f7e392bc96
Przytulne 3 Radogoszcz,Bałuty Radogoszcz,3,319000,52.97,6022,16-12-2020,https://www.otodom.pl/pl/oferta/przytulne-3-pokoje-radogoszcz-ID48nd9.html#f7e392bc96
Wyremontowane mieszkanie w Śródmieściu,Śródmieście,2,250000,46.86,5335,16-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-w-srodmiesciu-ID49bIP.html#f7e392bc96
2 rondo Lotników Lwowskich,Górna,2,240000,46,5217,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-rondo-lotnikow-lwowskich-ID49bIt.html#f7e392bc96
2 - ul. Staszica po generalnym remoncie!,Bałuty,2,285000,40,7125,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ul-staszica-po-generalnym-remoncie-ID48i0e.html#f7e392bc96
2 pok na Polesiu z centralnym ogrzewaniem,Polesie,2,42000,42,1000,16-12-2020,https://www.otodom.pl/pl/oferta/2-pok-na-polesiu-z-centralnym-ogrzewaniem-ID49byY.html#f7e392bc96
Piękne słoneczne z tarasem na oś. Majowym.,Widzew Zarzew,2,390000,51.91,7513,16-12-2020,https://www.otodom.pl/pl/oferta/piekne-sloneczne-z-tarasem-na-os-majowym-ID47Goy.html#f7e392bc96
M4 z balkonem na Retkini/Karolew,Polesie Karolew,3,245000,46.49,5270,16-12-2020,https://www.otodom.pl/pl/oferta/m4-z-balkonem-na-retkini-karolew-ID49bw3.html#f7e392bc96
Dwa na Polesiu,Polesie,2,250000,46.86,5335,16-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-polesiu-ID49bw1.html#f7e392bc96
Pokój z kuchnią z balkonem 10000,łódzkie,1,10000,37,270,16-12-2020,https://www.otodom.pl/pl/oferta/pokoj-z-kuchnia-z-balkonem-10000-zl-ID49buo.html#f7e392bc96
M3 Polesie funkcjonalne wyposażone,łódzkie,2,278000,46,6043,16-12-2020,https://www.otodom.pl/pl/oferta/m3-polesie-funkcjonalne-wyposazone-ID4963o.html#f7e392bc96
mieszkanie 37m2 Traktorowa,Bałuty Teofilów,2,229000,37,6189,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-37m2-traktorowa-ID49auP.html#f7e392bc96
Mieszknie M3 świetna lokalizacja/Widzew od zaraz,Widzew Widzew-Wschód,2,275000,44.50,6180,16-12-2020,https://www.otodom.pl/pl/oferta/mieszknie-m3-swietna-lokalizacja-widzew-od-zaraz-ID495Yb.html#f7e392bc96
Franciszkańska 139 - zielono cicho wygodnie,Bałuty,3,312000,54.20,5756,16-12-2020,https://www.otodom.pl/pl/oferta/franciszkanska-139-zielono-cicho-wygodnie-ID46DbN.html#f7e392bc96
2 pokojowe Dobra Cena Widzew Stoki,łódzkie,2,185000,45,4111,16-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-dobra-cena-widzew-stoki-ID49blw.html#f7e392bc96
Ostatnie mieszkania Centrum ul. Rewolucji 27 Łódź,Śródmieście,2,199000,45.39,4384,16-12-2020,https://www.otodom.pl/pl/oferta/ostatnie-mieszkania-centrum-ul-rewolucji-27-lodz-ID492CP.html#f7e392bc96
Mieszkanie I piętro Centrum,Śródmieście,2,219000,51.16,4281,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-i-pietro-centrum-ID48OC4.html#3a5de6f119
Słoneczne rozkładowe 47m2 winda Łódź-Teofilów.,Bałuty Teofilów,2,279000,47,5936,16-12-2020,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-47m2-winda-lodz-teofilow-ID47EWD.html#3a5de6f119
Łódź przy Akademii Muzycznej,Polesie Stare Polesie,2,249000,50.64,4917,16-12-2020,https://www.otodom.pl/pl/oferta/lodz-przy-akademii-muzycznej-ID48D9P.html#3a5de6f119
Bezpośrednio Olechów 3 aneks 1 piętro,Widzew Olechów,3,293000,54.70,5356,16-12-2020,https://www.otodom.pl/pl/oferta/bezposrednio-olechow-3-pokoje-aneks-1-pietro-ID48a9O.html#3a5de6f119
Rozkładowe M3 na Teofilowie. 45m2.,Bałuty Teofilów,2,245000,45,5444,16-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-teofilowie-45m2-ID48Xh1.html#3a5de6f119
Wysoki standard M-3 + balkon na Niemcewicza.,Górna,2,270000,37.20,7258,16-12-2020,https://www.otodom.pl/pl/oferta/wysoki-standard-m-3-balkon-na-niemcewicza-ID49bdc.html#3a5de6f119
Mieszkanie nowe dla rodziny. Pilnie sprzedam!,Polesie,2,283267,47.29,5990,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-nowe-dla-rodziny-pilnie-sprzedam-ID46AzZ.html#3a5de6f119
mieszkanie w standardzie Eko do remontu,Bałuty Teofilów,2,210000,45,4667,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-standardzie-eko-do-remontu-ID472Qt.html#3a5de6f119
Mieszkanie dla pary,Bałuty,2,215000,36,5972,16-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dla-pary-ID47MXt.html#3a5de6f119
Łódź Sienkiewicza 53 Piotrkowska bez PCC,Śródmieście,2,370000,46,8043,16-12-2020,https://www.otodom.pl/pl/oferta/lodz-sienkiewicza-53-piotrkowska-bez-pcc-ID48Xgh.html#3a5de6f119
SRÓDMIEŚCIE ul.Narutowicza 48m M3 obok RADIOSTACJI,Śródmieście Śródmieście-Wschód,2,229000,47.72,4799,16-12-2020,https://www.otodom.pl/pl/oferta/srodmiescie-ul-narutowicza-48m-m3-obok-radiostacji-ID49bbU.html#3a5de6f119
DĄBROWA ul.Felińskiego 40m2 M3 SUPER MIEJSCE,Górna Dąbrowa,2,208000,40,5200,16-12-2020,https://www.otodom.pl/pl/oferta/dabrowa-ul-felinskiego-40m2-m3-super-miejsce-ID49bbC.html#3a5de6f119
M-3 z widokiem na piękną panoramę miasta,Górna Chojny,2,239000,45.83,5215,16-12-2020,https://www.otodom.pl/pl/oferta/m-3-z-widokiem-na-piekna-panorame-miasta-ID49bbl.html#3a5de6f119
