Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
M 3 po kap.remonciebalkonnowe meble i Agd Park,Górna Dąbrowa,2,239000,37,6459,27-12-2020,https://www.otodom.pl/pl/oferta/m-3-po-kap-remoncie-balkon-nowe-meble-i-agd-park-ID4989K.html#a9a4c55567
Mieszkanie z oknami na woonerf przy 6 Sierpnia!,Śródmieście,2,299000,52,5750,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-oknami-na-woonerf-przy-6-sierpnia-ID4988W.html#a9a4c55567
Z balkonem w pełni rozkładowe,Bałuty,2,228000,38.30,5953,27-12-2020,https://www.otodom.pl/pl/oferta/z-balkonem-w-pelni-rozkladowe-ID4987g.html#a9a4c55567
Rozkładowe 3 pok. 62mkw. balkon ul. Sokola,Górna,3,385000,62,6210,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-3-pok-62mkw-balkon-ul-sokola-ID4986Q.html#a9a4c55567
Śródmieście Nawrot kawalerka przestronna antresola,Śródmieście,1,185000,19,9737,27-12-2020,https://www.otodom.pl/pl/oferta/srodmiescie-nawrot-kawalerka-przestronna-antresola-ID49862.html#a9a4c55567
Zamieszkaj na Swoim w nowoczesnym apartamentowcu,Śródmieście,1,227711,27.94,8150,27-12-2020,https://www.otodom.pl/pl/oferta/zamieszkaj-na-swoim-w-nowoczesnym-apartamentowcu-ID4982B.html#a9a4c55567
Apartament 3 pok.____Hot Oferta ___Rabat 24 000,Widzew,3,329617,50.74,6496,27-12-2020,https://www.otodom.pl/pl/oferta/apartament-3-pok-hot-oferta-rabat-24-000-ID4982z.html#a9a4c55567
Apartament 2 pok. Smart Home – Zapraszam,Widzew,2,269103,34.31,7843,27-12-2020,https://www.otodom.pl/pl/oferta/apartament-2-pok-smart-home-zapraszam-ID4982v.html#a9a4c55567
M3__Specjalna Hot oferta dla Państwa - Zapraszam,Śródmieście,3,353636,52.20,6775,27-12-2020,https://www.otodom.pl/pl/oferta/m3-specjalna-hot-oferta-dla-panstwa-zapraszam-ID4982u.html#a9a4c55567
Miejsce postojowe naziemne i Smart Basic w cenie!!,Śródmieście,2,294484,40.89,7202,27-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-naziemne-i-smart-basic-w-cenie-ID4982s.html#a9a4c55567
kawalerka inwestycyjna ok. ul. Płockiej Łodź-Górna,Górna,1,99855,15.85,6300,27-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-ok-ul-plockiej-lodz-gorna-ID49820.html#a9a4c55567
mikrokawalerka inwestycyjna okol.ul.Poznańskiej,Górna,1,124150,24.83,5000,27-12-2020,https://www.otodom.pl/pl/oferta/mikrokawalerka-inwestycyjna-okol-ul-poznanskiej-ID497Zq.html#a9a4c55567
Piotrkowska/ Co miejskie. Idealne do podziału,Śródmieście,3,414750,118.50,3500,27-12-2020,https://www.otodom.pl/pl/oferta/piotrkowska-co-miejskie-idealne-do-podzialu-ID497Uu.html#a9a4c55567
Mieszkanie 29 m2/ 2 pok/ stan deweloperski/Chojny,Górna Chojny,2,189000,29.31,6448,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-29-m2-2-pok-stan-deweloperski-chojny-ID497Ri.html#a9a4c55567
Rozkładowe M3 na Dąbrowie! Pierwsze piętro!,Górna,2,235000,44.13,5325,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-dabrowie-pierwsze-pietro-ID497QD.html#a9a4c55567
PROMOCJA ŚWIĄTECZNA - Małe z ogródkiem,Widzew,2,256234,34.44,7440,27-12-2020,https://www.otodom.pl/pl/oferta/promocja-swiateczna-male-z-ogrodkiem-ID497Qo.html#a9a4c55567
2 lub 3 z balkonem + garaż,Śródmieście,3,386900,53,7300,27-12-2020,https://www.otodom.pl/pl/oferta/2-lub-3-pokoje-z-balkonem-garaz-ID497OW.html#a9a4c55567
Mieszkanie na sprzedaż 54 mkw Łódź Widzew,Widzew,3,339000,54.30,6243,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-54-mkw-lodz-widzew-ID497NK.html#a9a4c55567
Na sprzedaż mieszkanie na Teofilowie,Bałuty,3,305000,57,5351,27-12-2020,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-na-teofilowie-ID497NI.html#a9a4c55567
Mieszkanie 4510 Łódź,Bałuty Teofilów,2,229000,45.10,5078,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-45-10-m-lodz-ID497LP.html#a9a4c55567
5 pokoi w Centrum miasta,Polesie,5 pokoi,420000,53,7925,27-12-2020,https://www.otodom.pl/pl/oferta/5-pokoi-w-centrum-miasta-ID497JK.html#a9a4c55567
466 m2 II piętro blok z cegły do remontu,Górna,2,220000,46.60,4721,27-12-2020,https://www.otodom.pl/pl/oferta/46-6-m2-ii-pietro-blok-z-cegly-do-remontu-ID48Gop.html#97682c15fc
Łódź - Górna- 5843m2 - 2-pokoje - BEZPOŚREDNIKÓW,Górna Chojny,2,390000,58.43,6675,27-12-2020,https://www.otodom.pl/pl/oferta/lodz-gorna-58-43m2-2-pokoje-bezposrednikow-ID44M0W.html#97682c15fc
elewacja i klatka schodowa po remoncie,Polesie,3,360000,56,6429,27-12-2020,https://www.otodom.pl/pl/oferta/elewacja-i-klatka-schodowa-po-remoncie-ID497JJ.html#97682c15fc
Rozkładowe Mieszkanie Po Generalnym Remoncie,Górna,3,325000,50.53,6432,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-po-generalnym-remoncie-ID497CZ.html#97682c15fc
3pok. 78mkw. Radogoszcz os. zamknięte garaż,Bałuty Radogoszcz,3,570000,78,7308,27-12-2020,https://www.otodom.pl/pl/oferta/3pok-78mkw-radogoszcz-os-zamkniete-garaz-ID497Aw.html#97682c15fc
Rozkładowe M3 47 m2 na Bałutach,Bałuty,2,266000,46.96,5664,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-47-m2-na-balutach-ID497z1.html#97682c15fc
Rozkładowe M3 4816 m2 w okolicy manufaktury,Bałuty,2,245000,48.16,5087,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-48-16-m2-w-okolicy-manufaktury-ID497yY.html#97682c15fc
Wyjątkowe mieszkanie przy parku na Zdrowiu,Polesie Karolew,2,247000,30.94,7983,27-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-przy-parku-na-zdrowiu-ID497yp.html#97682c15fc
M4 4649m2 z balkonem Karolew,Polesie,2,248000,46.49,5334,27-12-2020,https://www.otodom.pl/pl/oferta/m4-46-49m2-z-balkonem-karolew-ID497sc.html#97682c15fc
po remoncie 2 Dabrowa,Górna,2,290000,44.50,6517,27-12-2020,https://www.otodom.pl/pl/oferta/po-remoncie-2-pokoje-dabrowa-ID497qN.html#97682c15fc
30m kawalerka na Górnej 13000,Górna,1,13000,30,433,27-12-2020,https://www.otodom.pl/pl/oferta/30m-kawalerka-na-gornej-13000-zl-ID497pP.html#97682c15fc
3-pok 82 m2 Nawrot 21 Solaris III,Śródmieście,3,700000,82.35,8500,27-12-2020,https://www.otodom.pl/pl/oferta/3-pok-82-m2-nawrot-21-solaris-iii-ID497l7.html#97682c15fc
M-3 Karolew częściowy rozkład!,Polesie Karolew,2,215000,37.52,5730,27-12-2020,https://www.otodom.pl/pl/oferta/m-3-karolew-czesciowy-rozklad-ID497gq.html#97682c15fc
ok. Dworca Łódż-Kaliska,Polesie,2,206000,37.50,5493,27-12-2020,https://www.otodom.pl/pl/oferta/ok-dworca-lodz-kaliska-ID497ge.html#97682c15fc
Mieszkanie M3 38 m Łódź górna- dąbrowa,Górna Dąbrowa,2,198000,38,5211,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-38-m-lodz-gorna-dabrowa-ID497dP.html#97682c15fc
Miejsce postojowe gratis! Rabat!,Śródmieście,3,344200,51.77,6649,27-12-2020,https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-rabat-ID497cM.html#97682c15fc
Narożne. Słonecze. Kuchnia z oknem. Duży balkon&gt;&gt;,Śródmieście,4,343506,56.13,6120,27-12-2020,https://www.otodom.pl/pl/oferta/narozne-slonecze-kuchnia-z-oknem-duzy-balkon-ID497cD.html#97682c15fc
Atrakcyjne mieszkania w spokojnej zielonej okolicy,Bałuty,2,222516,35.32,6300,27-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkania-w-spokojnej-zielonej-okolicy-ID4975U.html#97682c15fc
Apartament mieszkanie 22 balkony,Bałuty,2,286440,43.40,6600,27-12-2020,https://www.otodom.pl/pl/oferta/apartament-mieszkanie-2-pokoje-2-balkony-ID4974j.html#97682c15fc
Nowe 2-pokojowe mieszkanie na Więckowskiego 50 m2,Śródmieście,2,365000,50,7300,27-12-2020,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-na-wieckowskiego-50-m2-ID4973t.html#97682c15fc
2 po remoncie przy parku na Zdrowiu!,Polesie Retkinia,2,247000,31,7968,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-przy-parku-na-zdrowiu-ID4973m.html#97682c15fc
10 minut do centrum! Oferta dewelopera! 0%prowizji,Widzew,3,262000,38,6895,27-12-2020,https://www.otodom.pl/pl/oferta/10-minut-do-centrum-oferta-dewelopera-0-prowizji-ID4971K.html#97682c15fc
Świetna cena | Inwestycja | ogródek + taras,Górna,1,219024,28,7822,27-12-2020,https://www.otodom.pl/pl/oferta/swietna-cena-inwestycja-ogrodek-taras-ID4971I.html#97682c15fc
Przecena | parking gratis | świetna inwestycja,Górna,2,290292,41.08,7067,27-12-2020,https://www.otodom.pl/pl/oferta/przecena-parking-gratis-swietna-inwestycja-ID4971F.html#97682c15fc
Mieszkanie 61m Rydla 6 Łódź 3pokoje,Widzew Zarzew,3,355000,61,5820,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-61m-rydla-6-lodz-3pokoje-ID496Xk.html#97682c15fc
Ostatnie 2 mieszkania w tym układzie. Kup taniej.,Śródmieście,1,247084,34.84,7092,27-12-2020,https://www.otodom.pl/pl/oferta/ostatnie-2-mieszkania-w-tym-ukladzie-kup-taniej-ID496Qh.html#97682c15fc
M4 rozkładowe łódź- górna BEZ PROWIZJI!,Górna,3,325000,54.66,5946,27-12-2020,https://www.otodom.pl/pl/oferta/m4-rozkladowe-lodz-gorna-bez-prowizji-ID499sm.html#212e69ab44
atrakcyjna oferta okol. Traktorowejrozkładbalkon,Bałuty Teofilów,2,205000,45,4556,27-12-2020,https://www.otodom.pl/pl/oferta/atrakcyjna-oferta-okol-traktorowej-rozklad-balkon-ID496MY.html#212e69ab44
Po remoncie generalnym| Fabryczna| Nowe instalacje,Widzew,2,202500,29.22,6930,27-12-2020,https://www.otodom.pl/pl/oferta/po-remoncie-generalnym-fabryczna-nowe-instalacje-ID496KO.html#212e69ab44
M4-Łódź-Widzew-Zarzew,Widzew,3,299000,53,5642,27-12-2020,https://www.otodom.pl/pl/oferta/m4-lodz-widzew-zarzew-ID496Dj.html#212e69ab44
1 z aneksem kuchennym ul. Łagiewnicka,Bałuty,1,13000,23,565,27-12-2020,https://www.otodom.pl/pl/oferta/1-pokoj-z-aneksem-kuchennym-ul-lagiewnicka-ID496Av.html#212e69ab44
Bez prowizji i podatku Pcc! Komfortowe 2!,Górna,2,282000,39.76,7093,27-12-2020,https://www.otodom.pl/pl/oferta/bez-prowizji-i-podatku-pcc-komfortowe-2-pokoje-ID496tO.html#212e69ab44
2 Ciasna 7a - 4 piętro do odświeżenia,Górna,2,223000,45.85,4864,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ciasna-7a-4-pietro-do-odswiezenia-ID496rG.html#212e69ab44
Mieszkanie 53 m2 3 1 piętro Retkinia,Polesie Retkinia,3,327000,53,6170,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-53-m2-3-pokoje-1-pietro-retkinia-ID496q3.html#212e69ab44
2 pokojowe w pełni wyposażone Curie 20,Śródmieście,2,220000,24.75,8889,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-w-pelni-wyposazone-curie-20-ID496nF.html#212e69ab44
Ciche i spokojne mieszkanie z zielonym widokiem,Górna Dąbrowa,2,189900,36.74,5169,27-12-2020,https://www.otodom.pl/pl/oferta/ciche-i-spokojne-mieszkanie-z-zielonym-widokiem-ID496ja.html#212e69ab44
Rozkładowe M3 47m2 na Julianowie po remoncie,Bałuty Julianów,2,315000,47,6702,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-47m2-na-julianowie-po-remoncie-ID496hx.html#212e69ab44
M3 Polesie funkcjonalne wyposażone,łódzkie,2,278000,46,6043,27-12-2020,https://www.otodom.pl/pl/oferta/m3-polesie-funkcjonalne-wyposazone-ID4963o.html#212e69ab44
Mieszkanie do wprowadzenia,Bałuty Teofilów,2,247000,38,6500,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-do-wprowadzenia-ID4962Q.html#212e69ab44
Mieszkanie - Łódź Bałuty,Bałuty,2,207000,44.70,4631,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-ID4961D.html#212e69ab44
Umeblowany apartament w dzielnicy willowej,Bałuty Julianów,2,439000,60,7317,27-12-2020,https://www.otodom.pl/pl/oferta/umeblowany-apartament-w-dzielnicy-willowej-ID49601.html#212e69ab44
Mieszkanie 4 84m2 na 4 piętrze,Widzew,4,485000,84.35,5750,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-84m2-na-4-pietrze-ID495ZE.html#212e69ab44
Mieszkanie 3 72m2 na 3 piętrze z Windą,Widzew,3,570000,72,7917,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-72m2-na-3-pietrze-z-winda-ID495ZA.html#212e69ab44
Kawalerka blisko centrum po generalnym remoncie!,Górna,1,195000,39,5000,27-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-blisko-centrum-po-generalnym-remoncie-ID49dy8.html#c3468d8158
Mieszkanie Bałuty Krawiecka 51m2 gotowe wyposażone,Bałuty,2,254490,51,4990,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-baluty-krawiecka-51m2-gotowe-wyposazone-ID492nK.html#c3468d8158
Rozkładowe 3 z szybkim dojazdem do Centrum,Bałuty,3,307000,57.18,5369,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokoje-z-szybkim-dojazdem-do-centrum-ID46E5t.html#c3468d8158
Mieszkanie 2 45m2 na 4 Piętrze,Bałuty,2,283000,45.16,6267,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-45m2-na-4-pietrze-ID495Zy.html#c3468d8158
Przestronne mieszkanie w super lokalizacji !!!,Górna,4,369000,79,4671,27-12-2020,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-super-lokalizacji-ID495Z9.html#c3468d8158
Mieszknie M3 świetna lokalizacja/Widzew od zaraz,Widzew Widzew-Wschód,2,275000,44.50,6180,27-12-2020,https://www.otodom.pl/pl/oferta/mieszknie-m3-swietna-lokalizacja-widzew-od-zaraz-ID495Yb.html#c3468d8158
Mieszkanie 33 Łódź,Bałuty,2,5000,33,152,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-33-m-lodz-ID495Vb.html#c3468d8158
Przestronna kawalerka centrum,Śródmieście,1,245000,45,5444,27-12-2020,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-centrum-ID495Td.html#c3468d8158
Mieszkanie - Łódź Olechów,Widzew Olechów,2,305000,49.98,6102,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-olechow-ID495Sg.html#c3468d8158
Komfortowe M-3,Górna,2,328000,58.16,5640,27-12-2020,https://www.otodom.pl/pl/oferta/komfortowe-m-3-ID495M9.html#c3468d8158
Mieszkanie 2 50m2 na 2 Piętrze,Widzew Zarzew,2,270000,50,5400,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-50m2-na-2-pietrze-ID495Ht.html#c3468d8158
Rozkładowe trzy na Górnej!,Górna,3,299000,53,5642,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-trzy-pokoje-na-gornej-ID495CG.html#c3468d8158
Okazja Cenowa! Trzy - 655 m. Bałuty,Bałuty,3,299000,65.48,4566,27-12-2020,https://www.otodom.pl/pl/oferta/okazja-cenowa-trzy-pokoje-65-5-m-baluty-ID495Cn.html#c3468d8158
Nowe mieszkanie w nowym bloku Łódź Bałuty,Bałuty,5 pokoi,884800,112,7900,27-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-nowym-bloku-lodz-baluty-ID495yt.html#c3468d8158
Mieszkanie M-4 Manhattan 11 piętro Winda 60m2,Śródmieście Manhattan,4,287000,60,4783,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m-4-manhattan-11-pietro-winda-60m2-ID495yr.html#c3468d8158
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,3,297000,48.71,6097,27-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID495vX.html#c3468d8158
ZOBACZ FIZYCZNIE - nowy budynek blisko Manufaktury,Śródmieście,1,174000,25.21,6902,27-12-2020,https://www.otodom.pl/pl/oferta/zobacz-fizycznie-nowy-budynek-blisko-manufaktury-ID495v2.html#c3468d8158
Kawalerka do wejścia koło Manu,Bałuty,1,190000,25.70,7393,27-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-do-wejscia-kolo-manu-ID495w7.html#c3468d8158
NOWOCZESNE OSIEDLE /zobacz fizycznie 1-4 pok BONUS,Widzew,4,349000,56.40,6188,27-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-osiedle-zobacz-fizycznie-1-4-pok-bonus-ID495tl.html#c3468d8158
2 gotowe do zamieszkania /Retkinia-Północ,Polesie Retkinia,2,264000,42.42,6223,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-gotowe-do-zamieszkania-retkinia-polnoc-ID495t3.html#c3468d8158
Wyjątkowe mieszkanie blisko Góry Rudzkiej,Górna Ruda Pabianicka,2,265000,54,4907,27-12-2020,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-blisko-gory-rudzkiej-ID495sX.html#c3468d8158
2 38m z widokiem na Park Staromiejski,Bałuty,2,245000,38,6447,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-38m-z-widokiem-na-park-staromiejski-ID495sV.html#c3468d8158
Mieszkania w zrewitalizowanej kamienicy!,Górna,2,168550,33.71,5000,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sU.html#c3468d8158
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,143750,28.75,5000,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sT.html#c3468d8158
Mieszkanie z tarasem lub ogrodem,Polesie Retkinia,3,334880,50.74,6600,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-lub-ogrodem-ID49fP0.html#442e0f718c
Centrum Łodzi ostatnie mieszkania Piotrkowska!,Śródmieście,2,221900,31.70,7000,27-12-2020,https://www.otodom.pl/pl/oferta/centrum-lodzi-ostatnie-mieszkania-piotrkowska-ID494N0.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,107822,18.59,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sR.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,139896,24.12,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sQ.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,141114,24.33,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sP.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,132740,24.95,5320,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sO.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,103256,19.28,5356,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sM.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,169302,29.19,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sK.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,87828,16.89,5200,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sI.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,106082,18.29,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sE.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,140302,24.19,5800,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sC.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,96685,15.85,6100,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sB.html#442e0f718c
Mieszkania w zrewitalizowanej kamienicy!,Górna,1,90365,16.43,5500,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-ID495sA.html#442e0f718c
trzy/loggia/Botanik!,Polesie Retkinia,3,319000,57,5596,27-12-2020,https://www.otodom.pl/pl/oferta/trzy-pokoje-loggia-botanik-ID495r4.html#442e0f718c
Deweloperskie M-2 w Świątecznej promocji cenowej .,Śródmieście,2,268000,40.89,6554,27-12-2020,https://www.otodom.pl/pl/oferta/deweloperskie-m-2-w-swiatecznej-promocji-cenowej-ID495oX.html#442e0f718c
Nowe 3 w Centrum w Świątecznej promocji,Widzew,3,339480,54.28,6254,27-12-2020,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-centrum-w-swiatecznej-promocji-ID495oW.html#442e0f718c
M3 z pięknym widokiem Widzew loggia,Widzew,2,225000,38,5921,27-12-2020,https://www.otodom.pl/pl/oferta/m3-z-pieknym-widokiem-widzew-loggia-ID495jn.html#442e0f718c
Mieszkanie obok Manufaktury z balkonem francuskim,Śródmieście,1,200000,38,5263,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-obok-manufaktury-z-balkonem-francuskim-ID495dB.html#442e0f718c
Mieszkanie Łódź Widzew blisko Centrum M4,Widzew,3,315000,53,5943,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-widzew-blisko-centrum-m4-ID495cI.html#442e0f718c
Apartament Osiedle Jarzębinowe Okazja,Bałuty Doły,2,390000,47,8298,27-12-2020,https://www.otodom.pl/pl/oferta/apartament-osiedle-jarzebinowe-okazja-ID495cD.html#442e0f718c
Mieszkanie Julianów blisko Centrum i Radogoszcz,Bałuty Julianów,2,319000,51.58,6185,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-julianow-blisko-centrum-i-radogoszcz-ID495cB.html#442e0f718c
Mieszkanie na sprzedaż Łódź Polesie Waryńskiego,Polesie,2,279000,45.30,6159,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-polesie-warynskiego-ID495b4.html#442e0f718c
M4 do wprowadzenia!,Górna,3,289000,47.22,6120,27-12-2020,https://www.otodom.pl/pl/oferta/m4-do-wprowadzenia-ID4955G.html#442e0f718c
Kawalerka 31m2 Radogoszcz,Bałuty Radogoszcz,1,188500,31,6081,27-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-31m2-radogoszcz-ID494ZT.html#442e0f718c
3 pokojowy apartament na Górnej ul. Mazurska,Górna,3,470000,64.30,7309,27-12-2020,https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-na-gornej-ul-mazurska-ID494Zm.html#442e0f718c
Przestronne mieszkanie po remoncie,Bałuty,2,345000,60,5750,27-12-2020,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-po-remoncie-ID493OP.html#8b0bf649a8
Marynarska 11/17A - 5 pokoi,Bałuty,5 pokoi,328000,72,4556,27-12-2020,https://www.otodom.pl/pl/oferta/marynarska-11-17a-5-pokoi-ID48ZQ1.html#8b0bf649a8
TOP mieszkanie 4 pokojowe- wygodne-rodzinne!,łódzkie,4,357262,60.13,5941,27-12-2020,https://www.otodom.pl/pl/oferta/top-mieszkanie-4-pokojowe-wygodne-rodzinne-ID476Qx.html#8b0bf649a8
Mieszkanie na 1. piętrze w cichej okolicy balkon,Widzew,2,180000,34,5294,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-na-1-pietrze-w-cichej-okolicy-balkon-ID494Zl.html#8b0bf649a8
Mieszkanie dla rodziny Łódź- Widzew 3,Widzew,3,450000,72,6250,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dla-rodziny-lodz-widzew-3-pokoje-ID494VZ.html#8b0bf649a8
Mieszkanie Retkinia-4242m2 - 2 pok piętro 10/11,Polesie Retkinia,2,286000,42.42,6742,27-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-retkinia-42-42m2-2-pok-pietro-10-11-ID494Uk.html#8b0bf649a8
Apartament 2019 r w stylu glamour!,Bałuty,3,415000,51,8137,27-12-2020,https://www.otodom.pl/pl/oferta/apartament-2019-r-w-stylu-glamour-ID494Sh.html#8b0bf649a8
2-pokojowe Śródmieście z CO- Prywatna kamirenica,Śródmieście,2,6000,65,92,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-srodmiescie-z-co-prywatna-kamirenica-ID494QI.html#8b0bf649a8
Rozkładowe M3 37 m2 do remontu na Bałutach,Bałuty,2,195000,37,5270,27-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-37-m2-do-remontu-na-balutach-ID494Qw.html#8b0bf649a8
M3 rozkładowe na Bałutach,Bałuty,2,254490,51,4990,27-12-2020,https://www.otodom.pl/pl/oferta/m3-rozkladowe-na-balutach-ID494Qu.html#8b0bf649a8
2-pokojowe Piotrkowska- Prywatna kamienica,Śródmieście,2,5500,54,102,27-12-2020,https://www.otodom.pl/pl/oferta/2-pokojowe-piotrkowska-prywatna-kamienica-ID494Q4.html#8b0bf649a8
Dwa 42 m2 ul. Władysława Króla,Polesie Retkinia,2,263000,42.50,6188,27-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-42-m2-ul-wladyslawa-krola-ID494PC.html#8b0bf649a8
1-pokojowe ul. Piotrkowska z CO- Prywatna kamienic,Śródmieście,1,5500,54,102,27-12-2020,https://www.otodom.pl/pl/oferta/1-pokojowe-ul-piotrkowska-z-co-prywatna-kamienic-ID494Pf.html#8b0bf649a8
Ostatnie mieszkania 4-pok. Sprawdź szczegóły &gt;&gt;,Śródmieście,4,345448,55.89,6181,27-12-2020,https://www.otodom.pl/pl/oferta/ostatnie-mieszkania-4-pok-sprawdz-szczegoly-ID494Oh.html#8b0bf649a8
Wyprzedaż 3-pokojowych mieszkań. Wybierz najlepsze,Śródmieście,3,297000,48.37,6140,27-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-3-pokojowych-mieszkan-wybierz-najlepsze-ID494Og.html#8b0bf649a8
