Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
"1 piętro, balkon, 2, Dąbrowa, Zarzew,Widzew","Górna, Dąbrowa",2,214000.0,37.64,5685.0,2021-05-02,https://www.otodom.pl/pl/oferta/1-pietro-balkon-2-pokoje-dabrowa-zarzew-widzew-ID4bi1c.html
Dwupokojowe mieszkanie na Retkini,Polesie,2,215000.0,30.94,6949.0,2021-05-02,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-retkini-ID4bhYf.html
dwupoziomowe/cena z garażem/idealne dla rodziny,Polesie,4,600000.0,125.3,4789.0,2021-05-02,https://www.otodom.pl/pl/oferta/dwupoziomowe-cena-z-garazem-idealne-dla-rodziny-ID4bhTT.html
"Mieszkanie, wieżowiec 57,35 m ul. Fabryczna/graż",Widzew,3,350000.0,57.35,6103.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-wiezowiec-57-35-m-ul-fabryczna-graz-ID4bhTd.html
"BAŁUTY ul.Franciszkańska 37,5m M3(BEZ PROWIZJI 0%)","Bałuty, Stare Bałuty",2,207000.0,37.5,5520.0,2021-05-02,https://www.otodom.pl/pl/oferta/baluty-ul-franciszkanska-37-5m-m3bez-prowizji-0-ID4bhPi.html
"M3 do wprowadzenia! Radogoszcz, loggia!","Bałuty, Radogoszcz",2,220000.0,31.0,7097.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-do-wprowadzenia-radogoszcz-loggia-ID4bhOv.html
RETKINIA ul.Grodzieńska M2 31m po REMOCIE(ZAMIANA),"Polesie, Retkinia",1,202000.0,31.0,6516.0,2021-05-02,https://www.otodom.pl/pl/oferta/retkinia-ul-grodzienska-m2-31m-po-remociezamiana-ID4bhNY.html
"Rozkładowe M4 w samym centrum, ciche!","Śródmieście, Manhattan",3,305000.0,60.0,5083.0,2021-05-02,https://www.otodom.pl/pl/oferta/rozkladowe-m4-w-samym-centrum-ciche-ID4bhJY.html
"Kurczaki, 3, 2 piętro loggia",Górna,3,520000.0,90.0,5778.0,2021-05-02,https://www.otodom.pl/pl/oferta/kurczaki-3-pokoje-2-pietro-loggia-ID4bhHo.html
Piękny dom na Młynku,"Górna, Młynek",6 pokoi,1800000.0,400.0,4500.0,2021-05-02,https://www.otodom.pl/pl/oferta/piekny-dom-na-mlynku-ID4bhBI.html
Piękny apartament! - Primo ul. Tramwajowa,Śródmieście,4,950000.0,80.0,11875.0,2021-05-02,https://www.otodom.pl/pl/oferta/piekny-apartament-primo-ul-tramwajowa-ID4bhBE.html
"Kawalerka w centrum, Stare Polesie, Śródmieście",Polesie,1,209000.0,36.8,5679.0,2021-05-02,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-stare-polesie-srodmiescie-ID4bhqf.html
Apartament w Centrum wysoki standard glamour 2 pok,Śródmieście,2,315000.0,35.0,9000.0,2021-05-02,https://www.otodom.pl/pl/oferta/apartament-w-centrum-wysoki-standard-glamour-2-pok-ID4bgZJ.html
"Mieszkanie 50,62 m, 2, parter z ogródkiem.","Górna, Chojny",2,380000.0,50.62,7507.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-50-62-m-2-pokoje-parter-z-ogrodkiem-ID4aV1Q.html
M4 Retkinia SUPER,"Polesie, Retkinia",3,327000.0,52.97,6173.0,2021-05-02,https://www.otodom.pl/pl/oferta/m4-retkinia-super-ID4aS1F.html
0% od Kupującego,Polesie,2,430000.0,58.8,7313.0,2021-05-02,https://www.otodom.pl/pl/oferta/0-od-kupujacego-ID4aILw.html
Rezerwacja 2 Widzew Wschód,Widzew,2,276000.0,46.03,5996.0,2021-05-02,https://www.otodom.pl/pl/oferta/rezerwacja-2-pokoje-widzew-wschod-ID4bgT1.html
M3 po remoncie- z miejscem parkingowym,"Bałuty, Doły",4,460000.0,98.0,4694.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-po-remoncie-z-miejscem-parkingowym-ID4bgQy.html
Wyremontowane mieszkanie z miejscem parkingowym,Bałuty,2,315000.0,58.0,5431.0,2021-05-02,https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-z-miejscem-parkingowym-ID4bgQt.html
Rozkładowe 60m w samym centrum,Śródmieście,3,305000.0,60.0,5083.0,2021-05-02,https://www.otodom.pl/pl/oferta/rozkladowe-60m-w-samym-centrum-ID4bgQs.html
M3 na Dąbrowie do wprowadzenia,Górna,2,235000.0,35.91,6544.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-na-dabrowie-do-wprowadzenia-ID4bgOh.html
Gotowiec inwestycyjny w City Parku!,Polesie,4,650000.0,85.0,7647.0,2021-05-02,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-w-city-parku-ID4bgNM.html
Dwa w okolicach Politechniki,"Górna, Rokicie",2,227000.0,33.0,6879.0,2021-05-02,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-okolicach-politechniki-ID4bgNL.html
Mieszkanie w Marinie,Bałuty,3,710000.0,68.0,10441.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-w-marinie-ID4bgN5.html
"Mieszkanie, 108,45, Łódź",Śródmieście,3,390000.0,108.45,3596.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-108-45-m-lodz-ID4bgKU.html
"Mieszkanie, 65,63, Łódź","Górna, Chojny",3,520000.0,65.63,7923.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-65-63-m-lodz-ID4bgKT.html
"Mieszkanie na sprzedaż, Łódź, Śródmieście",Polesie,4,361000.0,87.9,4107.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-lodz-srodmiescie-ID4bgJr.html
M-3 / Górna/ Ogródek / 2 X Miejsce parkingowe,Górna,2,239000.0,49.58,4820.0,2021-05-02,https://www.otodom.pl/pl/oferta/m-3-gorna-ogrodek-2-x-miejsce-parkingowe-ID4bgJm.html
"M3, Dąbrowa, 37m2, 9piętro, bajeczny widok!","Górna, Dąbrowa",2,210000.0,37.2,5645.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-dabrowa-37m2-9pietro-bajeczny-widok-ID4bgJf.html
Mieszkanie - Łódź Górna,Górna,2,169000.0,41.0,4122.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-gorna-ID4bgEy.html
"M3 po remoncie - ogrodzona kamienica, ul. Śląska",Górna,2,219000.0,50.0,4380.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-po-remoncie-ogrodzona-kamienica-ul-slaska-ID4bgEu.html
3 pokojowe mieszkanie na Bałutach z windą,Bałuty,3,320000.0,57.0,5614.0,2021-05-02,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-balutach-z-winda-ID4bgAx.html
Mieszkanie w prywatnej kamienicy pod Zarządem,Górna,1,49000.0,32.0,1531.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-w-prywatnej-kamienicy-pod-zarzadem-ID4bgx3.html
"Przestronne 3 pok. mieszkanie, 78,9m2, Górna",Górna,3,490000.0,78.9,6210.0,2021-05-02,https://www.otodom.pl/pl/oferta/przestronne-3-pok-mieszkanie-78-9m2-gorna-ID4bgvn.html
"Mieszkanie, 45,01, Łódź","Śródmieście, Radiostacja",2,299999.0,45.01,6665.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-45-01-m-lodz-ID4bgtZ.html
"2, II piętro z balkonem przy Traktorowej","Bałuty, Teofilów",2,230000.0,38.0,6053.0,2021-05-02,https://www.otodom.pl/pl/oferta/2-pokoje-ii-pietro-z-balkonem-przy-traktorowej-ID4bgsc.html
sprzedam BEZPOŚREDNIO 73 M2 na Tobaco Park,Polesie,4,515000.0,73.14,7041.0,2021-05-02,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-73-m2-na-tobaco-park-ID4bgrN.html
M-4 W pełnym rozkładzie na Karolewie,"Polesie, Karolew",3,370000.0,56.0,6607.0,2021-05-02,https://www.otodom.pl/pl/oferta/m-4-w-pelnym-rozkladzie-na-karolewie-ID4bgoS.html
"Lokal użytkowy, Łódź, Kurak, Górna","Górna, Kurak",4,530000.0,71.19,7445.0,2021-05-02,https://www.otodom.pl/pl/oferta/lokal-uzytkowy-lodz-kurak-gorna-ID4bgif.html
Mieszkanie po generalnym remoncie!,Górna,2,280000.0,43.2,6481.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-ID4bgeO.html
"M4, manhattan, 10 piętro",Śródmieście,3,299000.0,59.89,4992.0,2021-05-02,https://www.otodom.pl/pl/oferta/m4-manhattan-10-pietro-ID4ahwU.html
M-4 Marysińska III p rozkładowe,Bałuty,3,340000.0,57.0,5965.0,2021-05-02,https://www.otodom.pl/pl/oferta/m-4-marysinska-iii-p-rozkladowe-ID43vdL.html
Smulsko z garażem i dużym tarasem,"Polesie, Smulsko",3,690000.0,93.0,7419.0,2021-05-02,https://www.otodom.pl/pl/oferta/smulsko-z-garazem-i-duzym-tarasem-ID4bge4.html
"Chojny Park, winda, 3pokoje do wprowadzenia",Górna,3,520000.0,65.63,7923.0,2021-05-02,https://www.otodom.pl/pl/oferta/chojny-park-winda-3pokoje-do-wprowadzenia-ID4bg5z.html
Nowoczesne/ 2 Pokoje/ Gotowe Do Wprowadzenia,Górna,2,290000.0,43.2,6713.0,2021-05-02,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-gotowe-do-wprowadzenia-ID4bg3k.html
"M-3, 2-pokoje blok, 44m2, górna, rozkład",Górna,2,279000.0,44.0,6341.0,2021-05-02,https://www.otodom.pl/pl/oferta/m-3-2-pokoje-blok-44m2-gorna-rozklad-ID4bfNx.html
Kolejne dwupokojowe mieszkanie na Dołach,Bałuty,2,254000.0,48.0,5292.0,2021-05-02,https://www.otodom.pl/pl/oferta/kolejne-dwupokojowe-mieszkanie-na-dolach-ID4bfNu.html
"Mieszkanie, 47, Łódź",Bałuty,2,259000.0,47.0,5511.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-lodz-ID4bfLE.html
Przestronne M-4 na Manhattanie,Śródmieście,3,380000.0,74.55,5097.0,2021-05-02,https://www.otodom.pl/pl/oferta/przestronne-m-4-na-manhattanie-ID4bfBK.html
3 Pokoje/ Gotowe Do Wprowadzenia,Górna,3,340000.0,54.66,6220.0,2021-05-02,https://www.otodom.pl/pl/oferta/3-pokoje-gotowe-do-wprowadzenia-ID4bfqk.html
Idealne/3 Pokoje/Gotowe Do Wprowadzenia,Bałuty,3,352000.0,53.0,6642.0,2021-05-02,https://www.otodom.pl/pl/oferta/idealne-3-pokoje-gotowe-do-wprowadzenia-ID4bfqi.html
"Manufaktura, Koziny, Pełen Rozkład, Balkon",Polesie,2,240000.0,45.31,5297.0,2021-05-02,https://www.otodom.pl/pl/oferta/manufaktura-koziny-pelen-rozklad-balkon-ID4bfqg.html
M4-Łódź-Górna-Nowe Rokicie,"Górna, Nowe Rokicie",3,391000.0,64.0,6109.0,2021-05-02,https://www.otodom.pl/pl/oferta/m4-lodz-gorna-nowe-rokicie-ID4bfoJ.html
M3 Koziny! 64m2,"Polesie, Koziny",3,330000.0,64.0,5156.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-koziny-64m2-ID4bfas.html
"Studio 33+4 m2, 2 p, wysoki standard umeblowane",Górna,1,259000.0,33.0,7848.0,2021-05-02,https://www.otodom.pl/pl/oferta/studio-33-4-m2-2-p-wysoki-standard-umeblowane-ID4bf9j.html
2 pokojowe mieszkanie na Retkini,łódzkie,2,289000.0,42.42,6813.0,2021-05-02,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-retkini-ID4bf8r.html
Kawalerka przerobiona na 2 - Retkinia,"Polesie, Retkinia",2,215000.0,30.94,6949.0,2021-05-02,https://www.otodom.pl/pl/oferta/kawalerka-przerobiona-na-2-pokoje-retkinia-ID4bf7v.html
Funkcjonalne M4 na Teofilowie,"Bałuty, Teofilów",3,299000.0,50.0,5980.0,2021-05-02,https://www.otodom.pl/pl/oferta/funkcjonalne-m4-na-teofilowie-ID4bf76.html
Dwa w kamienicy do wprowadzenia,Śródmieście,2,399000.0,66.0,6045.0,2021-05-02,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-kamienicy-do-wprowadzenia-ID4bf72.html
3 Pokoje 56m2 Balkon Przy Parku Źródliska,Widzew,3,282000.0,55.6,5072.0,2021-05-02,https://www.otodom.pl/pl/oferta/3-pokoje-56m2-balkon-przy-parku-zrodliska-ID4beVX.html
Mieszkanie po generalnym remoncie na Radogoszczu,łódzkie,4,449000.0,64.3,6983.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-na-radogoszczu-ID4beU3.html
Dwa Apartamenty wykończone pod klucz. Fabryczny,"Śródmieście, Śródmieście-Wschód",2,318500.0,39.5,8063.0,2021-05-02,https://www.otodom.pl/pl/oferta/dwa-apartamenty-wykonczone-pod-klucz-fabryczny-ID4beFK.html
Mieszkanie po remoncie z balkonem,"Bałuty, Teofilów",2,314000.0,46.5,6753.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-z-balkonem-ID4beDt.html
Przestronna Wykończona Kawalerka / Blok 2011r.,Górna,1,250000.0,33.0,7576.0,2021-05-02,https://www.otodom.pl/pl/oferta/przestronna-wykonczona-kawalerka-blok-2011r-ID4beza.html
"Mieszkanie 74,98m2, Łódź Obywatelska, BEZPOŚREDNIO",Polesie,3,525000.0,74.98,7002.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-74-98m2-lodz-obywatelska-bezposrednio-ID4beuq.html
Łódź ul. Gabrieli Zapolskiej,Górna,2,269000.0,38.51,6985.0,2021-05-02,https://www.otodom.pl/pl/oferta/lodz-ul-gabrieli-zapolskiej-ID4bcWg.html
"Sprzedam apartament w centrum Łodzi, Manhattan","Śródmieście, Manhattan",2,380000.0,58.0,6552.0,2021-05-02,https://www.otodom.pl/pl/oferta/sprzedam-apartament-w-centrum-lodzi-manhattan-ID4aMeF.html
M-4 Harnama( Konstadta)przy parku,Śródmieście,3,405000.0,66.0,6136.0,2021-05-02,https://www.otodom.pl/pl/oferta/m-4-harnama-konstadtaprzy-parku-ID4aFQK.html
Przestronne mieszkanie Aleja 1 Maja przy Żeligo,łódzkie,2,328000.0,55.46,5914.0,2021-05-02,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-aleja-1-maja-przy-zeligo-ID4bel1.html
"Mieszkanie, 69, Łódź",Widzew,3,165000.0,69.0,2391.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-69-m-lodz-ID4bejm.html
M3 Łódź- Polesie-Retkinia,"Polesie, Retkinia",2,255000.0,42.0,6071.0,2021-05-02,https://www.otodom.pl/pl/oferta/m3-lodz-polesie-retkinia-ID4be60.html
"Mieszkanie, 81,48, Łódź",łódzkie,3,399000.0,81.48,4897.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-81-48-m-lodz-ID4be2a.html
"Słoneczne,ustawne,rozkładowe mieszkanie M4,Lódź-Wi","Widzew, Zarzew",3,308000.0,48.0,6417.0,2021-05-02,https://www.otodom.pl/pl/oferta/sloneczne-ustawne-rozkladowe-mieszkanie-m4-lodz-wi-ID4be1q.html
Rozkładowe /ciche/blisko Manufaktura/wolne,Bałuty,2,230000.0,39.24,5861.0,2021-05-02,https://www.otodom.pl/pl/oferta/rozkladowe-ciche-blisko-manufaktura-wolne-ID4bdTe.html
"Mieszkanie, 62,85, Łódź",Bałuty,2,320000.0,62.85,5091.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-62-85-m-lodz-ID4bdSV.html
"Mieszkanie, 55,41, Łódź",Śródmieście,3,330000.0,55.41,5956.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-55-41-m-lodz-ID4bdSP.html
Mieszkanie na Retkini po remoncie,Polesie,3,397000.0,70.14,5660.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-na-retkini-po-remoncie-ID4bdSL.html
2 poziomowe mieszkanie w stylu Art Déco w centrum.,Śródmieście,2,540000.0,72.54,7444.0,2021-05-02,https://www.otodom.pl/pl/oferta/2-poziomowe-mieszkanie-w-stylu-art-dco-w-centrum-ID4bdSJ.html
"Mieszkanie 3 - 56,25m2, Retkinia, 8 piętro","Polesie, Retkinia",3,360000.0,56.25,6400.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-56-25m2-retkinia-8-pietro-ID4bdP8.html
Radogoszcz Wschód/zielone osiedle/blok z 1999 roku,"Bałuty, Radogoszcz",2,330000.0,50.0,6600.0,2021-05-02,https://www.otodom.pl/pl/oferta/radogoszcz-wschod-zielone-osiedle-blok-z-1999-roku-ID4bdOz.html
2 apartamentowiec + 2 miejsca parkingowe!,Polesie,2,480000.0,59.8,8027.0,2021-05-02,https://www.otodom.pl/pl/oferta/2-pokoje-apartamentowiec-2-miejsca-parkingowe-ID4bdLw.html
2/Żubardź/ dla amatora wysokich pięter,Bałuty,2,192000.0,38.0,5053.0,2021-05-02,https://www.otodom.pl/pl/oferta/2-pokoje-zubardz-dla-amatora-wysokich-pieter-ID4bdKb.html
"Mieszkanie, 47,41, Łódź",Bałuty,2,250000.0,47.41,5273.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-47-41-m-lodz-ID4bdH5.html
Koziny/Drewnowska/Kasprzaka/niski blok/Manufaktura,Bałuty,2,229000.0,43.0,5326.0,2021-05-02,https://www.otodom.pl/pl/oferta/koziny-drewnowska-kasprzaka-niski-blok-manufaktura-ID4bdBx.html
"Teofilów, 2, 45m2, Kw, do remontu","Bałuty, Teofilów",2,243000.0,44.86,5417.0,2021-05-02,https://www.otodom.pl/pl/oferta/teofilow-2-pokoje-45m2-kw-do-remontu-ID4bdzB.html
Sprzedam Kawalerkę,Bałuty,1,185000.0,31.0,5968.0,2021-05-02,https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-ID4bdv4.html
"Mieszkaj, pracuj, baw się w centrum!",Śródmieście,3,538000.0,77.0,6987.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkaj-pracuj-baw-sie-w-centrum-ID4bduo.html
"Mieszkanie, rozkładowe, wyremontowane Teofilów","Bałuty, Teofilów",2,312000.0,45.0,6933.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-rozkladowe-wyremontowane-teofilow-ID4bdqo.html
"Chojny,Górna,2pokoje,balkon,do remontu",Górna,2,227000.0,32.97,6885.0,2021-05-02,https://www.otodom.pl/pl/oferta/chojny-gorna-2pokoje-balkon-do-remontu-ID4bdmW.html
"Bałuty,Doły,Asp,kawalerka po remoncie generalnym","Bałuty, Doły",1,260000.0,36.89,7048.0,2021-05-02,https://www.otodom.pl/pl/oferta/baluty-doly-asp-kawalerka-po-remoncie-generalnym-ID4bdmU.html
"Widzew,Księży Młyn,3pokoje,balkon,1piętro",Widzew,3,310000.0,55.41,5595.0,2021-05-02,https://www.otodom.pl/pl/oferta/widzew-ksiezy-mlyn-3pokoje-balkon-1pietro-ID4bdmS.html
Rezerwacja do 9maja / Mieszkanie 37 m2 Łódź,Górna,2,199000.0,37.0,5378.0,2021-05-02,https://www.otodom.pl/pl/oferta/rezerwacja-do-9maja-mieszkanie-37-m2-lodz-ID4bdlB.html
Mieszkanie Łódź-Widzew ul.Zbiorcza,Widzew,2,325000.0,54.54,5959.0,2021-05-02,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-widzew-ul-zbiorcza-ID4bdgn.html
