Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
DĄBROWA ul.Felińskiego 40m2 M3 SUPER MIEJSCE,Górna Dąbrowa,2,208000,40,5200,13-12-2020,https://www.otodom.pl/pl/oferta/dabrowa-ul-felinskiego-40m2-m3-super-miejsce-ID49bbC.html#ed7b2d23ec
M-3 z widokiem na piękną panoramę miasta,Górna Chojny,2,239000,45.83,5215,13-12-2020,https://www.otodom.pl/pl/oferta/m-3-z-widokiem-na-piekna-panorame-miasta-ID49bbl.html#ed7b2d23ec
Przytulne M3 z balkonem do własnej aranżacji,Bałuty Teofilów,2,185000,37,5000,13-12-2020,https://www.otodom.pl/pl/oferta/przytulne-m3-z-balkonem-do-wlasnej-aranzacji-ID498mT.html#ed7b2d23ec
M3 z balkonem na Teofilowie blisko dworzec PKP,Bałuty Teofilów,2,195000,37.60,5186,13-12-2020,https://www.otodom.pl/pl/oferta/m3-z-balkonem-na-teofilowie-blisko-dworzec-pkp-ID498kg.html#ed7b2d23ec
2 Pokoje 3543 mkw Przy Dworcu Fabrycznym,Śródmieście,1,210000,35.43,5927,13-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-35-43-mkw-przy-dworcu-fabrycznym-ID49b9C.html#ed7b2d23ec
Sprzedam mieszkanie 2-pokojowe 10 piętro Bałuty,Bałuty,2,269000,47,5723,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-10-pietro-baluty-ID491Ya.html#ed7b2d23ec
3 + widna kuchnia -&gt; obok Tramwaj,Śródmieście,3,301233,49.08,6138,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-widna-kuchnia-obok-tramwaj-ID49b5q.html#ed7b2d23ec
3 + Duży Balkon! Hit - blisko Sukcesji,Śródmieście,3,301420,48.08,6269,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-hit-blisko-sukcesji-ID49b5o.html#ed7b2d23ec
3 z Pięknym Ogródkiem! 200m Tramwaj,Śródmieście,3,298649,48.57,6149,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-z-pieknym-ogrodkiem-200m-tramwaj-ID49b5n.html#ed7b2d23ec
3 obok C H Tulipan - Rabaty do - 10%,Widzew,3,319396,50.06,6380,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-obok-c-h-tulipan-rabaty-do-10-ID49b5m.html#ed7b2d23ec
Mieszkanie 4242 Łódź,Polesie Retkinia,2,280000,42.42,6601,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-42-42-m-lodz-ID49b3F.html#ed7b2d23ec
Mieszkanie 3830 Łódź,Bałuty Teofilów,2,252000,38.30,6580,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-38-30-m-lodz-ID49b3k.html#ed7b2d23ec
Śliczne 2 pokojowe ul. Cieszyńska 18,Górna,2,302000,42,7190,13-12-2020,https://www.otodom.pl/pl/oferta/sliczne-2-pokojowe-ul-cieszynska-18-ID48WHB.html#ed7b2d23ec
Wykończone 466 m2 Z WIDOKIEM NA LAS Olechów,Widzew Olechów,2,395000,46.60,8476,13-12-2020,https://www.otodom.pl/pl/oferta/wykonczone-46-6-m2-z-widokiem-na-las-olechow-ID49b2G.html#ed7b2d23ec
Do sprzedaży piękne M-3 na Janowie,Widzew Janów,2,315000,51.30,6140,13-12-2020,https://www.otodom.pl/pl/oferta/do-sprzedazy-piekne-m-3-na-janowie-ID48X6x.html#ed7b2d23ec
Piękne 3 pokojowe 54 m2 Retkinia - Maratońska,Polesie Retkinia,3,377000,54,6981,13-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-54-m2-retkinia-maratonska-ID48PFT.html#48eb315436
Mieszkanie inwestycyjne w centrum Łodzi 37 m2,Śródmieście,2,225000,37.30,6032,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-centrum-lodzi-37-m2-ID48hXJ.html#48eb315436
M3Widzew-Wschód pełen rozkład balkon 2p super cena,Widzew Widzew-Wschód,2,254000,46,5522,13-12-2020,https://www.otodom.pl/pl/oferta/m3widzew-wschod-pelen-rozklad-balkon-2p-super-cena-ID49aYt.html#48eb315436
mieszkanie 47 m Bałuty rozkładowe bezpośrednio,Bałuty,2,260000,47,5532,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-baluty-rozkladowe-bezposrednio-ID48PFx.html#48eb315436
Piękne 3 pokojowe 54 m2 Retkinia - Maratońska,Polesie Retkinia,3,377000,54,6981,13-12-2020,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-54-m2-retkinia-maratonska-ID48PFT.html#48eb315436
M4 rozkładowe łódź- górna BEZ PROWIZJI!,Górna,3,325000,54.66,5946,13-12-2020,https://www.otodom.pl/pl/oferta/m4-rozkladowe-lodz-gorna-bez-prowizji-ID499sm.html#48eb315436
Nowoczesne przytulne mieszkanie na Teofilowie,Bałuty Teofilów,2,283000,45.16,6267,13-12-2020,https://www.otodom.pl/pl/oferta/nowoczesne-przytulne-mieszkanie-na-teofilowie-ID48CcC.html#48eb315436
2 po generalnym remoncie M3 Dąbrowa,Górna,2,278000,40,6950,13-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-m3-dabrowa-ID49aWC.html#48eb315436
Prywatnie M4 ŁódźKozinyul. Gazowa Po remoncie,Polesie,3,292000,47.50,6147,13-12-2020,https://www.otodom.pl/pl/oferta/prywatnie-m4-lodz-koziny-ul-gazowa-po-remoncie-ID48VYy.html#48eb315436
Prywatnie M3 ŁódźBałutyul .Sierakowskiego,Bałuty,2,262000,38,6895,13-12-2020,https://www.otodom.pl/pl/oferta/prywatnie-m3-lodz-baluty-ul-sierakowskiego-ID48VXW.html#48eb315436
Łódź Teofilów po generalnym remoncie,Bałuty Teofilów,2,254990,38,6710,13-12-2020,https://www.otodom.pl/pl/oferta/lodz-teofilow-po-generalnym-remoncie-ID48VTo.html#48eb315436
51m2 3pokojewyprzedaż do końca 2020!,Śródmieście,3,316361,51.20,6179,13-12-2020,https://www.otodom.pl/pl/oferta/51m2-3pokoje-wyprzedaz-do-konca-2020-ID48kec.html#48eb315436
Wyprzedaż do końca 2020! Dwa37m2 dobra lo,Śródmieście,2,248006,36.99,6705,13-12-2020,https://www.otodom.pl/pl/oferta/wyprzedaz-do-konca-2020-dwa-pokoje-37m2-dobra-lo-ID47D23.html#48eb315436
Apartament 5132m2 z odbiorem za 4 miesiące!,Polesie,3,314738,51.32,6133,13-12-2020,https://www.otodom.pl/pl/oferta/apartament-51-32m2-z-odbiorem-za-4-miesiace-ID47Jk4.html#48eb315436
Black Week! Nie Przegap! Promocja 4052m2 dwa po,Śródmieście,2,265090,40.52,6542,13-12-2020,https://www.otodom.pl/pl/oferta/black-week-nie-przegap-promocja-40-52m2-dwa-po-ID48bwU.html#48eb315436
Dwa 4136m2 Odbiór w marcu! - Promocyjna ce,Śródmieście,2,270793,41.36,6547,13-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-41-36m2-odbior-w-marcu-promocyjna-ce-ID47vUx.html#48eb315436
Nowe 2 Idealne Dla Pary lub inwestycyjnie,Śródmieście,2,259628,41.28,6289,13-12-2020,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-idealne-dla-pary-lub-inwestycyjnie-ID49aT6.html#48eb315436
sprzedam mieszkanie w Łodzi,Widzew Widzew-Wschód,2,240000,44,5455,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-lodzi-ID48EJI.html#48eb315436
Mieszkanie M3 ul.Piasta Łódź Górna - Polesie,Polesie,3,345000,52,6635,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-ul-piasta-lodz-gorna-polesie-ID48awx.html#48eb315436
3 pokojowe w pięknej zielonej okolicy - Retkinia,Polesie Karolew,3,279900,52.30,5352,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokojowe-w-pieknej-zielonej-okolicy-retkinia-ID491b6.html#48eb315436
Mieszkanie Łódź-Bałuty Łagiewnickakawalerka 36m2,Bałuty,1,169000,35.69,4735,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-lagiewnicka-kawalerka-36m2-ID49aOH.html#48eb315436
Rozkładowe M3 w świetnej lokalizacji,Polesie Retkinia,2,269000,42.42,6341,13-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-w-swietnej-lokalizacji-ID48wXc.html#3819427372
REZERWACJA 40mkw. 2pok.rozkladoweDąbrowa,Górna Dąbrowa,2,214000,40,5350,13-12-2020,https://www.otodom.pl/pl/oferta/rezerwacja-40mkw-2pok-rozkladowe-dabrowa-ID48XfY.html#3819427372
2 Centrum ul. Nowa,Widzew,2,230000,46,5000,13-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-centrum-ul-nowa-ID49aN9.html#3819427372
M3 385m2 po remoncie balkon winda,Bałuty Grabieniec,2,252000,38.50,6545,13-12-2020,https://www.otodom.pl/pl/oferta/m3-38-5m2-po-remoncie-balkon-winda-ID49aMu.html#3819427372
Ogródek 38 m2! 2 w doskonałej lokalizacji,Śródmieście,2,265628,41.08,6466,13-12-2020,https://www.otodom.pl/pl/oferta/ogrodek-38-m2-2-pokoje-w-doskonalej-lokalizacji-ID49aMq.html#3819427372
3 dla Inwestotora - obok Politechniki!,Śródmieście,3,295725,45.08,6560,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-dla-inwestotora-obok-politechniki-ID49aJh.html#3819427372
Ustawne 3 dla Rodziny - Blisko Parków !,Śródmieście,3,305706,50.08,6104,13-12-2020,https://www.otodom.pl/pl/oferta/ustawne-3-pokoje-dla-rodziny-blisko-parkow-ID49aJe.html#3819427372
Mieszkanie 4108 Łódź,Śródmieście,2,259628,41.08,6320,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-41-08-m-lodz-ID49aJg.html#3819427372
Piękne słoneczne z tarasem na oś. Majowym.,Widzew Zarzew,2,390000,51.91,7513,13-12-2020,https://www.otodom.pl/pl/oferta/piekne-sloneczne-z-tarasem-na-os-majowym-ID47Goy.html#3819427372
Sprzedam mieszkanie 2 w centrum Łodzi,Śródmieście,2,296000,40,7400,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokoje-w-centrum-lodzi-ID498yB.html#3819427372
Urokliwy Ogródek - Przestronne 3!,Widzew,3,316806,51.06,6205,13-12-2020,https://www.otodom.pl/pl/oferta/urokliwy-ogrodek-przestronne-3-pokoje-ID49aEV.html#3819427372
2 + Ogródek Hit! 5 min do Śródmieścia,Widzew,2,251613,37.06,6789,13-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-ogrodek-hit-5-min-do-srodmiescia-ID49aEX.html#3819427372
3 + Widna Kuchnia + Duży Balkon,Widzew,3,322187,52.05,6190,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-widna-kuchnia-duzy-balkon-ID49aEW.html#3819427372
2 blisko Szkoły Filmowej - *Rabaty do -10%*,Widzew,2,257570,37.05,6952,13-12-2020,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-szkoly-filmowej-rabaty-do-10-ID49aEU.html#3819427372
Mieszkanie I piętro Centrum,Śródmieście,2,219000,51.16,4281,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-i-pietro-centrum-ID48OC4.html#3819427372
Mieszkanie M3 38 m Łódź górna- dąbrowa,Górna Dąbrowa,2,198000,38,5211,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-m3-38-m-lodz-gorna-dabrowa-ID497dP.html#3a460ec8f9
Mieszkanie w centrum Łodzi  super inwestycja!!!,Śródmieście,3,233500,53,4406,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-lodzi-super-inwestycja-ID47B0J.html#3a460ec8f9
Piękne i przytulne mieszkanie na sprzedaż,łódzkie,2,285000,43,6628,13-12-2020,https://www.otodom.pl/pl/oferta/piekne-i-przytulne-mieszkanie-na-sprzedaz-ID494Jd.html#3a460ec8f9
mieszkanie 37m2 Traktorowa,Bałuty Teofilów,2,229000,37,6189,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-37m2-traktorowa-ID49auP.html#3a460ec8f9
M-3 Widzew/Tatrzańska wolne od zaraz Park Podolski,Widzew,2,189000,37.64,5021,13-12-2020,https://www.otodom.pl/pl/oferta/m-3-widzew-tatrzanska-wolne-od-zaraz-park-podolski-ID47BXZ.html#3a460ec8f9
Bez Prowizji | Najtaniej | Ogródek | Twoje M2,Widzew,2,270000,37,7297,13-12-2020,https://www.otodom.pl/pl/oferta/bez-prowizji-najtaniej-ogrodek-twoje-m2-ID49asI.html#3a460ec8f9
Przytulne 3 blisko dobrych szkół.,Górna,3,259000,42.60,6080,13-12-2020,https://www.otodom.pl/pl/oferta/przytulne-3-pokoje-blisko-dobrych-szkol-ID49arT.html#3a460ec8f9
Kawalerka Widzew I Piętro Balkon,Widzew,1,225000,35.20,6392,13-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-widzew-i-pietro-balkon-ID49aqM.html#3a460ec8f9
Mieszkanie - Łódź Polesie,Polesie,2,190000,38,5000,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-polesie-ID49aoV.html#3a460ec8f9
Mieszkanie  super lokalizacja Manufaktura,Bałuty,2,310000,45,6889,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-super-lokalizacja-manufaktura-ID49aod.html#3a460ec8f9
M-3 TBS Zgierz Łódź Olechów,Widzew,2,195000,54.60,3571,13-12-2020,https://www.otodom.pl/pl/oferta/m-3-tbs-zgierz-lodz-olechow-ID48WCg.html#3a460ec8f9
Mieszkanie 3949 Łódź,Śródmieście,1,225000,39.49,5698,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-39-49-m-lodz-ID48PSG.html#3a460ec8f9
3 Dąbrowa,Górna,3,320000,52.35,6113,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-dabrowa-ID49akb.html#3a460ec8f9
M-3 Górna Balkon Pełen RozkładCzerwony Rynek,Górna,2,250000,42.98,5817,13-12-2020,https://www.otodom.pl/pl/oferta/m-3-gorna-balkon-pelen-rozklad-czerwony-rynek-ID49aju.html#3a460ec8f9
Taniej niż u dewelopera. Atrakcyjna cena.,Śródmieście,1,249000,35,7114,13-12-2020,https://www.otodom.pl/pl/oferta/taniej-niz-u-dewelopera-atrakcyjna-cena-ID49ah2.html#3a460ec8f9
Najtańsze 3-pok. Bądź pierwszy &gt;&gt; Klucze 06/2021r.,Śródmieście,3,310000,48.99,6328,13-12-2020,https://www.otodom.pl/pl/oferta/najtansze-3-pok-badz-pierwszy-klucze-06-2021r-ID49agP.html#3a460ec8f9
Odbierz klucze już w II kw. 2021r. Idelany układ&gt;&gt;,Śródmieście,2,269999,41.50,6506,13-12-2020,https://www.otodom.pl/pl/oferta/odbierz-klucze-juz-w-ii-kw-2021r-idelany-uklad-ID49agK.html#3a460ec8f9
Widzew wschód 2 balkon loggia.,Widzew,2,285000,51.28,5558,13-12-2020,https://www.otodom.pl/pl/oferta/widzew-wschod-2-pokoje-balkon-loggia-ID49abn.html#3a460ec8f9
Kawalerka na Karolewie do wprowadzenia!,Polesie Karolew,1,220000,38.39,5731,13-12-2020,https://www.otodom.pl/pl/oferta/kawalerka-na-karolewie-do-wprowadzenia-ID49a9R.html#3a460ec8f9
Mieszkanie 40 Łódź,Widzew,2,208000,40,5200,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-40-m-lodz-ID49a8s.html#3a460ec8f9
M4-Łódź-Górna-Dąbrowa,Górna Dąbrowa,3,275000,48,5729,13-12-2020,https://www.otodom.pl/pl/oferta/m4-lodz-gorna-dabrowa-ID49a7p.html#3a460ec8f9
M4 - dostępne od zaraz/Park Podolski,Górna Dąbrowa,3,250000,47.22,5294,13-12-2020,https://www.otodom.pl/pl/oferta/m4-dostepne-od-zaraz-park-podolski-ID49a2R.html#3a460ec8f9
Sprzedam bezpośrednio M3,Bałuty,2,265000,38.30,6919,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-m3-ID48FId.html#87fec1d439
M3 Górna,Górna,2,172000,36,4778,13-12-2020,https://www.otodom.pl/pl/oferta/m3-gorna-ID48K65.html#87fec1d439
Franciszkańska 139 - zielono cicho wygodnie,Bałuty,3,312000,54.20,5756,13-12-2020,https://www.otodom.pl/pl/oferta/franciszkanska-139-zielono-cicho-wygodnie-ID46DbN.html#87fec1d439
M3 4piętro w bloku z cegły piękny widok!,Bałuty,2,240000,47,5106,13-12-2020,https://www.otodom.pl/pl/oferta/m3-4pietro-w-bloku-z-cegly-piekny-widok-ID499ZJ.html#87fec1d439
M-4 Widzew - Zarzew Park Podolski,Widzew Zarzew,3,245000,48.18,5085,13-12-2020,https://www.otodom.pl/pl/oferta/m-4-widzew-zarzew-park-podolski-ID48kS5.html#87fec1d439
W pełni wyposażone 2 54m2 obok Manufaktury,Śródmieście,2,339000,54,6278,13-12-2020,https://www.otodom.pl/pl/oferta/w-pelni-wyposazone-2-pokoje-54m2-obok-manufaktury-ID48fUh.html#87fec1d439
Parterowe mieszkanie z balkonem!,Polesie Karolew,2,239000,44,5432,13-12-2020,https://www.otodom.pl/pl/oferta/parterowe-mieszkanie-z-balkonem-ID4862P.html#87fec1d439
Rozkładowe M3 obok Manufaktury,Śródmieście,2,279000,53,5264,13-12-2020,https://www.otodom.pl/pl/oferta/rozkladowe-m3-obok-manufaktury-ID48sQr.html#87fec1d439
Apartament Senatorska w centrum Łodzi // 3,Górna,3,313896,51.09,6144,13-12-2020,https://www.otodom.pl/pl/oferta/apartament-senatorska-w-centrum-lodzi-3-pokoje-ID42fMX.html#87fec1d439
Apartament Senatorska w centrum Łodzi // 3,Górna,3,304748,47.38,6432,13-12-2020,https://www.otodom.pl/pl/oferta/apartament-senatorska-w-centrum-lodzi-3-pokoje-ID42fMF.html#87fec1d439
Mieszkanie 4853 Łódź,Polesie,2,254000,48.53,5234,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-48-53-m-lodz-ID48hHm.html#87fec1d439
Piękny apartament przy Piotrkowskiej,Śródmieście,1,425000,51.79,8206,13-12-2020,https://www.otodom.pl/pl/oferta/piekny-apartament-przy-piotrkowskiej-ID465Cw.html#87fec1d439
Sprzedam bezpośrednio M3,Bałuty,2,265000,38.30,6919,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-m3-ID48FId.html#87fec1d439
Bezpośrednio 45m2 - 2,Bałuty,2,246500,44.82,5500,13-12-2020,https://www.otodom.pl/pl/oferta/bezposrednio-45m2-2-pokoje-ID48J4Z.html#87fec1d439
M3 Retkinia po remoncie loggia winda,Polesie Retkinia,2,280000,42.42,6601,13-12-2020,https://www.otodom.pl/pl/oferta/m3-retkinia-po-remoncie-loggia-winda-ID499I7.html#87fec1d439
2 rozkładowe blisko Politechniki,Górna,2,220000,37,5946,13-12-2020,https://www.otodom.pl/pl/oferta/2-rozkladowe-pokoje-blisko-politechniki-ID499Ft.html#87fec1d439
Duża kawalerka Koziny,Polesie,1,200000,35,5714,13-12-2020,https://www.otodom.pl/pl/oferta/duza-kawalerka-koziny-ID499CY.html#87fec1d439
z ogrodem ciche,Bałuty Teofilów,2,200000,35.27,5671,13-12-2020,https://www.otodom.pl/pl/oferta/z-ogrodem-ciche-ID499yT.html#87fec1d439
Radiostacja,Śródmieście,1,250000,45,5556,13-12-2020,https://www.otodom.pl/pl/oferta/radiostacja-ID499y5.html#87fec1d439
Nowe mieszkanie w apartamentowcu,Śródmieście,2,342000,46,7435,13-12-2020,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-apartamentowcu-ID499y4.html#87fec1d439
Dwa do odświeżenia - Traktorowa - Teofilów.,Bałuty,2,196000,37.70,5199,13-12-2020,https://www.otodom.pl/pl/oferta/dwa-pokoje-do-odswiezenia-traktorowa-teofilow-ID499xu.html#87fec1d439
Świetne rozkładowe mieszkanie w bloku z cegły!,Polesie Stare Polesie,3,239500,44.56,5375,13-12-2020,https://www.otodom.pl/pl/oferta/swietne-rozkladowe-mieszkanie-w-bloku-z-cegly-ID48ZwI.html#f7e392bc96
Mieszkanie z potencjałem | 2 + kuchnia,Górna,2,239990,44.36,5410,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-2-pokoje-kuchnia-ID48pW9.html#f7e392bc96
Wyremontowane M3 | Dąbrowa | Do zamieszkania,Górna,2,239990,42.88,5597,13-12-2020,https://www.otodom.pl/pl/oferta/wyremontowane-m3-dabrowa-do-zamieszkania-ID488YG.html#f7e392bc96
Żabieniec M3 46 m2 balkonIIIpiętro od zaraz,Bałuty Żabieniec,2,260000,45.95,5658,13-12-2020,https://www.otodom.pl/pl/oferta/zabieniec-m3-46-m2-balkon-iiipietro-od-zaraz-ID499oi.html#f7e392bc96
Mieszkanie rozkładowe 3 Łódź Widzew Zarzew,Widzew Zarzew,3,349000,54,6463,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-rozkladowe-3-pokoje-lodz-widzew-zarzew-ID48XP7.html#f7e392bc96
Ogłoszenie nieaktualne,Widzew,2,229000,37.64,6084,13-12-2020,https://www.otodom.pl/pl/oferta/ogloszenie-nieaktualne-ID48N6w.html#f7e392bc96
Wygodne mieszkanie 2-pokojowe,Bałuty Teofilów,2,245000,35,7000,13-12-2020,https://www.otodom.pl/pl/oferta/wygodne-mieszkanie-2-pokojowe-ID499fa.html#f7e392bc96
M3 Śmigłego-Rydza puste - do własnej aranżacji,Górna,2,235000,45.30,5188,13-12-2020,https://www.otodom.pl/pl/oferta/m3-smiglego-rydza-puste-do-wlasnej-aranzacji-ID499ds.html#f7e392bc96
M3 Łódź - Bałuty rozkład blok ogrodzony,Bałuty,2,250000,45,5556,13-12-2020,https://www.otodom.pl/pl/oferta/m3-lodz-baluty-rozklad-blok-ogrodzony-ID499dp.html#f7e392bc96
Funkcjonalne 2 pokojowe mieszkania- Obywatelska!,łódzkie,2,257676,39.90,6458,13-12-2020,https://www.otodom.pl/pl/oferta/funkcjonalne-2-pokojowe-mieszkania-obywatelska-ID476OV.html#f7e392bc96
Komfortowe 2 pokojowe mieszkanie-&gt;&gt;Obywatelska!!,łódzkie,2,255711,39.53,6469,13-12-2020,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-obywatelska-ID476PN.html#f7e392bc96
Sprzedam M4 po kapitalnym remoncie na Dąbrowie,Górna,3,310000,47.22,6565,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-m4-po-kapitalnym-remoncie-na-dabrowie-ID491lL.html#f7e392bc96
Nowe wygodne 3 pokojowe przy Obywatelskiej- HIT!,łódzkie,3,304230,48.78,6237,13-12-2020,https://www.otodom.pl/pl/oferta/nowe-wygodne-3-pokojowe-przy-obywatelskiej-hit-ID476O7.html#f7e392bc96
M3 z balkonem w spokojnej okolicy blisko centrum,Polesie Karolew,2,250000,48,5208,13-12-2020,https://www.otodom.pl/pl/oferta/m3-z-balkonem-w-spokojnej-okolicy-blisko-centrum-ID47W4f.html#f7e392bc96
M3 po remoncie 2p winda do wejścia!,Polesie,2,245000,37.20,6586,13-12-2020,https://www.otodom.pl/pl/oferta/m3-po-remoncie-2p-winda-do-wejscia-ID4998Z.html#f7e392bc96
Mieszkanie dla cierpliwego inwestora z wyobraźnią,Górna,1,79000,37.33,2116,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-dla-cierpliwego-inwestora-z-wyobraznia-ID4996D.html#f7e392bc96
Mieszkanie Polesie Koziny obok Mnufaktury,Polesie Koziny,1,199000,39.12,5087,13-12-2020,https://www.otodom.pl/pl/oferta/mieszkanie-polesie-koziny-obok-mnufaktury-ID4996S.html#f7e392bc96
Przytulne M3 z ogródkiem Teofilów parter.,Bałuty,2,200000,35,5714,13-12-2020,https://www.otodom.pl/pl/oferta/przytulne-m3-z-ogrodkiem-teofilow-parter-ID4996r.html#f7e392bc96
Osiedle dopasowane do Twoich potrzeb,Śródmieście,1,262698,38.35,6850,13-12-2020,https://www.otodom.pl/pl/oferta/osiedle-dopasowane-do-twoich-potrzeb-ID4994z.html#f7e392bc96
Promocja świąteczna od Mikołaja trwająca do 24 XII,Widzew,2,285929,41.83,6836,13-12-2020,https://www.otodom.pl/pl/oferta/promocja-swiateczna-od-mikolaja-trwajaca-do-24-xii-ID4994r.html#f7e392bc96
Olechów/Janów apartamentowiec 2020 &quot;pod klucz&quot;,Widzew Janów,2,385000,44.07,8736,13-12-2020,https://www.otodom.pl/pl/oferta/olechow-janow-apartamentowiec-2020-pod-klucz-ID48lGR.html#f7e392bc96
3/ 1 piętro /Retkinia,Polesie Retkinia,3,339000,53,6396,13-12-2020,https://www.otodom.pl/pl/oferta/3-pokoje-1-pietro-retkinia-ID4991u.html#f7e392bc96
Sprzedam mieszkanie własnościowe,Bałuty Teofilów,2,249000,44.41,5607,13-12-2020,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-wlasnosciowe-ID492l9.html#3a5de6f119
